MJD	Bessell_B	Bessell_B_err	Bessell_V	Bessell_V_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err	swift_U	swift_U_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err
54605.10010000315	2.298899811767301e-16	2.884704951334649e-17	2.932838655311828e-16	1.4306430526255594e-17	2.539967463925609e-16	6.508523521172953e-18	3.156993977298067e-16	9.10803240007705e-18	9.363883273514396e-17	1.7872932475351422e-17	nan	nan	nan	nan
54605.15010000315	2.299284175785048e-16	2.9212939536565146e-17	2.927610760554683e-16	1.4285237797315945e-17	2.5381633490915825e-16	6.502990037763069e-18	3.15607031382397e-16	9.070409637599681e-18	9.35451086204281e-17	1.79924102000277e-17	nan	nan	nan	nan
54605.20010000315	2.299696320730214e-16	2.957627659652185e-17	2.9224220380838906e-16	1.4256826176026237e-17	2.53637330627702e-16	6.493765902112769e-18	3.155134138471985e-16	9.026356307799247e-18	9.345149798263892e-17	1.8099325165801758e-17	nan	nan	nan	nan
54605.250100003155	2.300135899625717e-16	2.9936922117972104e-17	2.9172742571324926e-16	1.4221567769809548e-17	2.534595205178412e-16	6.480971482734883e-18	3.1541805907631084e-16	8.976086283894016e-18	9.335800415106924e-17	1.8191611734697056e-17	nan	nan	nan	nan
54605.30010000316	2.3006025655900775e-16	3.029474217541224e-17	2.9121691854265165e-16	1.4179876975162277e-17	2.5328269139384164e-16	6.464744570913025e-18	3.15320482348474e-16	8.919842911286356e-18	9.326462994686154e-17	1.8267528482974235e-17	nan	nan	nan	nan
54605.35010000316	2.301095971847978e-16	3.0649607291981976e-17	2.9071086132971833e-16	1.4132212178999093e-17	2.5310662851613735e-16	6.445240696286631e-18	3.1522019678663726e-16	8.857900928283742e-18	9.317137768395735e-17	1.832565214421591e-17	nan	nan	nan	nan
54605.400100003164	2.301615771720713e-16	3.1001392250297026e-17	2.9020943170102594e-16	1.4079077479746516e-17	2.5293111989026525e-16	6.422633738950341e-18	3.151167180012008e-16	8.79056755089615e-18	9.307824916996929e-17	1.8364871518905228e-17	nan	nan	nan	nan
54605.45010000317	2.3021616186301994e-16	3.134997591417311e-17	2.8971280652964494e-16	1.4021024340261766e-17	2.5275595046589285e-16	6.3971162558912616e-18	3.1500956143673466e-16	8.718184013706457e-18	9.298524570697675e-17	1.8384382101164843e-17	nan	nan	nan	nan
54605.50010000317	2.302733166095265e-16	3.169524106040681e-17	2.8922116344215194e-16	1.3958653271815977e-17	2.5258090726446367e-16	6.368900185176162e-18	3.148982393870378e-16	8.641127261693323e-18	9.289236809224546e-17	1.8383681961036645e-17	nan	nan	nan	nan
54605.55010000317	2.303330067730041e-16	3.203707422030132e-17	2.8873468106979903e-16	1.389261543509264e-17	2.5240577663409397e-16	6.338217101943001e-18	3.1478226812583067e-16	8.559811531518848e-18	9.279961661886973e-17	1.8362569248989976e-17	nan	nan	nan	nan
54605.600100003176	2.303951977246995e-16	3.2375365530590536e-17	2.8825353588378637e-16	1.3823613951742784e-17	2.522303445603392e-16	6.305318783665516e-18	3.146611614393827e-16	8.47469063521591e-18	9.270699107633929e-17	1.8321141548144647e-17	nan	nan	nan	nan
54605.65010000318	2.3045985484444223e-16	3.271000859249418e-17	2.8777790586232707e-16	1.3752405162033518e-17	2.520543999292411e-16	6.2704776355245995e-18	3.145344342747738e-16	8.386258996749289e-18	9.261449075102903e-17	1.8259797177462657e-17	nan	nan	nan	nan
54605.70010000318	2.3052694352185046e-16	3.304090033922875e-17	2.8730796908410167e-16	1.367979930983712e-17	2.5187772613663534e-16	6.233986994336306e-18	3.1440160174491393e-16	8.295053487468724e-18	9.252211442661349e-17	1.8179238433964558e-17	nan	nan	nan	nan
54605.750100003184	2.3059642915543234e-16	3.336794091075206e-17	2.8684390272358313e-16	1.360666092401656e-17	2.5170011139523645e-16	6.1961612059146534e-18	3.142621771385825e-16	8.201655195828995e-18	9.24298603844041e-17	1.80804766416044e-17	nan	nan	nan	nan
54605.80010000319	2.306682771523837e-16	3.369103353588984e-17	2.86385884859452e-16	1.3533908589959282e-17	2.5152134044753445e-16	6.1573358893956935e-18	3.141156755686894e-16	8.106690349604796e-18	9.233772640361163e-17	1.7964838735937544e-17	nan	nan	nan	nan
54605.85010000319	2.307424529287153e-16	3.4010084420895706e-17	2.859340925657137e-16	1.3462513881803306e-17	2.513412020241878e-16	6.117867686361808e-18	3.1396161231397465e-16	8.010831238621337e-18	9.224570976153148e-17	1.7833974944446903e-17	nan	nan	nan	nan
54605.90010000319	2.3081892190870267e-16	3.4325002644494994e-17	2.854887044736201e-16	1.3393499610110647e-17	2.5115948154101366e-16	6.0781338344261614e-18	3.137995008290477e-16	7.914797110940438e-18	9.215380723365388e-17	1.7689866909226376e-17	nan	nan	nan	nan
54605.950100003196	2.3089764952567963e-16	3.463570005861029e-17	2.850498974060078e-16	1.3327936741575136e-17	2.509759640512684e-16	6.0385316847577104e-18	3.1362885606098837e-16	7.819352904397192e-18	9.206201509369777e-17	1.7534835330351066e-17	nan	nan	nan	nan
54606.0001000032	2.3097860122122197e-16	3.494209119465903e-17	2.846178482359472e-16	1.3266940345638548e-17	2.507904390107321e-16	5.999477387812022e-18	3.1344919411768707e-16	7.72530854389627e-18	9.197032911356851e-17	1.7371545876245337e-17	nan	nan	nan	nan
54606.0501000032	2.3106174244458615e-16	3.5244093175210094e-17	2.8419273644866416e-16	1.3211664133440128e-17	2.5060269033318436e-16	5.9614047225176654e-18	3.1326002696128263e-16	7.633516572059856e-18	9.187874456324042e-17	1.7203011710656784e-17	nan	nan	nan	nan
54606.100100003205	2.3114703865322176e-16	3.554162563025812e-17	2.837747393693328e-16	1.3163293261457099e-17	2.5041250498827423e-16	5.924762947821256e-18	3.130608700363451e-16	7.544867718792469e-18	9.178725621056283e-17	1.703259053576773e-17	nan	nan	nan	nan
54606.15010000321	2.3123445531270086e-16	3.583461061823517e-17	2.8336403276588073e-16	1.312303588943135e-17	2.502196708261555e-16	5.890014459047187e-18	3.128512394507648e-16	7.460286110654716e-18	9.169585832099022e-17	1.6863973579052505e-17	nan	nan	nan	nan
54606.20010000321	2.313239578960173e-16	3.612297255135553e-17	2.829607969272741e-16	1.3092112839417423e-17	2.500239728482901e-16	5.857631603364123e-18	3.1263064816166093e-16	7.380721357941564e-18	9.160454465723701e-17	1.6701163518069417e-17	nan	nan	nan	nan
54606.25010000321	2.3141551188396155e-16	3.6406638124638046e-17	2.8256520721957035e-16	1.3071745640631617e-17	2.498251974027944e-16	5.8280931170905296e-18	3.1239861028696315e-16	7.307138648796145e-18	9.15133084788559e-17	1.6548438039479188e-17	nan	nan	nan	nan
54606.300100003216	2.315090827650344e-16	3.6685536249460746e-17	2.821774430777616e-16	1.3063143300213017e-17	2.496231312003453e-16	5.801879644290279e-18	3.121546419345618e-16	7.240507484747186e-18	9.142214254174038e-17	1.6410295703007235e-17	nan	nan	nan	nan
54606.35010000322	2.316046360340501e-16	3.695959798985233e-17	2.8179768097304813e-16	1.3067487512111623e-17	2.494175614177695e-16	5.779468809150534e-18	3.1189825589574596e-16	7.181787202562253e-18	9.133103909755156e-17	1.629138119539891e-17	nan	nan	nan	nan
54606.40010000322	2.317021371943347e-16	3.722875650273214e-17	2.814260988334092e-16	1.3085917012478296e-17	2.492082737816505e-16	5.761329608287646e-18	3.1162896943921637e-16	7.131910170633547e-18	9.123998989306842e-17	1.619638808458983e-17	nan	nan	nan	nan
54606.450100003225	2.318015517552133e-16	3.74929469811256e-17	2.810628739337853e-16	1.3119509311443811e-17	2.489950594569834e-16	5.747908999771044e-18	3.113462950246021e-16	7.091762081360417e-18	9.114898616946236e-17	1.61299389416931e-17	nan	nan	nan	nan
54606.50010000323	2.319028452334778e-16	3.775210660027641e-17	2.80708099859672e-16	1.3168845122379345e-17	2.487778760759523e-16	5.73935496095197e-18	3.1105003680660447e-16	7.061761754244181e-18	9.105801866149596e-17	1.60964451856288e-17	nan	nan	nan	nan
54606.55010000323	2.320059831520316e-16	3.8006174466682584e-17	2.8036168156879464e-16	1.3233487404891827e-17	2.485568960103072e-16	5.735433887284052e-18	3.107406206368128e-16	7.041362086873668e-18	9.096707931124665e-17	1.609930704184664e-17	nan	nan	nan	nan
54606.600100003234	2.321109310414583e-16	3.8255091569888145e-17	2.800235006099462e-16	1.3312800317895136e-17	2.4833230851677126e-16	5.735870242246979e-18	3.1041856440249864e-16	7.029834642274935e-18	9.08761721438489e-17	1.6136701628615774e-17	nan	nan	nan	nan
54606.65010000324	2.3221765443744937e-16	3.849880073640193e-17	2.7969343797934836e-16	1.340608830847768e-17	2.4810430015875914e-16	5.7403758703747205e-18	3.100843815135221e-16	7.026407265038906e-18	9.078530628932096e-17	1.6204269046007453e-17	nan	nan	nan	nan
54606.70010000324	2.3232611888313337e-16	3.8737246586416646e-17	2.7937137422111887e-16	1.3512609258524197e-17	2.478730583283957e-16	5.748654900020839e-18	3.0973858637472353e-16	7.030280410571677e-18	9.069449039849387e-17	1.629736916775692e-17	nan	nan	nan	nan
54606.75010000324	2.324362899270685e-16	3.897037549250758e-17	2.7905719008031053e-16	1.3631587436042404e-17	2.4763877046960036e-16	5.760408801588287e-18	3.0938169455175375e-16	7.040643736469674e-18	9.06037326190195e-17	1.641123901160694e-17	nan	nan	nan	nan
54606.800100003245	2.325481331242801e-16	3.9198135540391714e-17	2.7875076620150877e-16	1.376222569382854e-17	2.47401625683713e-16	5.775340901588967e-18	3.09014220117793e-16	7.056690900854543e-18	9.051304059710363e-17	1.6541122000884844e-17	nan	nan	nan	nan
54606.85010000325	2.3266161403559784e-16	3.9420476491879454e-17	2.7845198428420774e-16	1.3903716753836315e-17	2.471618097572323e-16	5.793160662716976e-18	3.086366797993025e-16	7.077632768851217e-18	9.042242147916351e-17	1.6682375195700877e-17	nan	nan	nan	nan
54606.90010000325	2.3277669822739726e-16	3.96373497495341e-17	2.78160724721824e-16	1.40552535440348e-17	2.469195106002272e-16	5.813587392582563e-18	3.082495853478417e-16	7.102710054676881e-18	9.033188191340954e-17	1.6830553620175694e-17	nan	nan	nan	nan
54606.950100003254	2.3289335127175714e-16	3.9848708323216175e-17	2.77876867304969e-16	1.421603817893069e-17	2.4667491700327127e-16	5.836353734406603e-18	3.0785345431902207e-16	7.131203068366898e-18	9.024142805135274e-17	1.6981472910001834e-17	nan	nan	nan	nan
54607.00010000326	2.330115387465529e-16	4.0054506798209495e-17	2.77600295390851e-16	1.4385289636520664e-17	2.464282156333679e-16	5.8612084875083634e-18	3.0744879945938343e-16	7.162439949163646e-18	9.015106554923649e-17	1.71312528496327e-17	nan	nan	nan	nan
54607.05010000326	2.3313122623433725e-16	4.0254701305149616e-17	2.7733088776540624e-16	1.456225034713023e-17	2.46179594141614e-16	5.887919194129454e-18	3.070361373295569e-16	7.195804515148166e-18	9.006079956939401e-17	1.7276345036694015e-17	nan	nan	nan	nan
54607.10010000326	2.3325237932334357e-16	4.04492494911391e-17	2.7706852562579133e-16	1.474619155095429e-17	2.459292400755177e-16	5.9162743329716155e-18	3.0661598117357247e-16	7.23074023864872e-18	8.99706347815308e-17	1.741354805962776e-17	nan	nan	nan	nan
54607.150100003266	2.333749636067332e-16	4.063811049266515e-17	2.768130911738383e-16	1.4936417358907174e-17	2.4567734113797023e-16	5.946084813141414e-18	3.0618884688874103e-16	7.266755792010632e-18	8.988057536393282e-17	1.7540013377737113e-17	nan	nan	nan	nan
54607.20010000327	2.334989446823597e-16	4.082124490967176e-17	2.7656446379828823e-16	1.5132268101038375e-17	2.4542408378879747e-16	5.977185592550609e-18	3.057552490457331e-16	7.303427378769907e-18	8.97906250046006e-17	1.7653244703856448e-17	nan	nan	nan	nan
54607.25010000327	2.336242881533603e-16	4.0998614780947184e-17	2.763225245958305e-16	1.5333122430411196e-17	2.451696581134329e-16	6.009436572079046e-18	3.053157013860687e-16	7.34040134515866e-18	8.970078690230901e-17	1.7751093224308275e-17	nan	nan	nan	nan
54607.300100003275	2.337509596266507e-16	4.11701835607913e-17	2.760871551654917e-16	1.5538398932892382e-17	2.4491424984658075e-16	6.042723313900306e-18	3.048707208020392e-16	7.377394919039233e-18	8.961106376759291e-17	1.7831750525143297e-17	nan	nan	nan	nan
54607.35010000328	2.3387892471439287e-16	4.133591609690701e-17	2.758582353481171e-16	1.5747556858979273e-17	2.446580462767772e-16	6.076957637141298e-18	3.044208207035046e-16	7.414197939931624e-18	8.952145782365923e-17	1.7893740671169075e-17	nan	nan	nan	nan
54607.40010000328	2.3400814903253844e-16	4.149577860930013e-17	2.756356465417983e-16	1.5960096423645504e-17	2.4440123686792304e-16	6.1120776977105094e-18	3.03966514666155e-16	7.450672211306402e-18	8.94319708072251e-17	1.7935912524656866e-17	nan	nan	nan	nan
54607.45010000328	2.3413859820141286e-16	4.1649738670380454e-17	2.754192703957959e-16	1.6175558363284487e-17	2.4414400688857287e-16	6.1480481117472544e-18	3.0350831991394167e-16	7.486752194005825e-18	8.93426039692823e-17	1.7957433097276707e-17	nan	nan	nan	nan
54607.500100003286	2.342702378456593e-16	4.179776518588624e-17	2.7520898629885117e-16	1.639352350697119e-17	2.4388654590621633e-16	6.18485964592362e-18	3.0304674886174447e-16	7.522443914085245e-18	8.925335807578847e-17	1.7957782495937334e-17	nan	nan	nan	nan
54607.55010000329	2.344030335936317e-16	4.193982837712242e-17	2.7500467600069217e-16	1.6613611696901616e-17	2.4362904022529596e-16	6.222528883013965e-18	3.0258231807019444e-16	7.557824852235432e-18	8.916423340828457e-17	1.7936750840097586e-17	nan	nan	nan	nan
54607.60010000329	2.345369510770732e-16	4.2075899763707436e-17	2.7480622094964433e-16	1.6835480600638527e-17	2.4337167827382467e-16	6.261097653995581e-18	3.0211554210996205e-16	7.593042182482604e-18	8.907522976443914e-17	1.789443738161268e-17	nan	nan	nan	nan
54607.650100003295	2.346719559320369e-16	4.220595214768006e-17	2.7461350083585157e-16	1.7058824288228162e-17	2.4311464635624504e-16	6.300632241985898e-18	3.0164693654669807e-16	7.628312019053245e-18	8.898634645851933e-17	1.783125193450449e-17	nan	nan	nan	nan
54607.7001000033	2.3480801379753067e-16	4.232995959794118e-17	2.744263967057693e-16	1.7283371723476978e-17	2.4285813264159793e-16	6.341222438715825e-18	3.0117701396111223e-16	7.663917213770809e-18	8.889758232178862e-17	1.7747918607016432e-17	nan	nan	nan	nan
54607.7501000033	2.3494509031585754e-16	4.2447897436037316e-17	2.7424478940491777e-16	1.750888508454159e-17	2.4260232628301774e-16	6.3829805316395624e-18	3.007062910796658e-16	7.700205579375466e-18	8.880893570283158e-17	1.7645481707426054e-17	nan	nan	nan	nan
54607.800100003304	2.350831511328256e-16	4.255974222234867e-17	2.7406856118536266e-16	1.773515800352073e-17	2.423474128598255e-16	6.426039971741543e-18	3.0023528131221873e-16	7.737586630906202e-18	8.872040446780542e-17	1.752531355351898e-17	nan	nan	nan	nan
54607.85010000331	2.3522216189758707e-16	4.266547174329684e-17	2.738975918879492e-16	1.7962013838993e-17	2.4209358059285653e-16	6.4705539590911705e-18	2.9976449873195135e-16	7.776529380422911e-18	8.863198600061841e-17	1.738912373773643e-17	nan	nan	nan	nan
54607.90010000331	2.353620882611102e-16	4.2765064999021434e-17	2.737317617553925e-16	1.8189303790100485e-17	2.418410170296189e-16	6.5166938390772495e-18	2.992944613919653e-16	7.817557245501667e-18	8.854367720303565e-17	1.723896916997727e-17	nan	nan	nan	nan
54607.95010000331	2.355028958782055e-16	4.285850219208666e-17	2.735709529392908e-16	1.8416905037886452e-17	2.4158991002838717e-16	6.5646473440794415e-18	2.9882568038049977e-16	7.861244691875436e-18	8.845547449471179e-17	1.7077263922661892e-17	nan	nan	nan	nan
54608.000100003315	2.356445504057953e-16	4.294576471648903e-17	2.734150457828268e-16	1.8644718964503868e-17	2.41340446825903e-16	6.6146165891284154e-18	2.983586744139767e-16	7.908210893044786e-18	8.83673738131503e-17	1.690678752575338e-17	nan	nan	nan	nan
54608.05010000332	2.3578701750382393e-16	4.302683514768431e-17	2.7326392022731304e-16	1.8872669218080623e-17	2.410928154876184e-16	6.66681595766242e-18	2.978939539173151e-16	7.959114161688951e-18	8.827937061359066e-17	1.673068989821833e-17	nan	nan	nan	nan
54608.10010000332	2.359302628333593e-16	4.310169723301688e-17	2.731174587257504e-16	1.9100699875871703e-17	2.4084720262874256e-16	6.7214699787486866e-18	2.974320372752767e-16	8.014644491713338e-18	8.819145986882195e-17	1.6552490566233604e-17	nan	nan	nan	nan
54608.150100003324	2.360742520594272e-16	4.317033588274199e-17	2.729755418222566e-16	1.932877361114831e-17	2.406037970398489e-16	6.778810628535216e-18	2.9697343657108108e-16	8.075515481038897e-18	8.810363606892403e-17	1.6376069240453634e-17	nan	nan	nan	nan
54608.20010000333	2.362189508472896e-16	4.3232737161958344e-17	2.728380490060404e-16	1.9556869802958157e-17	2.403627853879409e-16	6.839075017688936e-18	2.965186691945097e-16	8.142455741775574e-18	8.801589322093532e-17	1.6205644273847575e-17	nan	nan	nan	nan
54608.25010000333	2.3636432486570577e-16	4.328888828258624e-17	2.727048627803363e-16	1.9784982730579147e-17	2.4012435547949865e-16	6.902502578618471e-18	2.9606824772627224e-16	8.216199193081672e-18	8.792822484844794e-17	1.604573511432758e-17	nan	nan	nan	nan
54608.30010000333	2.3651033978407557e-16	4.3338777596421313e-17	2.725758641915997e-16	2.001311973340833e-17	2.398886951210022e-16	6.969332365975382e-18	2.9562268822950974e-16	8.297474849539978e-18	8.784062399112982e-17	1.5901104772532462e-17	nan	nan	nan	nan
54608.350100003336	2.3665696127418035e-16	4.3382394588484554e-17	2.724509328797407e-16	2.0241299388375815e-17	2.3965599160098775e-16	7.039800237614913e-18	2.951825042799122e-16	8.38699620841523e-18	8.775308320417379e-17	1.5776678759492725e-17	nan	nan	nan	nan
54608.40010000334	2.3680415500874513e-16	4.341972987088956e-17	2.723299499916822e-16	2.0469549656896798e-17	2.3942643272593536e-16	7.114135951350029e-18	2.9474821260394094e-16	8.48545079870993e-18	8.766559455767363e-17	1.567743813731162e-17	nan	nan	nan	nan
54608.45010000334	2.369518866621276e-16	4.345077517722521e-17	2.722127970259834e-16	2.0697906093476004e-17	2.3920020578438115e-16	7.192559684682066e-18	2.9432032511898543e-16	8.59348906840907e-18	8.757814963592696e-17	1.5608286435909983e-17	nan	nan	nan	nan
54608.500100003344	2.371001219101123e-16	4.34755233576571e-17	2.720993629158002e-16	2.0926337343119206e-17	2.389774297480528e-16	7.275135362311789e-18	2.938992607117725e-16	8.711519140823455e-18	8.749073953666504e-17	1.5573893228605745e-17	nan	nan	nan	nan
54608.55010000335	2.3724882642904907e-16	4.3493968374242735e-17	2.719895698490376e-16	2.1154527238907028e-17	2.3875807120956497e-16	7.361593520105561e-18	2.934850336436872e-16	8.839119888053182e-18	8.740335651762708e-17	1.5577844911297005e-17	nan	nan	nan	nan
54608.60010000335	2.373979658962652e-16	4.350610529692211e-17	2.718833495580153e-16	2.138209289879125e-17	2.385420777529888e-16	7.451612161036474e-18	2.930775658087721e-16	8.975633840732905e-18	8.731600444615116e-17	1.5618222365089268e-17	nan	nan	nan	nan
54608.65010000335	2.375475059906533e-16	4.351193029984821e-17	2.717806317154688e-16	2.1608657412434116e-17	2.38329396237274e-16	7.54486304735996e-18	2.9267677611612887e-16	9.120372588557582e-18	8.722869209443046e-17	1.5690420132331044e-17	nan	nan	nan	nan
