MJD	Bessell_B	Bessell_B_err	Bessell_V	Bessell_V_err	sdss_g	sdss_g_err	sdss_i	sdss_i_err	sdss_r	sdss_r_err	sdss_u	sdss_u_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
56407.77139998201	5.29739655196119e-14	4.2297791208495223e-16	2.7313688580717145e-14	2.1404044880893998e-16	4.3154021104295003e-14	3.1716876721964165e-16	1.118481361180714e-14	8.275952176899561e-17	2.003141295901646e-14	1.4650564475809835e-16	9.001614669575202e-14	3.497854449951752e-15	9.815891909467995e-14	2.325185771602071e-15	2.2563293994339772e-13	1.6681877912789156e-14	1.5798727184251242e-13	4.9122423372161815e-15	2.2813986172702046e-13	1.460584668816233e-14	2.6819236743457383e-14	8.28349273289111e-16
56407.821399982015	5.3251663001098755e-14	4.2498248842829247e-16	2.7451232163434576e-14	2.151655372192542e-16	4.3211515012621924e-14	3.156718973985465e-16	1.1270057172595758e-14	8.320035635511088e-17	2.0155698048712092e-14	1.470487631362539e-16	9.018684050739885e-14	3.5516526847136214e-15	9.811069922331825e-14	2.317621469116933e-15	2.2462968431458766e-13	1.7317879936204474e-14	1.575329941478646e-13	4.9629950064858216e-15	2.2684855751729645e-13	1.5130029620146563e-14	2.6923272203964835e-14	8.3503458014344385e-16
56407.87139998202	5.352371254602022e-14	4.2704087969265493e-16	2.7587302913195098e-14	2.1636375843894728e-16	4.326878477491522e-14	3.1425779716696694e-16	1.1354638316904399e-14	8.366188956055965e-17	2.0278789675705154e-14	1.4764205923421914e-16	9.034280967879701e-14	3.602770541955009e-15	9.806180373655689e-14	2.3105303238104447e-15	2.2361155069894346e-13	1.7942592479782038e-14	1.5707142094486998e-13	5.01439174353071e-15	2.2553938133615019e-13	1.5645635253432798e-14	2.7027393735125794e-14	8.419458623699861e-16
56407.92139998202	5.3790100191937915e-14	4.2914103583772395e-16	2.772189963681588e-14	2.176284689891302e-16	4.332581886668303e-14	3.1292469962329955e-16	1.1438542206281916e-14	8.414097550671812e-17	2.0400671905306786e-14	1.482804589436071e-16	9.048459045564869e-14	3.650730910001694e-15	9.801222080898886e-14	2.303880585151757e-15	2.2257892080298224e-13	1.8555187043469465e-14	1.5660272933578314e-13	5.0662062104472074e-15	2.242128179261417e-13	1.6151860406772894e-14	2.713158595156446e-14	8.490426921287084e-16
56407.97139998202	5.40508120942322e-14	4.3127214827847823e-16	2.7855021152642595e-14	2.1895341855515997e-16	4.338260576866661e-14	3.11670805761612e-16	1.1521754034966806e-14	8.463482233049966e-17	2.0521328829005703e-14	1.4895935095599406e-16	9.061271576544283e-14	3.69511472918382e-15	9.796193860981081e-14	2.2976408332200535e-15	2.215321712976865e-13	1.9154961943198325e-14	1.5612709381265345e-13	5.118225751674752e-15	2.2286934622183803e-13	1.6648020231774585e-14	2.7235833466704783e-14	8.56286742742106e-16
56408.021399982026	5.430585363574567e-14	4.3342252315703815e-16	2.7986668366108127e-14	2.2033216769206848e-16	4.3439134788232183e-14	3.1049416618028894e-16	1.1604263578795829e-14	8.514062915644885e-17	2.0640749299646955e-14	1.4967406303912845e-16	9.07277153129877e-14	3.735560293380816e-15	9.79109453027457e-14	2.2917800440522695e-15	2.2047167395474183e-13	1.9741319077844802e-14	1.5564468632021917e-13	5.17025093279422e-15	2.2150943952334346e-13	1.7133527566670044e-14	2.734012089245993e-14	8.636417827528547e-16
56408.07139998203	5.455526990330798e-14	4.3557732681804563e-16	2.8116846481221845e-14	2.217574647293701e-16	4.349539693925298e-14	3.0939255472146023e-16	1.1686070077657813e-14	8.565520202842793e-17	2.075893199137641e-14	1.5041930598916473e-16	9.083011567547572e-14	3.771762302825882e-15	9.785922904596692e-14	2.2862676504459805e-15	2.1939779578162214e-13	2.0313745560619115e-14	1.5515567631819353e-13	5.222095010945545e-15	2.2013356566852062e-13	1.7607876366249616e-14	2.7444432838921174e-14	8.710736485850088e-16
56408.12139998203	5.479911089439602e-14	4.3772235299078953e-16	2.8245561235706325e-14	2.2322230960957187e-16	4.3551383446101617e-14	3.0836369496789175e-16	1.1767173941004397e-14	8.617558230276755e-17	2.0875876793041552e-14	1.5119010888182756e-16	9.092044039708644e-14	3.803470864472905e-15	9.780677799202578e-14	2.2810735981165543e-15	2.18310899155555e-13	2.087179909599291e-14	1.5466023084295787e-13	5.273583359305515e-15	2.1874218720394152e-13	1.807062833344421e-14	2.7548753914047622e-14	8.785502001262547e-16
56408.171399982035	5.503742660096397e-14	4.3984455779117495e-16	2.8372818365764636e-14	2.2472010471762843e-16	4.36070855328879e-14	3.0740529651421354e-16	1.1847575577425351e-14	8.669913075061809e-17	2.0991583589501886e-14	1.5198195023393786e-16	9.099921008314398e-14	3.830490583160406e-15	9.775358028778331e-14	2.2761683971572135e-15	2.1721134195639905e-13	2.1415096259120614e-14	1.5415851456867597e-13	5.324552864137508e-15	2.1733576155461194e-13	1.8521402076060485e-14	2.7653068723354745e-14	8.860412630744701e-16
56408.22139998204	5.527026700207957e-14	4.41932048165457e-16	2.8498623609185414e-14	2.262446557342611e-16	4.366249442349438e-14	3.065150599174686e-16	1.192727539624919e-14	8.722351915603895e-17	2.1106052267764283e-14	1.527907540688955e-16	9.106694249383834e-14	3.8526798458991004e-15	9.769962407431272e-14	2.2715231688171387e-15	2.1609947769846532e-13	2.1943303039138782e-14	1.5365068986784472e-13	5.3748513094037094e-15	2.1591474119250706e-13	1.8959864264256146e-14	2.7757361869604295e-14	8.93518561412555e-16
56408.27139998204	5.5497682089696985e-14	4.4397406876431304e-16	2.8622982702535094e-14	2.2779016652918125e-16	4.371760134143142e-14	3.056906815934861e-16	1.2006273805880995e-14	8.774672135550601e-17	2.1219282714222086e-14	1.5361288055655776e-16	9.11241526375298e-14	3.869950370471155e-15	9.764489748685271e-14	2.2671096876550285e-15	2.1497565566131307e-13	2.245612715975975e-14	1.5313691687129588e-13	5.42433676084209e-15	2.144795738039602e-13	1.9385722380958053e-14	2.786161795249249e-14	9.009556428952179e-16
56408.321399982044	5.571972185853176e-14	4.45960985162802e-16	2.874590138019992e-14	2.293512338863766e-16	4.377239750997359e-14	3.0492985860025964e-16	1.2084571214418034e-14	8.82670039953785e-17	2.1331274817006992e-14	1.5444511737717198e-16	9.117135286364026e-14	3.882267065822479e-15	9.758938865470997e-14	2.2629004191713545e-15	2.1384022101955285e-13	2.2953311804163172e-14	1.526173535276614e-13	5.472876958757845e-15	2.1303070245594422e-13	1.979871874690979e-14	2.7965821568339618e-14	9.083277999809028e-16
56408.37139998205	5.5936436280287957e-14	4.478842588773352e-16	2.886738538132289e-14	2.309228393841125e-16	4.382687415205169e-14	3.0423029329868386e-16	1.216216803112726e-14	8.878291472454798e-17	2.1442028462410086e-14	1.5528466729351103e-16	9.120905295515216e-14	3.889648233181288e-15	9.753308570119786e-14	2.258868553061659e-15	2.1269351497168684e-13	2.343463045650483e-14	1.5209215566231955e-13	5.52034872653536e-15	2.1156856576128528e-13	2.019862557082543e-14	2.806995730977856e-14	9.156119882285014e-16
56408.42139998205	5.614787536256755e-14	4.497364258633015e-16	2.8987440441149116e-14	2.3250033951604993e-16	4.388102249025706e-14	3.035896978643505e-16	1.223906466404438e-14	8.929327143253136e-17	2.1551543534472815e-14	1.561291342275208e-16	9.12377602207216e-14	3.892166121352598e-15	9.747597674354868e-14	2.2549880322679325e-15	2.115358748680174e-13	2.389988263678528e-14	1.5156147703583313e-13	5.566637400012483e-15	2.1009359804284839e-13	2.0585240828170254e-14	2.817400976544399e-14	9.227867438035616e-16
56408.47139998205	5.635408907615415e-14	4.515110690676478e-16	2.910607229393271e-14	2.3407945405169946e-16	4.393483374692246e-14	3.030057986325465e-16	1.2315261521574476e-14	8.979715061064676e-17	2.1659819921633643e-14	1.5697650913394107e-16	9.12579795864222e-14	3.889947835290481e-15	9.741804989285026e-14	2.2512335780201436e-15	2.1036763433765506e-13	2.434889035476962e-14	1.5102546940189577e-13	5.611636281329211e-15	2.0860622949673586e-13	2.0958384813128066e-14	2.8277963519661062e-14	9.298321014133214e-16
56408.521399982055	5.655512740011549e-14	4.532027914474915e-16	2.922328667779265e-14	2.356562540753026e-16	4.398829914396733e-14	3.024763402578545e-16	1.2390759013907935e-14	9.029387552068695e-17	2.1766857507831763e-14	1.5782515378394432e-16	9.127021368713179e-14	3.883176581959327e-15	9.735929325396163e-14	2.2475807110986722e-15	2.0918912341465602e-13	2.4781495146041875e-14	1.5048428256479887e-13	5.655246119627888e-15	2.0710688635453401e-13	2.1317897240202066e-14	2.8381803152134206e-14	9.367295137029565e-16
56408.57139998206	5.675104033376942e-14	4.548071874857988e-16	2.9339089326091165e-14	2.3722714931595927e-16	4.40414099029929e-14	3.019990896632567e-16	1.2465557546248593e-14	9.078300399531605e-17	2.1872656180687588e-14	1.586737848717959e-16	9.127496295756897e-14	3.872093219799302e-15	9.729969492544696e-14	2.244005769546947e-15	2.0800066866331984e-13	2.519755558203017e-14	1.4993806443643421e-13	5.697374619998486e-15	2.0559599104465197e-13	2.1663634796769392e-14	2.84855132376353e-14	9.434617729064914e-16
56408.62139998206	5.694187785618367e-14	4.563208148348885e-16	2.9453485975956246e-14	2.387888754714668e-16	4.4094157245269434e-14	3.01571839785891e-16	1.2539657529033091e-14	9.12643165082733e-17	2.1977215824651592e-14	1.5952145680883817e-16	9.127272572300044e-14	3.856998055924863e-15	9.723924299948626e-14	2.2404859230892986e-15	2.0680259330267678e-13	2.5596945168060322e-14	1.4938696109284493e-13	5.737935981292285e-15	2.0407396235278717e-13	2.1995469067406782e-14	2.85890783456928e-14	9.50012935341048e-16
56408.671399982064	5.712768994090325e-14	4.577411656835807e-16	2.956648236415251e-14	2.4033848013585457e-16	4.4146532391714896e-14	3.0119241309384407e-16	1.2613059369373699e-14	9.173780424618757e-17	2.208053632601486e-14	1.6036754449039872e-16	9.126399828962662e-14	3.838252806529013e-15	9.717792556181488e-14	2.2369991844979752e-15	2.05595217330196e-13	2.597955056077847e-14	1.488311168303389e-13	5.7768504628348094e-15	2.0254121558155864e-13	2.231328476614834e-14	2.869248304028014e-14	9.5636824916512e-16
56408.72139998207	5.730852658080276e-14	4.590666386080513e-16	2.96780842232494e-14	2.4187330906650334e-16	4.4198526562828234e-14	3.0085866486990936e-16	1.2685763475737057e-14	9.220365668332949e-17	2.2182617569227863e-14	1.612117252161148e-16	9.124927503465418e-14	3.81628259892329e-15	9.711573069163363e-14	2.233524418180297e-15	2.0437885764474294e-13	2.634527004980051e-14	1.482706742211789e-13	5.814043979622461e-15	2.0099816270934657e-13	2.261697822497462e-14	2.8795711879503715e-14	9.625140856831733e-16
56408.77139998207	5.748443774942721e-14	4.602965078969921e-16	2.978829728849202e-14	2.433909932203649e-16	4.425013097874047e-14	3.0056848625479573e-16	1.2757770256528247e-14	9.266224915086141e-17	2.2283459440172662e-14	1.6205396122030396e-16	9.122904849607932e-14	3.791577846457261e-15	9.705264646154813e-14	2.230041346232353e-15	2.031538281688173e-13	2.6694012259073175e-14	1.4770577416886102e-13	5.849447725260416e-15	1.9944521254837407e-13	2.2906456096474528e-14	2.889874941529132e-14	9.684378743687007e-16
56408.82139998207	5.765547342584432e-14	4.614308977771491e-16	2.989712729753689e-14	2.448894353583921e-16	4.4301336859211897e-14	3.003198070548005e-16	1.2829080119105789e-14	9.311413118558826e-17	2.238306182329973e-14	1.628944805674877e-16	9.12038094621787e-14	3.764695769032274e-15	9.69886609374832e-14	2.226530552221411e-15	2.019204399700994e-13	2.702569503183553e-14	1.4713655596299675e-13	5.882997821668972e-15	1.9788277090207252e-13	2.318163423631435e-14	2.900158019308058e-14	9.741280416887921e-16
56408.871399982076	5.782168360108783e-14	4.624707505285686e-16	3.000457998282132e-14	2.463667958563368e-16	4.4352135423637714e-14	3.0011059829931075e-16	1.2899693471505387e-14	9.356001286842243e-17	2.2481424604388867e-14	1.637337594875967e-16	9.117404706073554e-14	3.736261262043073e-15	9.692376217860478e-14	2.22297348293938e-15	2.0067900138233557e-13	2.7340244469743228e-14	1.4656315733381096e-13	5.914634994431169e-15	1.9631124072176636e-13	2.3442436737318203e-14	2.910418875150666e-14	9.795739537442941e-16
56408.92139998208	5.798311824041857e-14	4.634177998384931e-16	3.011066107922704e-14	2.478214809331202e-16	4.440251789094864e-14	2.9993887455953217e-16	1.2969610721639623e-14	9.40007534198554e-17	2.257854766727701e-14	1.6457250291113044e-16	9.114024884799924e-14	3.706966737294517e-15	9.685793823725381e-14	2.219352448375138e-15	1.9942981812559144e-13	2.76375941020567e-14	1.4598571450626934e-13	5.944304272561432e-15	1.9473102226271542e-13	2.368879509192987e-14	2.9206559622090236e-14	9.847658626872239e-16
56408.97139998208	5.81398273293475e-14	4.642745399794883e-16	3.021537632163581e-14	2.4925212889727655e-16	4.4452475479690443e-14	2.9980269603002906e-16	1.3038832280252949e-14	9.443734444395506e-17	2.2674430919320027e-14	1.6541162218940455e-16	9.110290089740129e-14	3.677570476020275e-15	9.679117715886473e-14	2.2156506201349993e-15	1.9817319342590217e-13	2.7917684165071864e-14	1.4540436225384777e-13	5.971954711428238e-15	1.931425132395539e-13	2.392064746384153e-14	2.930867732892576e-14	9.896948568355989e-16
56409.021399982084	5.82918608487833e-14	4.650441966075016e-16	3.0318731444731176e-14	2.5065759846648083e-16	4.4501999407998355e-14	2.9970017036041717e-16	1.3107359006572031e-14	9.487054278448981e-17	2.2769077589155775e-14	1.6625172763058133e-16	9.106248788803445e-14	3.648892956352903e-15	9.672346698188877e-14	2.2118520285358594e-15	1.969094281343484e-13	2.8180460975428878e-14	1.448192339519583e-13	5.997539137554351e-15	1.9154610898116146e-13	2.413793805283771e-14	2.941052638836847e-14	9.94352814381032e-16
56409.07139998209	5.843926876582773e-14	4.657306946247086e-16	3.042073218313062e-14	2.5203695608455886e-16	4.45510808935829e-14	2.9962945425938844e-16	1.3175192684060117e-14	9.530047926522896e-17	2.2862497770597893e-14	1.6709259125850468e-16	9.10194931929066e-14	3.6218105611067335e-15	9.665479573772511e-14	2.207941558579001e-15	1.956388208455881e-13	2.8425876383727733e-14	1.442304616310424e-13	6.0210139140351e-15	1.8994220258500599e-13	2.4340616539560462e-14	2.9512091308722414e-14	9.987323605590424e-16
56409.12139998209	5.858210106138944e-14	4.663386280572465e-16	3.052138427049366e-14	2.533894647621138e-16	4.459971115364748e-14	2.9958875489722753e-16	1.3242335211671549e-14	9.572730147629898e-17	2.2954702399233216e-14	1.6793402665520687e-16	9.097439896698522e-14	3.597246058628703e-15	9.658515145063305e-14	2.2039049450144106e-15	1.9436166801587097e-13	2.865388729716579e-14	1.436381760293467e-13	6.042338725352908e-15	1.8833118507099453e-13	2.4528637599080415e-14	2.961335658992774e-14	1.0028268281455444e-15
56409.17139998209	5.872040771361575e-14	4.668732252152914e-16	3.062069343899335e-14	2.54714571127913e-16	4.464788140503043e-14	2.9957633103674595e-16	1.3308788488360667e-14	9.615126185030131e-17	2.3045702414636564e-14	1.6877600764053876e-16	9.092768623503959e-14	3.576155306982176e-15	9.651452213766928e-14	2.1997287666722366e-15	1.9307826408056608e-13	2.8864455261765836e-14	1.4304250664539253e-13	6.061476380419902e-15	1.8671344553486902e-13	2.4701960473948514e-14	2.9714306723248354e-14	1.006630221130341e-15
56409.221399982096	5.885423869605163e-14	4.673403134583437e-16	3.0718665426286203e-14	2.560118962049363e-16	4.469558286411836e-14	2.9959049399620074e-16	1.337455441265088e-14	9.657271266212978e-17	2.3135508754951183e-14	1.696186597479568e-16	9.087983497929775e-14	3.559509788610744e-15	9.644289580860091e-14	2.195400440246178e-15	1.9178890157122993e-13	2.905754609630245e-14	1.424435817901527e-13	6.078392632742002e-15	1.8508937130118585e-13	2.4860548598879038e-14	2.98149261909586e-14	1.0101371814199167e-15
56409.2713999821	5.898364397856022e-14	4.677462829053823e-16	3.0815305963818536e-14	2.572812218071027e-16	4.474280674677374e-14	2.996296084022022e-16	1.3439634881588094e-14	9.699210207556283e-17	2.3224132356479697e-14	1.7046225257014578e-16	9.083132422692441e-14	3.54827486128434e-15	9.637026046583433e-14	2.1909082136934214e-15	1.9049387123224489e-13	2.923312957128983e-14	1.4184152863894818e-13	6.093056016670065e-15	1.8345934807591414e-13	2.5004369270442054e-14	2.9915199466030024e-14	1.0133429584210256e-15
56409.3213999821	5.910867354297066e-14	4.680980455435513e-16	3.09106207858775e-14	2.585224823363008e-16	4.478954426841724e-14	2.996920927290279e-16	1.3504031794803835e-14	9.740996796291848e-17	2.3311584158694674e-14	1.7130718932044192e-16	9.0782632137339e-14	3.5433840167927413e-15	9.629660410434908e-14	2.18624115940247e-15	1.8919346213705432e-13	2.9391179127444673e-14	1.4123647328307736e-13	6.105437698776585e-15	1.818237600986919e-13	2.51333933561567e-14	3.0015111011819375e-14	1.0162433813597573e-15
56409.371399982105	5.922937733429371e-14	4.684029769811202e-16	3.1004615628302805e-14	2.5973574824454293e-16	4.4835786684959186e-14	2.99776414922357e-16	1.356774693816229e-14	9.782688327990133e-17	2.3397875106488265e-14	1.721539754383441e-16	9.073422901778148e-14	3.545689902795934e-15	9.62219147115989e-14	2.18138916727054e-15	1.8788796180402524e-13	2.9531671628907426e-14	1.4062854078119041e-13	6.115511343475573e-15	1.8018299029477601e-13	2.5247595038232274e-14	3.011464528175426e-14	1.0188348341973898e-15
56409.42139998211	5.93458016083416e-14	4.686666704229774e-16	3.109729680980037e-14	2.6092063177454373e-16	4.488152661043629e-14	2.998809400962105e-16	1.363078061024118e-14	9.82428341050556e-17	2.3483016421457945e-14	1.7300247081404743e-16	9.068635011744328e-14	3.555292111692697e-15	9.614618026745677e-14	2.176342937825079e-15	1.8657765631196416e-13	2.965458714723193e-14	1.4001785521042157e-13	6.12325299208075e-15	1.7853742042672235e-13	2.5346951587912872e-14	3.0213786719020176e-14	1.0211142330109065e-15
56409.47139998211	5.945798499308507e-14	4.688905434607222e-16	3.118867184648716e-14	2.620756534129564e-16	4.492675829807247e-14	3.000038985014491e-16	1.3693132038616848e-14	9.865740928065896e-17	2.3567019656000066e-14	1.7385172831331322e-16	9.063894716548721e-14	3.571397044937096e-15	9.606938874412845e-14	2.1710939755082615e-15	1.8526283041531703e-13	2.975990877276634e-14	1.394045397172912e-13	6.128640954576857e-15	1.7688743124583453e-13	2.5431443166984294e-14	3.031251975624667e-14	1.0230790057129096e-15
56409.52139998211	5.956596518130884e-14	4.690758628967711e-16	3.1278748400221485e-14	2.6319930503361804e-16	4.497147609842921e-14	3.0014356486400125e-16	1.3754800432643165e-14	9.907026669320098e-17	2.364989638367801e-14	1.747008569198164e-16	9.059195435078895e-14	3.593098309515481e-15	9.599152810607731e-14	2.165634582237448e-15	1.8394376765907863e-13	2.9847622450565996e-14	1.3878871656839143e-13	6.131655713457457e-15	1.7523340264341708e-13	2.550105265350738e-14	3.04108288151936e-14	1.0247270739971915e-15
56409.57139998212	5.966977986671808e-14	4.692243190732063e-16	3.136753413375353e-14	2.6429019989246856e-16	4.5015674361577914e-14	3.0029827046217076e-16	1.3815784997549313e-14	9.948114681578801e-17	2.37316581763168e-14	1.7554907680435995e-16	9.054530519055143e-14	3.619453837268525e-15	9.591258630995256e-14	2.1599578513405355e-15	1.8262075049344185e-13	2.991771683841603e-14	1.381705072008663e-13	6.1322798390607975e-15	1.7357571380186973e-13	2.5555765489274473e-14	3.05086983064377e-14	1.0260568374018944e-15
56409.62139998212	5.97694667328929e-14	4.693380363501692e-16	3.145503671161727e-14	2.6534707126389583e-16	4.5059347437112716e-14	3.0046640369698913e-16	1.387608494318166e-14	9.988987319515225e-17	2.381231660553696e-14	1.7639572065404608e-16	9.049893251862776e-14	3.6495120481874296e-15	9.583255130450983e-14	2.154057661962929e-15	1.812940603882133e-13	2.997018318491616e-14	1.3755003227269957e-13	6.1304979159123446e-15	1.7191474334566018e-13	2.559556954685273e-14	3.0606112629057617e-14	1.027067159393636e-15
56409.67139998212	5.986506347169757e-14	4.694195733637394e-16	3.154126379497731e-14	2.6636877219843445e-16	4.510248967403824e-14	3.006464104992098e-16	1.393569947403064e-14	1.0029635353430285e-16	2.3891883244492842e-14	1.7724023179043508e-16	9.045276847371756e-14	3.682334057256347e-15	9.57514110305332e-14	2.1479286740327836e-15	1.7996397794702396e-13	3.000501522590568e-14	1.3692741171282317e-13	6.1262964796601335e-15	1.7025086949221194e-13	2.5620455014394467e-14	3.0703056170319976e-14	1.0277573553858856e-15
56409.721399982125	5.995660775842807e-14	4.694719264916733e-16	3.1626223047541786e-14	2.673542741628813e-16	4.514509542090029e-14	3.008367945914662e-16	1.3994627798465123e-14	1.0070057984397901e-16	2.3970369666236552e-14	1.7808216350087643e-16	9.040674448743552e-14	3.7170116084584535e-15	9.566915342076757e-14	2.141566323854944e-15	1.786307830213625e-13	3.002220909778474e-14	1.3630276477105655e-13	6.11966396426451e-15	1.6858447020274343e-13	2.5630414296666704e-14	3.079951330536517e-14	1.0281271826119132e-15
56409.77139998213	6.004413729875553e-14	4.694985265430917e-16	3.1709922131235076e-14	2.6830266638940883e-16	4.5187159025686423e-14	3.010361176165662e-16	1.4052869123068666e-14	1.0110262788319071e-16	2.4047787441059276e-14	1.7892117715454962e-16	9.036079127224872e-14	3.752680833665931e-15	9.558576639981838e-14	2.134966820410173e-15	1.7729475482445954e-13	3.002176326653307e-14	1.3567621006789227e-13	6.11059065918111e-15	1.6691592333309614e-13	2.5625441930990243e-14	3.0895468396892136e-14	1.0281768317844383e-15
56409.82139998213	6.012768977165777e-14	4.695032296387349e-16	3.1792368709732286e-14	2.6921315467546387e-16	4.5228674835842986e-14	3.0124299913989923e-16	1.411042265368608e-14	1.0150265586866728e-16	2.412414814129732e-14	1.7975703796541788e-16	9.031483880928305e-14	3.7885322203330315e-15	9.550123788411821e-14	2.1281271424236377e-15	1.7595617204505034e-13	3.000367847144729e-14	1.350478656441368e-13	6.099068676352171e-15	1.6524560678458783e-13	2.5605534516986842e-14	3.099090579484381e-14	1.0279069204816739e-15
56409.871399982134	6.0207302858874e-14	4.694903098864363e-16	3.1873570442612444e-14	2.7008505964152397e-16	4.5269637198300694e-14	3.014561165163971e-16	1.416728759868623e-14	1.0190090273037732e-16	2.4199463339593764e-14	1.80589613131764e-16	9.026881633599627e-14	3.823817334675882e-15	9.541555578180412e-14	2.121045036254366e-15	1.7461531296104357e-13	2.996795768281186e-14	1.3441784901042147e-13	6.085091926899622e-15	1.6357389865492716e-13	2.5570690659216813e-14	3.1085809836092e-14	1.0273184882085663e-15
56409.92139998214	6.028301424766617e-14	4.694644437606253e-16	3.195353499467379e-14	2.70917816421569e-16	4.5310040459387964e-14	3.0167420467544415e-16	1.4223463164037052e-14	1.0229768590059842e-16	2.427374460572851e-14	1.8141886663229556e-16	9.02226523337154e-14	3.857852908745293e-15	9.532870799267104e-14	2.11371901466164e-15	1.732724555531249e-13	2.99146060728972e-14	1.3378627719659387e-13	6.0686561074927754e-15	1.6190117738922769e-13	2.5520910921956578e-14	3.118016484412204e-14	1.0264129930907037e-15
