MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_V	Bessell_V_err	sdss_g'	sdss_g'_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err	sdss_u'	sdss_u'_err	sdss_z'	sdss_z'_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
55876.340015988746	nan	nan	1.739524152177779e-16	3.1388084134808786e-18	3.2774859317135273e-16	2.905933616466531e-18	3.4641409397810874e-16	4.986329734130192e-18	4.0989394918243833e-16	9.091795016635749e-18	1.8883898924174555e-16	7.275274725570426e-18	2.7809189488415696e-16	1.093332489616848e-17	nan	nan	1.1997845035152045e-16	3.541313325694602e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55876.39001598875	nan	nan	1.7790662569938673e-16	3.1233815587190445e-18	3.3485368660991097e-16	2.8978470116116595e-18	3.5496994649408277e-16	4.963952438241924e-18	4.191721721935647e-16	9.00270952751736e-18	1.9383266836472048e-16	7.217186884688228e-18	2.8586934185264646e-16	1.0868122885689617e-17	nan	nan	1.2330458861323877e-16	3.536005884550115e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55876.44001598875	nan	nan	1.8189239018721257e-16	3.107917522180132e-18	3.4201613334734473e-16	2.8913125504401775e-18	3.6360471905447795e-16	4.9435805533416064e-18	4.285200077617051e-16	8.929283371488394e-18	1.9887435780582717e-16	7.146872580022348e-18	2.9372587907519227e-16	1.0782728569691053e-17	nan	nan	1.2666432402577195e-16	3.497561473979016e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55876.490015988755	nan	nan	1.8590997070574638e-16	3.092664663426212e-18	3.492353920619802e-16	2.8851632362031707e-18	3.7231789404131104e-16	4.92441163021823e-18	4.37936552173999e-16	8.883269737955861e-18	2.0396349963965014e-16	7.067962020183796e-18	3.01660639092911e-16	1.0681041649592459e-17	nan	nan	1.3005693438117966e-16	3.4280998533368743e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55876.54001598876	nan	nan	1.8995950067248474e-16	3.077710714787196e-18	3.565109215418102e-16	2.8783722878791567e-18	3.8110895344585013e-16	4.9057026356142934e-18	4.474210965081895e-16	8.864781054550202e-18	2.0909953679666155e-16	6.985211629606177e-18	3.0967275633534366e-16	1.0568770596358845e-17	nan	nan	1.3348169811344567e-16	3.331565523743115e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55876.59001598876	nan	nan	1.9404091720307922e-16	3.062891919754117e-18	3.6384218068046004e-16	2.870089111700173e-18	3.899773794413199e-16	4.886800414920644e-18	4.569731276145718e-16	8.862220846703282e-18	2.1428191305227903e-16	6.904382865067732e-18	3.1776136709800044e-16	1.0453303514523558e-17	nan	nan	1.369378942835922e-16	3.2139623382440843e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55876.64001598876	nan	nan	1.9815414092290323e-16	3.0480351368514548e-18	3.712286284770383e-16	2.8596651097221672e-18	3.9892265438126543e-16	4.867165409250995e-18	4.665921429041119e-16	8.864113985637707e-18	2.1951007301648252e-16	6.8320316361371965e-18	3.259256095196162e-16	1.0343475670315235e-17	nan	nan	1.4042480256525144e-16	3.0836937693225215e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55876.69001598877	nan	nan	2.0229909250488543e-16	3.032984462495727e-18	3.786697240328497e-16	2.8466712110987414e-18	4.079442607992247e-16	4.846390144908628e-18	4.762776418292259e-16	8.860616617454661e-18	2.2478346212311795e-16	6.77517508226681e-18	3.341646235597969e-16	1.0249185002413353e-17	nan	nan	1.4394170322971615e-16	2.9519222416169134e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55876.74001598877	nan	nan	2.0647569266769727e-16	3.017605331995906e-18	3.861649265515445e-16	2.8309088527601905e-18	4.170416814049655e-16	4.8242128471457565e-18	4.860291258647965e-16	8.844199429121583e-18	2.301015294296226e-16	6.740564528469021e-18	3.4247755097647815e-16	1.0180809469294096e-17	nan	nan	1.4748787713145616e-16	2.8327201669144667e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55876.79001598877	nan	nan	2.1068386217618458e-16	3.0017879820314077e-18	3.9371369533762435e-16	2.81241556986972e-18	4.262143990871031e-16	4.800526491824185e-18	4.958460984899086e-16	8.810062109912826e-18	2.354637933943496e-16	6.728349668036134e-18	3.508635589196466e-16	1.0145739679865067e-17	nan	nan	1.5106260569337919e-16	2.7425553764271437e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55876.840015988775	nan	nan	2.1492352184309357e-16	2.985450289354123e-18	4.013154897977872e-16	2.791465713825206e-18	4.35461896906228e-16	4.775383479215259e-18	5.057280651691863e-16	8.756356848947207e-18	2.408698441390255e-16	6.731861057245566e-18	3.593219280597393e-16	1.0137820161956684e-17	nan	nan	1.5466517097964974e-16	2.698479296589088e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55876.89001598878	nan	nan	2.1919459252570504e-16	2.9685400093511716e-18	4.089697694362953e-16	2.7685660043653603e-18	4.447836580989965e-16	4.7489959411432885e-18	5.156745333342304e-16	8.684278139200177e-18	2.463192758359135e-16	6.74410036099139e-18	3.678519738325333e-16	1.0146733675623485e-17	nan	nan	1.5829497804168987e-16	2.709310771661778e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55876.94001598878	nan	nan	2.23496995127733e-16	2.9510364197314236e-18	4.1667599385467674e-16	2.744444755702016e-18	4.541791660745313e-16	4.721731465159109e-18	5.256850123652496e-16	8.598040552555579e-18	2.5181168343449635e-16	6.758528913378739e-18	3.764530133955633e-16	1.0162561300568684e-17	nan	nan	1.6195179832901562e-16	2.7626805290991885e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55876.990015988784	nan	nan	2.278306505990658e-16	2.932951380770147e-18	4.244336227569544e-16	2.720032853928099e-18	4.636479044142572e-16	4.694103793936143e-18	5.35759013572593e-16	8.504724004804916e-18	2.573466626536673e-16	6.769431843904604e-18	3.851243656047883e-16	1.0176423753557337e-17	nan	nan	1.6563547185111412e-16	2.8410560967041682e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55877.04001598879	nan	nan	2.32195479936025e-16	2.9143297897909446e-18	4.322421159373946e-16	2.6964337900236425e-18	4.731893568702655e-16	4.666757859481099e-18	5.458960501785172e-16	8.413923056050215e-18	2.6292380997412314e-16	6.772159625630264e-18	3.9386535099653364e-16	1.0180926680439481e-17	nan	nan	1.693458391362311e-16	2.928011684918799e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55877.09001598879	nan	nan	2.3659140418015723e-16	2.8952494128649558e-18	4.4010093328693167e-16	2.674879742699249e-18	4.828030073617133e-16	4.640448353873392e-18	5.560956372986101e-16	8.33710205918249e-18	2.685427226299621e-16	6.7632749757957675e-18	4.026752917693679e-16	1.0170445087246228e-17	nan	nan	1.7308274122730316e-16	3.0099209516641487e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55877.14001598879	nan	nan	2.4101834441823394e-16	2.8758200337025715e-18	4.480095348674246e-16	2.6566690064195698e-18	4.924883396609819e-16	4.616002641945241e-18	5.663572965026708e-16	8.285921508970312e-18	2.7420299860118445e-16	6.740634775080823e-18	4.1155351176606024e-16	1.0141290467534042e-17	nan	nan	1.7684601967879976e-16	3.076414965503132e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55877.190015988795	nan	nan	2.4547622178268315e-16	2.8561818690530754e-18	4.559674081281062e-16	2.642426662093683e-18	5.02244813815895e-16	4.593664796173638e-18	5.7668063910509195e-16	8.259545440246395e-18	2.7990423660572174e-16	6.703431345585729e-18	4.204993364554013e-16	1.0091799643626968e-17	nan	nan	1.8063551655302123e-16	3.1202171643388568e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55877.2400159888	nan	nan	2.4996495745167563e-16	2.8365031616637147e-18	4.639741085264632e-16	2.6310794183501428e-18	5.120718499048535e-16	4.572658005669853e-18	5.870653574369408e-16	8.2459173727956e-18	2.856460360914927e-16	6.652208782529993e-18	4.295120929143484e-16	1.0022372526534093e-17	nan	nan	1.844510744167625e-16	3.1368009102951926e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55877.2900159888	nan	nan	2.5448447264929762e-16	2.8169768590205866e-18	4.720292020006161e-16	2.621318377279872e-18	5.219688643272007e-16	4.552173487035844e-18	5.975111484890027e-16	8.23355792782046e-18	2.914279972287896e-16	6.588860107083096e-18	4.38591109809806e-16	9.93547094962049e-18	nan	nan	1.882925363375379e-16	3.124093445277319e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55877.340015988804	nan	nan	2.5903468864253e-16	2.797816274025685e-18	4.801322545805723e-16	2.6119286845428937e-18	5.319352736477098e-16	4.531506135012545e-18	6.080177110688464e-16	8.213042030918857e-18	2.9724972090203124e-16	6.516600430067896e-18	4.477357173808622e-16	9.835574237947125e-18	nan	nan	1.9215974588038664e-16	3.082313044976874e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55877.39001598881	nan	nan	2.6361550177586563e-16	2.7791680452581943e-18	4.882828323844909e-16	2.60185057246531e-18	5.419704945898748e-16	4.51008199377994e-18	6.185847457886227e-16	8.177705391433983e-18	3.0311080870246527e-16	6.439900148641727e-18	4.569452474207621e-16	9.729069885890346e-18	nan	nan	1.9605254710412508e-16	3.0139642231213885e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55877.44001598881	nan	nan	2.6822671241306844e-16	2.7608764625241427e-18	4.964805016216709e-16	2.590225285450749e-18	5.520739440401657e-16	4.487479222380167e-18	6.292119550523262e-16	8.124057055479206e-18	3.090108629198611e-16	6.364350926242091e-18	4.662190332589513e-16	9.62404063701017e-18	nan	nan	1.9997078455787783e-16	2.923988738620105e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55877.49001598881	nan	nan	2.7286809788640447e-16	2.742726257090734e-18	5.047248285871723e-16	2.5764279598832365e-18	5.622450390388644e-16	4.463442961079929e-18	6.398990430438301e-16	8.051983628522494e-18	3.149494865349967e-16	6.296427885468311e-18	4.755564097433033e-16	9.529895530044498e-18	nan	nan	2.0391430327789686e-16	2.820040873863391e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55877.540015988816	nan	nan	2.7753943557181103e-16	2.724524467399431e-18	5.130153796630114e-16	2.5600897819406575e-18	5.724831967889015e-16	4.437894505715874e-18	6.506457157142786e-16	7.96479430871798e-18	3.209262832117756e-16	6.2431086596375875e-18	4.849567132221735e-16	9.456788722324676e-18	nan	nan	2.0788294878366304e-16	2.7127854627215988e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55877.59001598882	nan	nan	2.8224050288768864e-16	2.706106008373415e-18	5.213517213205517e-16	2.5411114834726796e-18	5.827878346460374e-16	4.410934950105026e-18	6.614516807700762e-16	7.869102474477695e-18	3.2694087394256843e-16	6.2103239112657844e-18	4.944193201874424e-16	9.412379587805783e-18	nan	nan	2.1187656707479192e-16	2.6159635426623545e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55877.64001598882	nan	nan	2.8697107729843944e-16	2.687338376837022e-18	5.297334201142283e-16	2.5196693488550757e-18	5.931583701200089e-16	4.3828432307011084e-18	6.723166476603079e-16	7.774480076139459e-18	3.32993016268812e-16	6.195291169805156e-18	5.039438126410209e-16	9.390849357525309e-18	nan	nan	2.1589500462728167e-16	2.5457290821533686e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55877.690015988825	nan	nan	2.917309363099795e-16	2.6681255107845467e-18	5.381600426842373e-16	2.4962139076653117e-18	6.035942208769831e-16	4.354068179438661e-18	6.832403275651501e-16	7.692767937813367e-18	3.39082534695085e-16	6.1909160784738466e-18	5.135298411085833e-16	9.381941116648646e-18	nan	nan	2.199381090324571e-16	2.5184812694528115e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55877.74001598883	nan	nan	2.9651985747275916e-16	2.648410841692803e-18	5.466311557536972e-16	2.4714602176729304e-18	6.140948047310485e-16	4.325213904278418e-18	6.942224354793105e-16	7.636244778258177e-18	3.452092548326339e-16	6.190360000951435e-18	5.231770576001072e-16	9.376031659517994e-18	nan	nan	2.240057742155498e-16	2.538456821755044e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55877.79001598883	nan	nan	3.0133761837710285e-16	2.6281795412578737e-18	5.551463261307404e-16	2.4463673266479417e-18	6.246595396479788e-16	4.297017542973309e-18	7.052627290503233e-16	7.603977090692866e-18	3.5137300294819855e-16	6.1875602191966956e-18	5.328851155592961e-16	9.364811959967378e-18	nan	nan	2.280979702259223e-16	2.590784544012057e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55877.84001598883	nan	nan	3.061839966587325e-16	2.607459968667226e-18	5.637051207028362e-16	2.4221033854505166e-18	6.352878443439549e-16	4.270313898166213e-18	7.163610048957293e-16	7.583063991492167e-18	3.575736059600436e-16	6.177570978262939e-18	5.426536698538243e-16	9.34175043082479e-18	nan	nan	2.3221467465204665e-16	2.6583409814556e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55877.890015988836	nan	nan	3.110587699930713e-16	2.5863242891317237e-18	5.723071064453064e-16	2.3999921200813187e-18	6.45979217030074e-16	4.245415823803476e-18	7.27517062679456e-16	7.561451810157565e-18	3.638108914345357e-16	6.156780385039444e-18	5.524823767651757e-16	9.302385360706367e-18	nan	nan	2.3635586554766256e-16	2.7259638955956415e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55877.94001598884	nan	nan	3.1596171609826453e-16	2.5648881995752846e-18	5.80951849209315e-16	2.3814260182828344e-18	6.567333138796686e-16	4.221521819003972e-18	7.387307037425581e-16	7.529608653571102e-18	3.7008468758253875e-16	6.123038353848505e-18	5.623708939787217e-16	9.244495036221613e-18	nan	nan	2.405215214308861e-16	2.7816955962291508e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55877.99001598884	nan	nan	3.2089261273388493e-16	2.5433096652007372e-18	5.896388048793786e-16	2.366817769082271e-18	6.675498098787822e-16	4.1977786249522654e-18	7.500017310938848e-16	7.481308696635081e-18	3.7639482325529025e-16	6.0757261028214804e-18	5.723188805736609e-16	9.168183675691015e-18	nan	nan	2.447116212834554e-16	2.8169943514209995e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55878.040015988845	nan	nan	3.258512376988612e-16	2.5217865501143307e-18	5.98367232167176e-16	2.354807792890576e-18	6.784283801554888e-16	4.173459092153068e-18	7.613299494008084e-16	7.414070369875028e-18	3.8274112794103914e-16	6.015786626182822e-18	5.823259970132752e-16	9.075902763869989e-18	nan	nan	2.4892614454984415e-16	2.8265187629365655e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55878.09001598885	nan	nan	3.308373688349306e-16	2.5005529627584712e-18	6.071363693381331e-16	2.3439003717286558e-18	6.893686999846389e-16	4.147994091768782e-18	7.727151649801273e-16	7.329349688750007e-18	3.891234317615085e-16	5.945721374707774e-18	5.923919051348032e-16	8.972404690073721e-18	nan	nan	2.5316507113643e-16	2.8078593879752854e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55878.14001598885	nan	nan	3.358507838322747e-16	2.479870925024978e-18	6.159454547361157e-16	2.3327392812921076e-18	7.003704447800049e-16	4.120996655466262e-18	7.841571857885594e-16	7.232529356317381e-18	3.9554156546787964e-16	5.869542402912564e-18	6.025162681396659e-16	8.86460080128945e-18	nan	nan	2.574283814107217e-16	2.761389679017496e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55878.190015988854	nan	nan	3.4089124901925526e-16	2.459833713949099e-18	6.247937267784993e-16	2.3201819963354065e-18	7.114332901018081e-16	4.09227888484029e-18	7.95655821413989e-16	7.132662192586354e-18	4.019953604372481e-16	5.792652192469386e-18	6.126987505835941e-16	8.761271541734066e-18	nan	nan	2.617160562005323e-16	2.690297450831213e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55878.24001598886	nan	nan	3.459585130799425e-16	2.4402586722147827e-18	6.336804239569157e-16	2.305354236909882e-18	7.22556911652955e-16	4.061862051084112e-18	8.072108830661143e-16	7.041841597781916e-18	4.084846486692007e-16	5.7216072974927325e-18	6.229390183667929e-16	8.67255813505949e-18	nan	nan	2.6602807679317926e-16	2.6007976543182592e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55878.29001598886	nan	nan	3.510523232136647e-16	2.4209700661032074e-18	6.426047848303808e-16	2.2876885068481034e-18	7.337409852716742e-16	4.029979954200748e-18	8.188221834026556e-16	6.973929853508878e-18	4.1500926278186735e-16	5.663712375460805e-18	6.332367324615674e-16	8.608949115420088e-18	nan	nan	2.7036442493456104e-16	2.5024562760083582e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55878.34001598886	nan	nan	3.5617242665945133e-16	2.4018339651469675e-18	6.515660480382924e-16	2.2669503244522435e-18	7.449851869424798e-16	3.997075190505557e-18	8.304895182542779e-16	6.93379541534687e-18	4.215690218028973e-16	5.6257746485644046e-18	6.43591305919238e-16	8.571907399888291e-18	nan	nan	2.747250828287002e-16	2.4084048685672807e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55878.390015988865	nan	nan	3.6131857069517015e-16	2.382766140035867e-18	6.605634522757784e-16	2.243254906559564e-18	7.562891927856988e-16	3.963787506238195e-18	8.422126500271404e-16	6.908522456705884e-18	4.281635628278071e-16	5.606037227177083e-18	6.540018259322241e-16	8.551035502470483e-18	nan	nan	2.7911003313652324e-16	2.3349441643000292e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55878.44001598887	nan	nan	3.6649050263657783e-16	2.363738858874192e-18	6.69596236316556e-16	2.2170753799763686e-18	7.676526790620523e-16	3.9309329171628654e-18	8.53991338793603e-16	6.884378156207679e-18	4.347923969600926e-16	5.5967869231931345e-18	6.644673587680023e-16	8.535560947882689e-18	nan	nan	2.835192590132868e-16	2.2997297660866988e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55878.49001598887	nan	nan	3.716879698371471e-16	2.3447865488398143e-18	6.786636389926122e-16	2.18924154471707e-18	7.790753227131267e-16	3.899468520845995e-18	8.658253461990203e-16	6.850408902657921e-18	4.41455033353102e-16	5.590549848837726e-18	6.749869719540038e-16	8.51603143854085e-18	nan	nan	2.879527775615733e-16	2.311694455302154e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55878.540015988874	nan	nan	3.76910719687204e-16	2.32601030005286e-18	6.877648992046624e-16	2.1609257120133437e-18	7.905568963034568e-16	3.869847855242348e-18	8.777144354502851e-16	6.799488768689387e-18	4.481509817449158e-16	5.580811283632566e-18	6.855597342527987e-16	8.48495970060982e-18	nan	nan	2.924107012909532e-16	2.357085340487646e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55878.59001598888	nan	nan	3.8215849961530853e-16	2.307581089315445e-18	6.968992559155764e-16	2.1336096193766055e-18	8.020973766438823e-16	3.841318329230655e-18	8.896583713057692e-16	6.728896378701374e-18	4.548797524490689e-16	5.562425160267096e-18	6.961847156374365e-16	8.437233427198948e-18	nan	nan	2.968931598793783e-16	2.417613558392068e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55878.64001598888	nan	nan	3.8743105708480256e-16	2.289741541975378e-18	7.060659481457466e-16	2.1090242122619187e-18	8.136967669657695e-16	3.81309857205618e-18	9.016569200641562e-16	6.640565601469802e-18	4.616408563445178e-16	5.531866294792178e-18	7.068609872669957e-16	8.370356666004922e-18	nan	nan	3.0140028346426805e-16	2.477099613783904e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55878.69001598888	nan	nan	3.9272813959726197e-16	2.2728059619250935e-18	7.152641975132338e-16	2.0889512867971343e-18	8.253550706367884e-16	3.784601257242605e-18	9.137098495542339e-16	6.541066347532135e-18	4.684338048665241e-16	5.487374427851953e-18	7.175876214618837e-16	8.284577335868413e-18	nan	nan	3.0593220264453e-16	2.5230136008967326e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55878.740015988886	nan	nan	3.9804949468895823e-16	2.2571582598480207e-18	7.244929272700936e-16	2.073467339567336e-18	8.370722911614039e-16	3.755479723672032e-18	9.258169291237034e-16	6.4412462372672975e-18	4.752581099969051e-16	5.4290295824422635e-18	7.283636916793765e-16	8.182929064299189e-18	nan	nan	3.104890484829359e-16	2.546739428302145e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55878.79001598889	nan	nan	4.033948699318075e-16	2.2432473350541957e-18	7.337508104780022e-16	2.0612544142039874e-18	8.488484321808758e-16	3.725665676128498e-18	9.379779296292392e-16	6.355333440497358e-18	4.821132842543852e-16	5.358779563199629e-18	7.391882724888827e-16	8.071181103124804e-18	nan	nan	3.150709525079502e-16	2.5433421212056798e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55878.84001598889	nan	nan	4.087640129330257e-16	2.2315794320528065e-18	7.430365125052375e-16	2.0511775722776445e-18	8.606834974711308e-16	3.6953983474735795e-18	9.501926025492084e-16	6.298323446146159e-18	4.889988406852972e-16	5.280417048581051e-18	7.500604395477526e-16	7.95765119080198e-18	nan	nan	3.196780467162389e-16	2.511308792923415e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55878.890015988894	nan	nan	4.1415667497720435e-16	2.222652003095592e-18	7.523486987725203e-16	2.0424784032467752e-18	8.725774909473456e-16	3.6652448801051016e-18	9.624603203625534e-16	6.268269286538838e-18	4.959142928536311e-16	5.1994772564232066e-18	7.609792695764661e-16	7.852797595927784e-18	nan	nan	3.243104635746487e-16	2.452470308289613e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55878.9400159889	nan	nan	4.195726337071425e-16	2.2166005367524306e-18	7.61686034753014e-16	2.0348967503939712e-18	8.845304166611637e-16	3.636110718227571e-18	9.747801248288805e-16	6.2485851549078206e-18	5.028591548322338e-16	5.122999671303868e-18	7.719438403343143e-16	7.768480282427345e-18	nan	nan	3.289683360223503e-16	2.372166421851703e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55878.9900159889	nan	nan	4.2501167835703655e-16	2.2134248784192418e-18	7.710471859624639e-16	2.0287676318142665e-18	8.965422787957874e-16	3.609237597867343e-18	9.871510479774493e-16	6.2242823768027074e-18	5.098329411924131e-16	5.059075774492131e-18	7.829529578460433e-16	7.713456451284305e-18	nan	nan	3.3365179747316486e-16	2.27961435305031e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55879.0400159889	nan	nan	4.3047359824980664e-16	2.213173302538282e-18	7.804308179623345e-16	2.0250931631571063e-18	9.086130816775954e-16	3.5861854720855795e-18	9.995721232325011e-16	6.184281327845871e-18	5.168351155032374e-16	5.0154415646912366e-18	7.940041690732185e-16	7.680367412092116e-18	nan	nan	3.383609818176799e-16	2.188264371117224e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55879.090015988906	nan	nan	4.3595818273866663e-16	2.215951108623931e-18	7.898355963550285e-16	2.02558354853562e-18	9.207428297633795e-16	3.568793785292197e-18	1.0120423853790091e-15	6.122462822984414e-18	5.238644441252085e-16	4.990302015656314e-18	8.05094658274426e-16	7.657620647668055e-18	nan	nan	3.4309602342546146e-16	2.1155617382824303e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55879.14001598891	nan	nan	4.414652212110945e-16	2.22192540465772e-18	7.992601867844845e-16	2.0326537140399396e-18	9.329315376980292e-16	3.55875360723256e-18	1.0245608705284047e-15	6.03819864294165e-18	5.30919191742719e-16	4.975063677266604e-18	8.162216105228972e-16	7.635243374098593e-18	nan	nan	3.478570570878062e-16	2.0810524331876033e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55879.19001598891	nan	nan	4.469945030871921e-16	2.231326604204173e-18	8.087032549266149e-16	2.0493549879702033e-18	9.451792637919325e-16	3.556340800123898e-18	1.0371266160838385e-15	5.936540190102978e-18	5.379976124138644e-16	4.961675937786342e-18	8.273822116701813e-16	7.605925918510539e-18	nan	nan	3.52643316291357e-16	2.096099523908125e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55879.240015988915	nan	nan	4.525458178194268e-16	2.2444464665573453e-18	8.181634664952819e-16	2.0792200916640375e-18	9.574860782852529e-16	3.5616057540599014e-18	1.049738660706237e-15	5.828070493728348e-18	5.450979605870781e-16	4.943602989340369e-18	8.385736482748792e-16	7.565753243891142e-18	nan	nan	3.574508550195473e-16	2.145856901202314e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55879.29001598892	nan	nan	4.581189548924582e-16	2.2616325725594926e-18	8.27639487234977e-16	2.126010590956873e-18	9.69852051551513e-16	3.5748624947280664e-18	1.0623960442800496e-15	5.728209099445684e-18	5.522184910685206e-16	4.916404844224101e-18	8.497931075312774e-16	7.514716208325302e-18	nan	nan	3.622750270631104e-16	2.2092577166558515e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55879.34001598892	nan	nan	4.63713703822966e-16	2.2832792784344468e-18	8.371299829176826e-16	2.193382858131437e-18	9.8227725410283e-16	3.5967286672872e-18	1.0750977987252586e-15	5.655355118423878e-18	5.593574589894676e-16	4.878143057713203e-18	8.610377771983057e-16	7.457067929473295e-18	nan	nan	3.671111865083785e-16	2.2679490020327625e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55879.39001598892	nan	nan	4.693298541590458e-16	2.309815356834299e-18	8.466338466148682e-16	2.2841957122995445e-18	9.9476175658877e-16	3.6281405071493734e-18	1.08784236028178e-15	5.614899994235182e-18	5.665131197735243e-16	4.8296851906396695e-18	8.723048455280534e-16	7.401525105027042e-18	nan	nan	3.7195468764456956e-16	2.308062670736639e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55879.44001598893	nan	nan	4.749671954799499e-16	2.341688721242644e-18	8.561520338351763e-16	2.3976477812049643e-18	1.0073056297955302e-15	3.670340937035772e-18	1.1006272127254545e-15	5.590623594850876e-18	5.736837291039462e-16	4.77494995976256e-18	8.835915011949157e-16	7.361221500870867e-18	nan	nan	3.7680088487043366e-16	2.3204149600880613e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55879.49001598893	nan	nan	4.80625517396174e-16	2.3793489195334814e-18	8.656868613437589e-16	2.530843892260228e-18	1.0199089446469209e-15	3.724839868451518e-18	1.1134497554013876e-15	5.5675702647082205e-18	5.80867542891028e-16	4.7210783942879355e-18	8.948949332240131e-16	7.353220338167526e-18	nan	nan	3.816451326017042e-16	2.300261212184519e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
55879.54001598893	nan	nan	4.863046096645904e-16	2.4232276408314674e-18	8.752408817798707e-16	2.6807058321053184e-18	1.0325717722015838e-15	3.79334745651775e-18	1.1263073885841191e-15	5.537103830890737e-18	5.880628172393843e-16	4.678437673787013e-18	9.06212330920297e-16	7.397333473220421e-18	nan	nan	3.8648278517804616e-16	2.24724930068783e-18	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
