MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_g	sdss_g_err	sdss_i	sdss_i_err	sdss_r	sdss_r_err	sdss_z	sdss_z_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
56500.35000000025	4.8776166151499567e-14	7.809756759912873e-16	nan	nan	1.4933725589442943e-14	2.0224490359283659e-16	nan	nan	2.5716215331686166e-14	3.9508071404480617e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56500.400000000256	4.9457812362695766e-14	7.843876656440578e-16	nan	nan	1.5195970438295468e-14	2.0420500156577257e-16	nan	nan	2.6062616195639973e-14	3.963393710802859e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56500.45000000026	5.013515920052641e-14	7.877008768944113e-16	nan	nan	1.5457098169539963e-14	2.061168330549122e-16	nan	nan	2.6406883196597988e-14	3.975668456637811e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56500.50000000026	5.080807994564564e-14	7.909250622830773e-16	nan	nan	1.5716998606739468e-14	2.0798736783291188e-16	nan	nan	2.674896650177511e-14	3.9876776273702344e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56500.550000000265	5.147644792089668e-14	7.940703801594307e-16	nan	nan	1.5975561570244097e-14	2.0982396719537138e-16	nan	nan	2.7088816097295835e-14	3.999469373563086e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56500.60000000027	5.214013643378126e-14	7.971473754059584e-16	nan	nan	1.6232676877087574e-14	2.1163435460112792e-16	nan	nan	2.7426382118946152e-14	4.011093661149669e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56500.65000000027	5.279901877773809e-14	8.0016697274137e-16	nan	nan	1.6488234340871392e-14	2.13426582518851e-16	nan	nan	2.7761614611218536e-14	4.0226020574911643e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56500.70000000027	5.345296830501491e-14	8.031404369977015e-16	nan	nan	1.6742123771286898e-14	2.1520899504361682e-16	nan	nan	2.809446364853776e-14	4.034047642473584e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56500.75000000028	5.4101858296585464e-14	8.0607936742878715e-16	nan	nan	1.6994234973844272e-14	2.169901862318342e-16	nan	nan	2.84248792948523e-14	4.045484823984965e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56500.80000000028	5.474556209542867e-14	8.089956777994214e-16	nan	nan	1.7244457749721505e-14	2.1877895384687046e-16	nan	nan	2.875281164404293e-14	4.056969271997518e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56500.85000000028	5.538395304484305e-14	8.119015451472662e-16	nan	nan	1.749268189537131e-14	2.2058424849384562e-16	nan	nan	2.9078210800466704e-14	4.0685575932842076e-16	5.2819068500940325e-14	5.907610275801233e-16	1.2694642740425708e-14	1.7020268945312158e-16	2.4896260631904647e-14	2.8317810428881724e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56500.900000000285	5.601691804967578e-14	8.148084409806613e-16	1.0302281211398769e-14	1.8895528387707342e-16	1.7738806091846737e-14	2.224143556924181e-16	8.533667905222569e-14	4.104591479026523e-15	2.9401034968160346e-14	4.080299221530945e-16	5.304322034811732e-14	5.78066350251615e-16	1.2777126423909822e-14	1.6649060370123458e-16	2.5054075009441822e-14	2.7605963834236605e-16	7.673308336576484e-15	1.9260393265219562e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56500.95000000029	5.6644382411302186e-14	8.177253243045239e-16	1.034766407764413e-14	1.8633493121703196e-16	1.7982794713076485e-14	2.242719760966195e-16	8.573272289841751e-14	3.9765370621271085e-15	2.972126206307493e-14	4.0922246174521525e-16	5.326793246973015e-14	5.662232952391083e-16	1.285982462203802e-14	1.6306956202050762e-16	2.521224365102882e-14	2.6946697313021153e-16	7.709143464342926e-15	1.8958614104190315e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56501.00000000029	5.726629433209178e-14	8.2065973405362325e-16	1.0393114032618346e-14	1.838054460470681e-16	1.8224641573700924e-14	2.2615734174999774e-16	8.612205308008279e-14	3.864521482195278e-15	3.0038878747378803e-14	4.1043556107238834e-16	5.3493140144871015e-14	5.552298359356276e-16	1.2942713999277512e-14	1.599379122256861e-16	2.5370717861289368e-14	2.6339896570943434e-16	7.745053232944268e-15	1.8668445901638462e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56501.050000000294	5.7882604575802e-14	8.236192412234633e-16	1.0438626825182424e-14	1.8136767615748602e-16	1.8464340622134947e-14	2.280707631097591e-16	8.650449789530075e-14	3.76745100098164e-15	3.035387317087547e-14	4.116712976373252e-16	5.371877314242537e-14	5.450796482227777e-16	1.3025770306772298e-14	1.5709262508951688e-16	2.5529444875283828e-14	2.578514101360169e-16	7.781032663923071e-15	1.8390035586613567e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56501.1000000003	5.849326386080503e-14	8.266116140726646e-16	1.048419820429758e-14	1.7902244136859045e-16	1.870188580142888e-14	2.30012670416937e-16	8.687987873650118e-14	3.6842000567093845e-15	3.066623357017211e-14	4.1293181939923687e-16	5.394476123329379e-14	5.357645264200408e-16	1.3108969296458071e-14	1.5452980705213007e-16	2.568837192894174e-14	2.5281868084682653e-16	7.817076779057106e-15	1.8123527929470439e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56501.1500000003	5.909822295788985e-14	8.296448274823176e-16	1.0529823919016408e-14	1.7677052738722076e-16	1.8937271049169203e-14	2.3198363840985956e-16	8.724800999635526e-14	3.613666188162205e-15	3.097594810405191e-14	4.1421934466879904e-16	5.417103418999523e-14	5.272743393096668e-16	1.3192286720933379e-14	1.5224469414195945e-16	2.58474462588549e-14	2.482936920561094e-16	7.853180600338176e-15	1.7869064444261439e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56501.2000000003	5.969743262058622e-14	8.327270425323547e-16	1.0575499718477314e-14	1.7461267929884828e-16	1.917049029796885e-14	2.3398440661005707e-16	8.760869897099054e-14	3.55482607143231e-15	3.128300497469992e-14	4.155361542308401e-16	5.4397521786248506e-14	5.195970203915752e-16	1.3275698333330196e-14	1.5023166654061362e-16	2.6006615102086744e-14	2.4426789122424074e-16	7.889339149956528e-15	1.7626782194332453e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56501.250000000306	6.029084354457376e-14	8.358665856056715e-16	1.0621221351896374e-14	1.7254959475931327e-16	1.940153747479485e-14	2.3601589522665136e-16	8.796174576049755e-14	3.5067889798253652e-15	3.158739235436887e-14	4.1688459677057364e-16	5.462415379656725e-14	5.127185957481518e-16	1.3359179887186706e-14	1.4848428473730906e-16	2.6165825695962655e-14	2.4073129039637513e-16	7.925547450279078e-15	1.739681250805784e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56501.30000000031	6.087840920649492e-14	8.390717238518983e-16	1.0666984568557687e-14	1.7058191693398885e-16	1.9630406613088054e-14	2.3807919639527974e-16	8.83069431666941e-14	3.4688444142445235e-15	3.1889099145659545e-14	4.182670066709209e-16	5.485085999584402e-14	5.066232513891574e-16	1.344270713631753e-14	1.469953471108115e-16	2.632502527786921e-14	2.3767253727403815e-16	7.961800523832997e-15	1.717927961667203e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56501.35000000031	6.14600937465992e-14	8.42349907622557e-16	1.0712785117809574e-14	1.687102272480444e-16	1.9857093413545795e-14	2.4017529504819787e-16	8.864407658811241e-14	3.4405012927269075e-15	3.2188119486331534e-14	4.196851809384857e-16	5.507757015893775e-14	5.012934402346687e-16	1.352625583468608e-14	1.457569675737921e-16	2.6484161085060154e-14	2.3507902554973103e-16	7.998093393285188e-15	1.69742992282405e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56501.400000000314	6.203586399852466e-14	8.457085020333945e-16	1.0758618749058068e-14	1.6693503803871031e-16	2.0081594858606466e-14	2.4230514743973406e-16	8.897292391217412e-14	3.421516734853978e-15	3.2484449886278965e-14	4.2114072080424374e-16	5.530421406026535e-14	4.967100270237869e-16	1.3609801736273876e-14	1.4476067078747765e-16	2.664318035445903e-14	2.329370417435736e-16	8.034421081424016e-15	1.6781977056052307e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56501.45000000032	6.260568682755113e-14	8.491549917320591e-16	1.0804481211753188e-14	1.652567851872391e-16	2.0303907958700133e-14	2.4446991874256506e-16	8.929325540451616e-14	3.4119129958863264e-15	3.2778086783558464e-14	4.2263527280759024e-16	5.553072147338526e-14	4.928524676378336e-16	1.3693320594956263e-14	1.43997501490529e-16	2.6802030322444264e-14	2.312319433764188e-16	8.070778611140471e-15	1.6602407322648702e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56501.50000000032	6.316952900658998e-14	8.526969564878513e-16	1.0850368255388681e-14	1.636758208310237e-16	2.0524029718768176e-14	2.466709922958453e-16	8.96048335954308e-14	3.4119814662595423e-15	3.306902670602356e-14	4.2417054478583407e-16	5.57570221705927e-14	4.896990176048158e-16	1.3776788164366444e-14	1.434581437677808e-16	2.6960658224664996e-14	2.2994836144133986e-16	8.107161005409337e-15	1.6435671263767878e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56501.55000000032	6.372735743000596e-14	8.563420798586727e-16	1.0896275629496172e-14	1.6219240626658162e-16	2.074195713837088e-14	2.4890996937704896e-16	8.990741316338154e-14	3.422272929546995e-15	3.335726612166316e-14	4.25748304257062e-16	5.5983045922504e-14	4.872269632222061e-16	1.3860180197775017e-14	1.4313304568845051e-16	2.7119011295826472e-14	2.29070418704645e-16	8.14356328727078e-15	1.6281835659287213e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56501.600000000326	6.427913891929178e-14	8.600981085906295e-16	1.0942199083624666e-14	1.608067051389935e-16	2.0957687211548797e-14	2.511886657724331e-16	9.020074081555562e-14	3.4435736177610942e-15	3.364280153438496e-14	4.273703631402633e-16	5.620872249763657e-14	4.854128677076097e-16	1.3943472447955785e-14	1.430125446581611e-16	2.7277036769500967e-14	2.2858195462836576e-16	8.17998047981073e-15	1.6140951420056087e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56501.65000000033	6.48248403103228e-14	8.639728518417425e-16	1.0988134367352366e-14	1.595187770548855e-16	2.117121692715173e-14	2.535091052536142e-16	9.048455516541373e-14	3.476867191626066e-15	3.3925629439116935e-14	4.290385766819711e-16	5.643398166201314e-14	4.842328243261037e-16	1.4026640667059382e-14	1.4308698907596267e-16	2.7434681877920253e-14	2.2846674769232733e-16	8.216407606141655e-15	1.6013052260529822e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56501.70000000033	6.536442843577823e-14	8.6797414119235145e-16	1.1034077230261403e-14	1.5832857170352381e-16	2.1382543268377342e-14	2.5587351018405655e-16	9.075858660719544e-14	3.523283731106271e-15	3.4205746302351404e-14	4.3075485866283936e-16	5.665875317873709e-14	4.836627083586415e-16	1.4109660606483254e-14	1.433468523869799e-16	2.7591893851778513e-14	2.2870872647696185e-16	8.252839689386573e-15	1.589815348797067e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56501.750000000335	6.589787013025497e-14	8.721098208945467e-16	1.1080023421945595e-14	1.5723592361907272e-16	2.1591663213091863e-14	2.582842893280314e-16	9.102255718733917e-14	3.584038147460277e-15	3.448314860554681e-14	4.325211491642057e-16	5.688296680759259e-14	4.836784202384725e-16	1.4192508016744774e-14	1.4378283630506542e-16	2.774861992003004e-14	2.2929216209210407e-16	8.289271752656032e-15	1.5796250936998733e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56501.80000000034	6.642513223634026e-14	8.76387720134757e-16	1.1125968691992371e-14	1.5624054767911536e-16	2.179857373360041e-14	2.6074402312308094e-16	9.127618047277349e-14	3.66036193906232e-15	3.4757832861590537e-14	4.343394286421064e-16	5.710655230461236e-14	4.842561129681714e-16	1.42751586473515e-14	1.4438596078623526e-16	2.7904807309693998e-14	2.302018360408248e-16	8.325698819031557e-15	1.5707320077425034e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56501.85000000034	6.69461816023744e-14	8.808156122042934e-16	1.1171908789981018e-14	1.5534203542787865e-16	2.2003271797017347e-14	2.632554464567101e-16	9.151916141603645e-14	3.75343354688384e-15	3.5029795566907186e-14	4.362117035943605e-16	5.73294394526315e-14	4.853723848459683e-16	1.4357588246671835e-14	1.4514763915913204e-16	2.8060403245646277e-14	2.3142317935784463e-16	8.362115911548319e-15	1.5631315319399345e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56501.90000000034	6.746098904310951e-14	8.854002404532448e-16	1.1217839446107272e-14	1.545397873267306e-16	2.2205755238169715e-14	2.658211093045272e-16	9.175120373857584e-14	3.8642866806923755e-15	3.529903472501252e-14	4.381396021966844e-16	5.755156458818465e-14	4.870016832924442e-16	1.443977337386609e-14	1.4605940006767037e-16	2.8215358461222635e-14	2.3294134893546115e-16	8.398518131705509e-15	1.5568160208202196e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56501.950000000346	6.796954421455272e-14	8.901442993238964e-16	1.1263756247393769e-14	1.538325963749286e-16	2.240602834266021e-14	2.6844131519272867e-16	9.19722946747608e-14	3.992754363801729e-15	3.5565552357833226e-14	4.401237394537588e-16	5.777287867526221e-14	4.891130760414169e-16	1.4521694339309925e-14	1.4711173868282524e-16	2.8369639488328562e-14	2.347377827309944e-16	8.434901161323863e-15	1.5517687713714362e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56502.00000000035	6.847185479319706e-14	8.95047154913131e-16	1.1309654716682372e-14	1.532189164439941e-16	2.260409828390048e-14	2.7111542714534425e-16	9.21827923962221e-14	4.137181157869436e-15	3.5829353661616114e-14	4.421640488917459e-16	5.799333465249588e-14	4.916759087520256e-16	1.4603334281429304e-14	1.482946288306369e-16	2.852322339859226e-14	2.3679209756394764e-16	8.471260942263405e-15	1.5479679044792248e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56502.05000000035	6.89679301622752e-14	9.001078138111984e-16	1.1355530376467755e-14	1.5269708267692573e-16	2.2799972243811385e-14	2.738429319484615e-16	9.23830716960162e-14	4.295763644096082e-15	3.6090444509077895e-14	4.442603358320645e-16	5.82128854530006e-14	4.946608965669532e-16	1.4684676841439372e-14	1.4959848719750624e-16	2.8676089018791274e-14	2.390846654078879e-16	8.50759341749308e-15	1.545389575318758e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56502.100000000355	6.945777967689377e-14	9.053252105663553e-16	1.1401378749198566e-14	1.5226531967051221e-16	2.299365739860581e-14	2.7662345215797295e-16	9.257349875476336e-14	4.4667180999344225e-15	3.634883070259441e-14	4.464124268685385e-16	5.843148400413904e-14	4.9804032443597e-16	1.4765705658878804e-14	1.5101440994358159e-16	2.8828215172883204e-14	2.4159721330186575e-16	8.543894529849468e-15	1.544008145073474e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56502.15000000036	6.994141271772851e-14	9.106982192343252e-16	1.1447195357271309e-14	1.5192174951996174e-16	2.318516091929553e-14	2.794567504094503e-16	9.275443128838812e-14	4.648335249277563e-15	3.660451817025712e-14	4.486201714292948e-16	5.864908322719559e-14	5.01788199887001e-16	1.4846404371529816e-14	1.525342040100444e-16	2.8979580681918326e-14	2.443129228310895e-16	8.580160222020996e-15	1.543796355445049e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56502.20000000036	7.041883859002624e-14	9.162256857511674e-16	1.1492975723016094e-14	1.5166440060491706e-16	2.3374489971428454e-14	2.8234273113870797e-16	9.292621869268433e-14	4.839014452609546e-15	3.685751272641477e-14	4.508834444183549e-16	5.886563603713693e-14	5.058803607390069e-16	1.4926756615327608e-14	1.5415040262663402e-16	2.9130164363962764e-14	2.472164876682262e-16	8.616386436533118e-15	1.544725516825341e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56502.250000000364	7.089006672400292e-14	9.219064130846117e-16	1.1538715368696499e-14	1.514912169977389e-16	2.3561651715107256e-14	2.852814399208317e-16	9.308920218475057e-14	5.037281569379742e-15	3.71078202243281e-14	4.532021434268947e-16	5.908109534232647e-14	5.10294541270546e-16	1.500674602427247e-14	1.55856267116423e-16	2.927994503402036e-14	2.5029413452864724e-16	8.652569115732634e-15	1.5467657063439204e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56502.30000000037	7.135510647284748e-14	9.277391767948768e-16	1.158440981649789e-14	1.5140006833022258e-16	2.3746653305307983e-14	2.882730606115151e-16	9.324371494134022e-14	5.2417949379411995e-15	3.735544654569351e-14	4.555761972028975e-16	5.92954140442416e-14	5.150104010236376e-16	1.5086356230344634e-14	1.5764577708137036e-16	2.9428901503952174e-14	2.5353361313817007e-16	8.688704201771933e-15	1.5498859717606335e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56502.35000000037	7.181396717984081e-14	9.33722751834251e-16	1.1630054588521048e-14	1.51388759987378e-16	2.392950189144144e-14	2.9131791038988824e-16	9.33900822341697e-14	5.45134338132207e-15	3.7600397546764974e-14	4.580055534619244e-16	5.950854503719751e-14	5.20009520753255e-16	1.5165570863417698e-14	1.595136109914977e-16	2.957701258238174e-14	2.5692416065810004e-16	8.724787636593363e-15	1.5540545373971365e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56502.40000000037	7.226665818858343e-14	9.398558790612561e-16	1.1675645206774007e-14	1.514550434708598e-16	2.4110204617692505e-14	2.9441643295841236e-16	9.352862156222802e-14	5.6648393212125345e-15	3.784267908379644e-14	4.60490189722573e-16	5.972044120807509e-14	5.252753700910258e-16	1.524437355116915e-14	1.6145511901163246e-16	2.972425707463728e-14	2.6045644561131005e-16	8.760815361916044e-15	1.5592390083206994e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56502.450000000375	7.27131889069183e-14	9.461373063423653e-16	1.172117719316189e-14	1.5159662678297613e-16	2.428876862296218e-14	2.975691899724274e-16	9.365964278112899e-14	5.881309247152615e-15	3.8082296999572333e-14	4.630300985923422e-16	5.993105543604049e-14	5.307932513606883e-16	1.532274791899502e-14	1.6346628973805684e-16	2.9870613782649654e-14	2.6412249586999607e-16	8.79678331921756e-15	1.5654065694814928e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56502.50000000038	7.315356869218933e-14	9.525657746239076e-16	1.1766646069486076e-14	1.5181118470455828e-16	2.446520104085519e-14	3.007768508694368e-16	9.378344822954707e-14	6.099883075349495e-15	3.83192571278974e-14	4.656253035149395e-16	6.01403405922806e-14	5.365502237010039e-16	1.5400677589923823e-14	1.6554371228279075e-16	3.001606150488774e-14	2.679156146275259e-16	8.832687449720479e-15	1.572524176685394e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56502.55000000038	7.358780687840863e-14	9.591400196396456e-16	1.1812047357429413e-14	1.5209636883022011e-16	2.463950899972136e-14	3.0404018127447917e-16	9.390033285277699e-14	6.319783381204464e-15	3.855356540584281e-14	4.682758343131921e-16	6.034824953969291e-14	5.425350113013661e-16	1.5478146184527655e-14	1.6768453494334173e-16	3.0160579036263176e-14	2.71830287696586e-16	8.868523694375496e-15	1.5805587368891828e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56502.600000000384	7.401591282707508e-14	9.658587669597041e-16	1.1857376578552407e-14	1.5244981724464632e-16	2.4811699622593548e-14	3.073600300825927e-16	9.401058432345592e-14	6.540315092722154e-15	3.878522763877759e-14	4.709817426166608e-16	6.055473513265942e-14	5.487378991379381e-16	1.5555137320834823e-14	1.6988642150543939e-16	3.030414516806761e-14	2.758620849394575e-16	8.904287993848115e-15	1.5894772756279822e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56502.65000000039	7.443789595498087e-14	9.727207556603677e-16	1.1902629254283998e-14	1.5286916374139982e-16	2.498178002739866e-14	3.1073731538208896e-16	9.411448315948667e-14	6.760855960723034e-15	3.901424967846589e-14	4.737430938935927e-16	6.075975021671743e-14	5.551506191933887e-16	1.563163461424529e-14	1.7214750602736383e-16	3.044673868787125e-14	2.8000755806644846e-16	8.939976288501084e-15	1.5992470900297937e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56502.70000000039	7.485376555075284e-14	9.79724703662842e-16	1.194780090591612e-14	1.533520464969264e-16	2.5149757326750773e-14	3.1417300930041546e-16	9.421230283919891e-14	6.98084794508986e-15	3.924063738565149e-14	4.765599493186664e-16	6.096324762831815e-14	5.61766229724239e-16	1.5707621677440654e-14	1.7446634681894958e-16	3.0588338379454586e-14	2.8426413663340874e-16	8.975584518381268e-15	1.609835886168074e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56502.75000000039	7.526353102574971e-14	9.868693238809386e-16	1.1992887054594337e-14	1.5389611612849726e-16	2.5315638628164233e-14	3.17668121990822e-16	9.430430991378544e-14	7.199789546784029e-15	3.94643966315545e-14	4.79432385577954e-16	6.116518019453762e-14	5.685789897811739e-16	1.5783082120299752e-14	1.7684188017519273e-16	3.0728923022729124e-14	2.886300236994052e-16	9.01110862320081e-15	1.621211900129848e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56502.800000000396	7.566720173348004e-14	9.941533147525363e-16	1.2037883221307934e-14	1.544990430827779e-16	2.5479431033894343e-14	3.2122368476790277e-16	9.439076411704838e-14	7.417229051557204e-15	3.96855332634492e-14	4.823604683072489e-16	6.136550073280326e-14	5.755842308296081e-16	1.5857999549808768e-14	1.7927337432172217e-16	3.086847139364446e-14	2.9310409225698343e-16	9.046544542325824e-15	1.633344002436418e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56502.8500000004	7.606478704694886e-14	1.0015753529381945e-15	1.2082784926888142e-14	1.5515852430681334e-16	2.5641141640972528e-14	3.248407326204706e-16	9.44719184724908e-14	7.63275861737923e-15	3.990405317350831e-14	4.853442574540148e-16	6.156416211418531e-14	5.827781997375636e-16	1.593235756997722e-14	1.8176038392898546e-16	3.100696226412254e-14	2.976857833379997e-16	9.08188821475909e-15	1.6462017859138307e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56502.9000000004	7.645630333487602e-14	1.009131753146461e-15	1.2127587994250256e-14	1.5587218792608656e-16	2.5800778274496976e-14	3.2851968867115095e-16	9.45480193977872e-14	7.846009122572234e-15	4.011996495379775e-14	4.883825339430154e-16	6.176113067874647e-14	5.901521764880251e-16	1.6006143036385215e-14	1.84301607534237e-16	3.114437883734535e-14	3.0237279677132756e-16	9.117135882575329e-15	1.6597540261024637e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56502.950000000405	7.684178250338481e-14	1.0168136197103636e-15	1.217229047999336e-14	1.566369521298843e-16	2.5958354172150692e-14	3.32256533605848e-16	9.461930680666658e-14	8.056645688020695e-15	4.033328339536222e-14	4.914712595522519e-16	6.195640282998095e-14	5.976852876011283e-16	1.607935582002803e-14	1.8689156226648468e-16	3.128072205384005e-14	3.0715439286305476e-16	9.152286030161206e-15	1.67395845671295e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56503.00000000041	7.722125854344173e-14	1.0246113526079823e-15	1.2216891441755667e-14	1.574494472660754e-16	2.6113884994557093e-14	3.360452563217236e-16	9.468601420823954e-14	8.264363789739833e-15	4.0544024083948903e-14	4.946060202187807e-16	6.214997903014806e-14	6.053556954940576e-16	1.6151999043402394e-14	1.8952388216140385e-16	3.141599728533235e-14	3.1201803378851766e-16	9.187338146689956e-15	1.6887684684017083e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56503.05000000041	7.759476546966473e-14	1.0325153921436963e-15	1.226138994171872e-14	1.5830635975371737e-16	2.626738640906546e-14	3.398798499887211e-16	9.474836880380235e-14	8.46888588441738e-15	4.075220266367297e-14	4.977824076433044e-16	6.234185973108275e-14	6.131423883040903e-16	1.622407582588313e-14	1.9219242906930716e-16	3.15502098993973e-14	3.169516243128346e-16	9.222291725674467e-15	1.7041385639717298e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56503.10000000041	7.796233725687977e-14	1.0405162261691957e-15	1.2305785041881167e-14	1.5920444251102824e-16	2.641887407774534e-14	3.437543451749948e-16	9.480659158114697e-14	8.669958478376518e-15	4.0957834706812065e-14	5.009960357181254e-16	6.253204537419524e-14	6.210252098479772e-16	1.629558928374134e-14	1.9489130156809962e-16	3.1683365259463625e-14	3.2194353307480637e-16	9.257146260226349e-15	1.7200245023160982e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56503.150000000416	7.832400791570963e-14	1.048604422610054e-15	1.2350075804058626e-14	1.6014052254620785e-16	2.656836365786033e-14	3.47662830642684e-16	9.486089740640885e-14	8.867349578598341e-15	4.1160935808093076e-14	5.042425559284628e-16	6.2720536390474e-14	6.289848773070593e-16	1.6366542530158684e-14	1.9761484040278914e-16	3.181546872485181e-14	3.2698260560093073e-16	9.29190124305198e-15	1.7363833930149658e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56503.20000000042	7.867981145453976e-14	1.0567706554151916e-15	1.2394261289876894e-14	1.611115073736171e-16	2.671587080157841e-14	3.515994714374219e-16	9.491149511348038e-14	9.060846472347832e-15	4.136152161163116e-14	5.07517657095194e-16	6.290733320048504e-14	6.370029885888988e-16	1.643693867524554e-14	2.0035763099957672e-16	3.194652565077903e-14	3.3205817043442826e-16	9.326556166449714e-15	1.7531737688577058e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56503.25000000042	7.902978183157621e-14	1.0650057013919148e-15	1.2438340560777382e-14	1.621143902893141e-16	2.6861411156334028e-14	3.555585244004203e-16	9.495858759101881e-14	9.250253789234455e-15	4.155960767773105e-14	5.10817081055803e-16	6.30924362143662e-14	6.450620211271112e-16	1.6506780826054494e-14	2.0311450356008614e-16	3.2076541388389935e-14	3.3716003960714617e-16	9.361110522309622e-15	1.770355638347742e-16	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
