MJD	Bessell_B	Bessell_B_err	Bessell_V	Bessell_V_err	sdss_g	sdss_g_err	sdss_i	sdss_i_err	sdss_r	sdss_r_err	sdss_u	sdss_u_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
54149.02799998186	5.817027478446183e-16	1.3814265293314768e-17	5.629775784123711e-16	1.3560847053872645e-17	nan	nan	2.378224692169138e-16	1.2528332985390976e-17	4.572393181811682e-16	2.3171358039801908e-17	nan	nan	5.53373215791634e-16	4.7992833398567273e-17	2.2487423553790632e-16	6.862724770140935e-17	nan	nan	nan	nan	nan	nan	5.630852393856099e-16	4.2518600502271527e-17
54149.07799998186	5.947471241726248e-16	1.3737721943242275e-17	5.727802228390305e-16	1.3568322490021727e-17	nan	nan	2.416369718459426e-16	1.2643137382841214e-17	4.640877028267892e-16	2.338279016772786e-17	nan	nan	5.662021149086595e-16	4.822881175397892e-17	2.3223885470375336e-16	6.83667952189046e-17	nan	nan	nan	nan	nan	nan	5.731152554798447e-16	4.270534849790027e-17
54149.127999981865	6.079286216940182e-16	1.3660011209690245e-17	5.826348204173823e-16	1.3567521771175291e-17	nan	nan	2.454675826626752e-16	1.2757267159603065e-17	4.709558770526842e-16	2.3593471897812137e-17	nan	nan	5.791784011290482e-16	4.8442369143254196e-17	2.3973840052273037e-16	6.769397749372745e-17	nan	nan	nan	nan	nan	nan	5.83204469628826e-16	4.2884492397529426e-17
54149.17799998187	6.212461033364809e-16	1.3590981146744193e-17	5.925408094444075e-16	1.3558762648667476e-17	nan	nan	2.4931420140088546e-16	1.2870583891881638e-17	4.778436449081283e-16	2.380361877364426e-17	nan	nan	5.923016440348603e-16	4.8635976179635706e-17	2.473769005232445e-16	6.661934255136822e-17	nan	nan	nan	nan	nan	nan	5.933525575318918e-16	4.305615959157968e-17
54149.22799998187	6.346984332996394e-16	1.3541116903278383e-17	6.024976286617339e-16	1.3542797313547618e-17	nan	nan	2.531767278847986e-16	1.2982970520770086e-17	4.847508105833038e-16	2.4013475743151516e-17	nan	nan	6.055714176336751e-16	4.8813854224381137e-17	2.5515839159402153e-16	6.515435660754867e-17	nan	nan	nan	nan	nan	nan	6.035591962975922e-16	4.3220901273749817e-17
54149.277999981874	6.482844776111431e-16	1.352098745270902e-17	6.125047172509222e-16	1.3520796747492112e-17	nan	nan	2.57055062028275e-16	1.3094331412503852e-17	4.916771826509641e-16	2.4223251437072052e-17	nan	nan	6.189873003422706e-16	4.8981831830456574e-17	2.630869202552425e-16	6.331148083079917e-17	nan	nan	nan	nan	nan	nan	6.138240644338814e-16	4.337967532150044e-17
54149.32799998188	6.620032522694962e-16	1.3535682731198985e-17	6.225615148279192e-16	1.3494326410464163e-17	nan	nan	2.609491038343964e-16	1.320459218831669e-17	4.986226039381459e-16	2.4432684583593026e-17	nan	nan	6.325488749703215e-16	4.91471648909906e-17	2.711665429301504e-16	6.110427095437265e-17	nan	nan	nan	nan	nan	nan	6.241468418380532e-16	4.353382222676719e-17
54149.37799998188	6.758541216024798e-16	1.3577948084809022e-17	6.326674614381516e-16	1.3465311732552503e-17	nan	nan	2.648587533948163e-16	1.3313699342984779e-17	5.0558693384904e-16	2.464129928340809e-17	nan	nan	6.462557287040489e-16	4.9318314337087636e-17	2.794013262172184e-16	5.854750923356896e-17	nan	nan	nan	nan	nan	nan	6.345272097871023e-16	4.3685033888682476e-17
54149.42799998188	6.898365005979151e-16	1.3638536438176415e-17	6.428219975512124e-16	1.3435991515491715e-17	nan	nan	2.687839108890126e-16	1.3421619666875619e-17	5.125700320287563e-16	2.484864347272811e-17	nan	nan	6.601074530903197e-16	4.9504675264609246e-17	2.877953471627759e-16	5.565738427256685e-17	nan	nan	nan	nan	nan	nan	6.449648509277089e-16	4.383531498386725e-17
54149.477999981886	7.039498054718925e-16	1.370845009697859e-17	6.530245640556624e-16	1.3408857178918473e-17	nan	nan	2.727244765839038e-16	1.3528339486030363e-17	5.195717582567545e-16	2.5054293443269617e-17	nan	nan	6.741036440205573e-16	4.9716252666323076e-17	2.963526935341568e-16	5.245174479783054e-17	nan	nan	nan	nan	nan	nan	6.554594492665586e-16	4.3986936586504326e-17
54149.52799998189	7.181934536629086e-16	1.377941403426819e-17	6.63274602253992e-16	1.3386575914764234e-17	nan	nan	2.766803508330147e-16	1.3633863729309796e-17	5.265919724455686e-16	2.5257856241778286e-17	nan	nan	6.8824394433817e-16	4.9961682652671137e-17	3.0507746409357075e-16	4.895047279561688e-17	nan	nan	nan	nan	nan	nan	6.660106905225497e-16	4.4142376154400417e-17
54149.57799998189	7.325668638266521e-16	1.3844218513991311e-17	6.735715630305583e-16	1.3371648603098069e-17	nan	nan	2.806514340760807e-16	1.373821483209424e-17	5.336305346397571e-16	2.545897152530171e-17	nan	nan	7.025283307678862e-16	5.023714536080844e-17	3.1397376887227804e-16	4.517605855928107e-17	nan	nan	nan	nan	nan	nan	6.766183594858004e-16	4.430275840678164e-17
54149.627999981894	7.470694558291846e-16	1.3896949933829308e-17	6.839150101931802e-16	1.3363528778707723e-17	nan	nan	2.8463762683823194e-16	1.384143148290251e-17	5.406873050145259e-16	2.565731291997902e-17	nan	nan	7.169569379510434e-16	5.0533093674670306e-17	3.2304572944559356e-16	4.115453522840175e-17	nan	nan	nan	nan	nan	nan	6.872824716586367e-16	4.446580296039278e-17
54149.6779999819	7.617006507423013e-16	1.3933134815472922e-17	6.943045834366581e-16	1.335964289205866e-17	nan	nan	2.8863882972955413e-16	1.3943567218068878e-17	5.477621438748516e-16	2.5852588932078403e-17	nan	nan	7.315299056999927e-16	5.084032993603099e-17	3.322974792082665e-16	3.691709102549475e-17	nan	nan	nan	nan	nan	nan	6.980030767469243e-16	4.4628892667977496e-17
54149.7279999819	7.764598708367293e-16	1.3949821144088242e-17	7.047399242465943e-16	1.3357489578098504e-17	nan	nan	2.9265494344445833e-16	1.404468886830263e-17	5.548549116541248e-16	2.604454345015008e-17	nan	nan	7.46247378138713e-16	5.115033009218585e-17	3.4173316365068557e-16	3.2503044350457716e-17	nan	nan	nan	nan	nan	nan	7.087802257879548e-16	4.478963388156495e-17
54149.7779999819	7.913465395769923e-16	1.3945616584348702e-17	7.152206745017156e-16	1.3354766321103578e-17	nan	nan	2.966858689029769e-16	1.4144871712643432e-17	5.61965468913212e-16	2.6232955876790544e-17	nan	nan	7.611095037038708e-16	5.145547270399257e-17	3.5135694063554205e-16	2.796576840471715e-17	nan	nan	nan	nan	nan	nan	7.196139711499834e-16	4.494590153273707e-17
54149.827999981906	8.063600816151827e-16	1.3920696590648626e-17	7.257464764696234e-16	1.3349441883489605e-17	nan	nan	3.0073151342425077e-16	1.4244061013846957e-17	5.690936763389261e-16	2.641764092017439e-17	nan	nan	7.761164351457745e-16	5.1749211426137784e-17	3.61172980675163e-16	2.3385543545472126e-17	nan	nan	nan	nan	nan	nan	7.3050436653178155e-16	4.509587542572115e-17
54149.87799998191	8.214999227854904e-16	1.3876788335284751e-17	7.363169728041817e-16	1.3339813450269166e-17	nan	nan	3.0479179310432552e-16	1.4342018905747187e-17	5.762393947434142e-16	2.6598448072472987e-17	nan	nan	7.91268329529559e-16	5.2026198291217546e-17	3.7118546720960965e-16	1.8900083966647468e-17	nan	nan	nan	nan	nan	nan	7.414514669622746e-16	4.523806848573899e-17
54149.92799998191	8.367654900983875e-16	1.381712925924478e-17	7.469318065418843e-16	1.3324550145018094e-17	nan	nan	3.0886662475425247e-16	1.443850414846919e-17	5.834024850624546e-16	2.6775260798768882e-17	nan	nan	8.06565348236602e-16	5.2282365058569466e-17	3.8139859688524316e-16	1.478229041908051e-17	nan	nan	nan	nan	nan	nan	7.524553288002113e-16	4.5371347668239357e-17
54149.977999981915	8.521562117345729e-16	1.3746392100361408e-17	7.575906210982883e-16	1.330272463189e-17	nan	nan	3.1295592526667547e-16	1.4533287406046344e-17	5.905828083546311e-16	2.694799545290389e-17	nan	nan	8.220076569655033e-16	5.251496905414785e-17	3.9181657983414643e-16	1.1623976695278344e-17	nan	nan	nan	nan	nan	nan	7.635160097336913e-16	4.5494948156982655e-17
54150.02799998192	8.676715170399414e-16	1.3670561765952714e-17	7.682930602649658e-16	1.3273834310408884e-17	nan	nan	3.170596116151824e-16	1.462615227914269e-17	5.977802258002105e-16	2.7116599936133882e-17	nan	nan	8.375954257339979e-16	5.2722608613955614e-17	4.024436348151236e-16	1.0488330946966569e-17	nan	nan	nan	nan	nan	nan	7.746335687799501e-16	4.560848136331743e-17
54150.07799998192	8.833108365188973e-16	1.359674406612715e-17	7.790387682058787e-16	1.3237813211603721e-17	nan	nan	3.2117760085371756e-16	1.471689613466326e-17	6.049945986998382e-16	2.728105210905352e-17	nan	nan	8.533288288801913e-16	5.2905211694338433e-17	4.1328243674403034e-16	1.1873528501333002e-17	nan	nan	nan	nan	nan	nan	7.858080662850724e-16	4.5711937103853513e-17
54150.12799998192	8.990736018296199e-16	1.3532883462168181e-17	7.898273894539719e-16	1.3195035178877798e-17	nan	nan	3.253098101162294e-16	1.4805330750672442e-17	6.122257884733644e-16	2.744135796497831e-17	nan	nan	8.692080450643771e-16	5.3063999600367756e-17	4.243319345779314e-16	1.4701112943483297e-17	nan	nan	nan	nan	nan	nan	7.970395639235873e-16	4.580568018877679e-17
54150.17799998193	9.14959245777061e-16	1.3487368721474028e-17	8.006585689082269e-16	1.3146308305819913e-17	nan	nan	3.2945615661607715e-16	1.4891282792771082e-17	6.194736566589271e-16	2.7597549569457792e-17	nan	nan	8.852332572706948e-16	5.3201426237788775e-17	4.355905416654415e-16	1.7954986321591842e-17	nan	nan	nan	nan	nan	nan	8.083281246983746e-16	4.589044150541763e-17
54150.22799998193	9.309672508567906e-16	1.3465998072325335e-17	8.115319518296802e-16	1.3092859971402817e-17	nan	nan	3.3361655764545576e-16	1.497459413752471e-17	6.26738064911585e-16	2.7749682769811362e-17	nan	nan	9.01404652809037e-16	5.332109192025017e-17	4.470566853646111e-16	2.114936676701531e-17	nan	nan	nan	nan	nan	nan	8.196738129403481e-16	4.596730354274659e-17
54150.27799998193	9.47097302012496e-16	1.3463691161379714e-17	8.224471838385572e-16	1.3036311202292025e-17	nan	nan	3.3779093057507456e-16	1.505512205601969e-17	6.340188784297793e-16	2.7897800220979306e-17	nan	nan	9.177224233169584e-16	5.342762963880762e-17	4.5872880692029e-16	2.406871737783072e-17	nan	nan	nan	nan	nan	nan	8.310766943083258e-16	4.6037680177051316e-17
54150.327999981935	9.633491374917808e-16	1.3472564240459836e-17	8.334039109107334e-16	1.2978638543969264e-17	nan	nan	3.4197919285341544e-16	1.5132739269454024e-17	6.413159950947309e-16	2.8041636267833295e-17	nan	nan	9.341867647618118e-16	5.35265609222056e-17	4.706053613420397e-16	2.6608429941417983e-17	nan	nan	nan	nan	nan	nan	8.425368357887776e-16	4.6103290438403925e-17
54150.37799998194	9.797224966735726e-16	1.3485155331775371e-17	8.44401779374258e-16	1.2922121247729613e-17	nan	nan	3.4618126200638666e-16	1.5207333886970228e-17	6.486293309053159e-16	2.81807637412219e-17	nan	nan	9.507978774428028e-16	5.362411806977687e-17	4.826848172827626e-16	2.871249642695647e-17	nan	nan	nan	nan	nan	nan	8.540543056956982e-16	4.616612590407089e-17
54150.42799998194	9.962171200642028e-16	1.3494831402644446e-17	8.55440435906258e-16	1.2869271430839571e-17	nan	nan	3.5039705563673556e-16	1.527880923434273e-17	6.559588021634459e-16	2.831477491808093e-17	nan	nan	9.675560500979483e-16	5.3726194528413226e-17	4.949656569180346e-16	3.034908752538095e-17	nan	nan	nan	nan	nan	nan	8.656291864071563e-16	4.622826920887623e-17
54150.477999981944	1.012832749294718e-15	1.3496087288321665e-17	8.665195282783022e-16	1.2822721797382645e-17	nan	nan	3.5462649142358504e-16	1.5347083580674375e-17	6.633043252834564e-16	2.8443285091177905e-17	nan	nan	9.844624320244835e-16	5.3830481183124746e-17	5.074463758261162e-16	3.150022154064559e-17	nan	nan	nan	nan	nan	nan	8.772617733038737e-16	4.6289635360075363e-17
54150.52799998195	1.0295691271178484e-15	1.3484752426078472e-17	8.776387644870406e-16	1.2783284927662644e-17	nan	nan	3.5886948712182747e-16	1.5412089768395896e-17	6.706658167913312e-16	2.856593392261644e-17	nan	nan	1.0015186765855144e-15	5.393007248192718e-17	5.201254828687587e-16	3.215708209131979e-17	nan	nan	nan	nan	nan	nan	8.889525375601742e-16	4.634839328432575e-17
54150.57799998195	1.0464259974057785e-15	1.345812427328798e-17	8.887979554746368e-16	1.2748596249932801e-17	nan	nan	3.63125960561816e-16	1.547377475131708e-17	6.780431933239175e-16	2.868238651674169e-17	nan	nan	1.018726447813417e-15	5.4018591701629803e-17	5.330015000725216e-16	3.2317853757436695e-17	nan	nan	nan	nan	nan	nan	9.007019569001506e-16	4.640289879565675e-17
54150.62799998195	1.0634031051469426e-15	1.3415045213176426e-17	8.999969225995219e-16	1.2716081374789902e-17	nan	nan	3.6739582964852975e-16	1.5532099043499093e-17	6.854363716283135e-16	2.8792334236406254e-17	nan	nan	1.0360874142060656e-15	5.409044997290369e-17	5.460729625108614e-16	3.198684983465853e-17	nan	nan	nan	nan	nan	nan	9.125105104016718e-16	4.6451794442696067e-17
54150.677999981956	1.0805001964433475e-15	1.3355934564940792e-17	9.112354875557729e-16	1.2683370366870786e-17	nan	nan	3.716790123614564e-16	1.5587036080514395e-17	6.928452685610843e-16	2.889549528391381e-17	nan	nan	1.0536032487748406e-15	5.41410060863381e-17	5.59338418186984e-16	3.1174470552417906e-17	nan	nan	nan	nan	nan	nan	9.24378678506651e-16	4.6494044520238183e-17
54150.72799998196	1.0977170185076256e-15	1.3282780479438089e-17	9.225134723714098e-16	1.2648380796299164e-17	nan	nan	3.7597542675370197e-16	1.563857149423836e-17	7.002698010874547e-16	2.8991615067341416e-17	nan	nan	1.0712756290920368e-15	5.4166693530315e-17	5.727964279171017e-16	2.9897913499140293e-17	nan	nan	nan	nan	nan	nan	9.363069430314177e-16	4.6528963792331715e-17
54150.77799998196	1.1150533196607198e-15	1.3199088886277607e-17	9.338306994065809e-16	1.2609383745124217e-17	nan	nan	3.802849909518179e-16	1.5686702300755892e-17	7.077098862807597e-16	2.908046636653218e-17	nan	nan	1.0891062373390733e-15	5.416511895346606e-17	5.864455652146248e-16	2.8182863361511635e-17	nan	nan	nan	nan	nan	nan	9.482957871770804e-16	4.6556240310884546e-17
54150.827999981964	1.1325088493284028e-15	1.3109778970781247e-17	9.451869913516982e-16	1.2565054366014978e-17	nan	nan	3.8460762442875233e-16	1.5731421059865267e-17	7.151654413214446e-16	2.916184931519988e-17	nan	nan	1.1070967603542198e-15	5.413513564942528e-17	6.00284416174806e-16	2.6066817474942906e-17	nan	nan	nan	nan	nan	nan	9.603456955399683e-16	4.657595262290757e-17
54150.87799998197	1.1500833580390475e-15	1.3021007705301726e-17	9.565821712257783e-16	1.2514508722334259e-17	nan	nan	3.889432586680417e-16	1.5772589999984504e-17	7.226363834965758e-16	2.923559120932482e-17	nan	nan	1.1252488896809623e-15	5.4076894718349065e-17	6.143115793601184e-16	2.3605547273537996e-17	nan	nan	nan	nan	nan	nan	9.724571541219577e-16	4.6588581541841396e-17
54150.92799998197	1.1677765974210065e-15	1.2939901162733555e-17	9.68016062374307e-16	1.2457328420132491e-17	nan	nan	3.9329183175319464e-16	1.581000468078321e-17	7.301226301990752e-16	2.930154615129303e-17	nan	nan	1.1435643216159678e-15	5.3991875370803894e-17	6.28525665686292e-16	2.0886062245948824e-17	nan	nan	nan	nan	nan	nan	9.846306503410515e-16	4.659501652114952e-17
54150.97799998197	1.1855883202091066e-15	1.2874169054839033e-17	9.794884884679262e-16	1.2393574056121197e-17	nan	nan	3.976532819057271e-16	1.5843470559216507e-17	7.376240989268238e-16	2.935959453724859e-17	nan	nan	1.162044757257498e-15	5.3882894482569815e-17	6.429252983088347e-16	1.8053548357544372e-17	nan	nan	nan	nan	nan	nan	9.968666730417478e-16	4.659655652133047e-17
54151.027999981976	1.203518325409737e-15	1.2828545045260522e-17	9.909992735003972e-16	1.2323787856296773e-17	nan	nan	4.0202754741814626e-16	1.5872804462730038e-17	7.451407072821814e-16	2.9409642391367157e-17	nan	nan	1.1806919025539621e-15	5.3754094062703934e-17	6.575091125104573e-16	1.5366725662004404e-17	nan	nan	nan	nan	nan	nan	1.0091657125056447e-15	4.6594905110716814e-17
54151.07799998198	1.2215665623784291e-15	1.2797447407808787e-17	1.0025482417866759e-15	1.2248985092978576e-17	nan	nan	4.064145666536229e-16	1.5897835179619994e-17	7.52672372971029e-16	2.9451620550052317e-17	nan	nan	1.199507468352219e-15	5.3610903835262196e-17	6.722757555887542e-16	1.3290551092236437e-17	nan	nan	nan	nan	nan	nan	1.021528260461856e-15	4.659215939951139e-17
54151.12799998198	1.2397330123436665e-15	1.2773357959787326e-17	1.0141352179613791e-15	1.2170633045691651e-17	nan	nan	4.108142780456327e-16	1.5918403954139696e-17	7.602190138021457e-16	2.9485483695823547e-17	nan	nan	1.2184931704463687e-15	5.345997475633509e-17	6.872238870781634e-16	1.252176827001606e-17	nan	nan	nan	nan	nan	nan	1.0339548100976571e-15	4.6590792280789497e-17
54151.177999981985	1.2580176576244798e-15	1.2749412117747882e-17	1.0257600269768315e-15	1.2090615478194773e-17	nan	nan	4.1522662009750514e-16	1.5934364895958513e-17	7.677805476866078e-16	2.951120923958791e-17	nan	nan	1.2376507296269384e-15	5.3309078117787177e-17	7.023540148343746e-16	1.350163324433178e-17	nan	nan	nan	nan	nan	nan	1.0464458560690927e-15	4.65936273603328e-17
54151.22799998199	1.2764204816296352e-15	1.2719792660897767e-17	1.0374224941013752e-15	1.2011179935167869e-17	nan	nan	4.196515313820896e-16	1.5945585310724948e-17	7.753568933673789e-16	2.95287893984279e-17	nan	nan	1.2569820933517787e-15	5.3165127383604916e-17	7.176727985777734e-16	1.576169020474033e-17	nan	nan	nan	nan	nan	nan	1.0590018946831646e-15	4.6603802667841086e-17
54151.27799998199	1.2949414688572804e-15	1.2680013556269716e-17	1.0491224449175699e-15	1.1934864752761923e-17	nan	nan	4.240889505413164e-16	1.5951945959284064e-17	7.829479891200607e-16	2.953805975406049e-17	nan	nan	1.2764900693233537e-15	5.3028832710140376e-17	7.331881919384978e-16	1.8648332197641257e-17	nan	nan	nan	nan	nan	nan	1.071623475787838e-15	4.662375251395008e-17
54151.32799998199	1.3135806048944177e-15	1.2627111436068525e-17	1.0608597053637338e-15	1.1864401317161425e-17	nan	nan	4.285388162858817e-16	1.5953341251614094e-17	7.905537943340224e-16	2.953868484676455e-17	nan	nan	1.296177676651222e-15	5.2900210168677215e-17	7.489081613346067e-16	2.1737477340435337e-17	nan	nan	nan	nan	nan	nan	1.0843112756965614e-15	4.6653811391834407e-17
54151.377999981996	1.3323378764161495e-15	1.2559762535932046e-17	1.0726341440990574e-15	1.1801259482186688e-17	nan	nan	4.3300106739475904e-16	1.5949679379705242e-17	7.981742695462023e-16	2.9530341182550534e-17	nan	nan	1.3160479397173809e-15	5.2780471379425185e-17	7.648406865065043e-16	2.480027819075245e-17	nan	nan	nan	nan	nan	nan	1.0970659906073945e-15	4.6694244451385864e-17
54151.427999982	1.3512132711854863e-15	1.2478338200327251e-17	1.0844457517674394e-15	1.1743087917566206e-17	nan	nan	4.3747564271485313e-16	1.5940882394699597e-17	8.058093753928066e-16	2.951272811760925e-17	nan	nan	1.3361038882653925e-15	5.267216651448743e-17	7.809937610522449e-16	2.7716590091721768e-17	nan	nan	nan	nan	nan	nan	1.109888318251395e-15	4.6745620346326326e-17
54151.477999982	1.3702067780524567e-15	1.2384904369307455e-17	1.0962945410070217e-15	1.1686963173944325e-17	nan	nan	4.419624811606104e-16	1.5926886230932095e-17	8.134590726090039e-16	2.948556904871645e-17	nan	nan	1.3563485574897238e-15	5.257928782415024e-17	7.973753929633022e-16	3.042428837676747e-17	nan	nan	nan	nan	nan	nan	1.1227789579082198e-15	4.680882981803334e-17
54151.527999982005	1.3893183869538597e-15	1.2283161097833024e-17	1.1081805247647247e-15	1.163020099851627e-17	nan	nan	4.464615217136791e-16	1.590764067933401e-17	8.211233220284351e-16	2.944861245991596e-17	nan	nan	1.3767849881252008e-15	5.25073302392298e-17	8.139936051612662e-16	3.289474911889613e-17	nan	nan	nan	nan	nan	nan	1.1357386104220156e-15	4.6885095874446173e-17
54151.57799998201	1.4085480889125566e-15	1.217830844086075e-17	1.1201037162962134e-15	1.1570462719583655e-17	nan	nan	4.509727034223777e-16	1.5883109312438128e-17	8.288020845828672e-16	2.940163283944319e-17	nan	nan	1.3974162265365794e-15	5.2463304190715525e-17	8.308564360352079e-16	3.5121190134262234e-17	nan	nan	nan	nan	nan	nan	1.1487679782171577e-15	4.69759753597478e-17
54151.62799998201	1.4278958760368963e-15	1.2076816311200697e-17	1.1320641291656415e-15	1.1505840882747136e-17	nan	nan	4.554959654014843e-16	1.5853269360628314e-17	8.364953213018258e-16	2.934443148015293e-17	nan	nan	1.4182453248082336e-15	5.245569449042085e-17	8.479719399798266e-16	3.7112992971227896e-17	nan	nan	nan	nan	nan	nan	1.1618677653140784e-15	4.708335168973327e-17
54151.677999982014	1.4473617415204195e-15	1.1986070586761207e-17	1.1440617772456771e-15	1.1434926351458149e-17	nan	nan	4.60031246831681e-16	1.5818111540666033e-17	8.442029933120243e-16	2.9276837175744506e-17	nan	nan	1.4392753408340672e-15	5.2494358300332423e-17	8.653481879345023e-16	3.889282404085054e-17	nan	nan	nan	nan	nan	nan	1.1750386773451787e-15	4.7209418520891245e-17
54151.72799998202	1.4669457089308713e-15	1.1913010426322582e-17	1.1560966747174042e-15	1.135685928880437e-17	nan	nan	4.645784869593367e-16	1.577763983430361e-17	8.51925061837384e-16	2.9198706822437197e-17	nan	nan	1.4605093384074285e-15	5.2590355311399365e-17	8.829932679230562e-16	4.049502300423701e-17	nan	nan	nan	nan	nan	nan	1.1882814215707017e-15	4.7356654151728426e-17
54151.77799998202	1.486648120581028e-15	1.1855160034643194e-17	1.1681688360700334e-15	1.1271366105057224e-17	nan	nan	4.691376251090446e-16	1.5731871075456403e-17	8.596614881979431e-16	2.910992593563622e-17	nan	nan	1.4819503873111872e-15	5.275570471430111e-17	9.009152855944973e-16	4.196442572028999e-17	nan	nan	nan	nan	nan	nan	1.2015967068946244e-15	4.752778652990944e-17
54151.82799998202	1.5064695144699861e-15	1.1804406239166623e-17	1.180278276100899e-15	1.117878367857316e-17	nan	nan	4.737086045381317e-16	1.5680793420682264e-17	8.674122338101422e-16	2.9010409088464786e-17	nan	nan	1.5036015634080088e-15	5.300306675723334e-17	9.191223647646303e-16	4.335508212109806e-17	nan	nan	nan	nan	nan	nan	1.214985243880667e-15	4.772574886962189e-17
54151.877999982025	1.5264104324971942e-15	1.175322895028457e-17	1.1924250099154651e-15	1.1080071034242261e-17	nan	nan	4.782913778014934e-16	1.562430898362314e-17	8.751772601859575e-16	2.890010027885614e-17	nan	nan	1.5254659487307497e-15	5.334535181091919e-17	9.376226479585833e-16	4.472846519889963e-17	nan	nan	nan	nan	nan	nan	1.2284477447681844e-15	4.7953626075119326e-17
54151.92799998203	1.5464714176586462e-15	1.169528761632762e-17	1.204609052927023e-15	1.097680727546126e-17	nan	nan	4.828858988667337e-16	1.556231882094088e-17	8.82956528932799e-16	2.8778973228550464e-17	nan	nan	1.5475466246097212e-15	5.379411942362289e-17	9.564242969542724e-16	4.615087401943831e-17	nan	nan	nan	nan	nan	nan	1.2419849234883437e-15	4.8214592419504107e-17
