MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
56674.100100000316	1.7800742035368805e-14	2.0138674345183345e-16	2.4064141731655994e-15	3.669460033409153e-17	5.0465077549336265e-15	6.339515388560471e-17	2.7055362890101953e-14	7.392412790815991e-16	8.745447494475791e-15	1.352394562587928e-16	7.860211517706936e-14	2.300204560593608e-15	6.137981580879945e-14	1.8104188834947612e-15	7.734679439839541e-14	1.880972945423903e-15	9.589444095969964e-15	5.449289707859141e-16
56674.15010000032	1.7813773819450638e-14	2.0045105368209913e-16	2.4229294110376004e-15	3.7229054536803575e-17	5.0715200287223475e-15	6.410909446647163e-17	2.7057740476406515e-14	7.366187588128162e-16	8.782079955708716e-15	1.390525812011003e-16	7.823954465925227e-14	2.284580751180745e-15	6.130043884191992e-14	1.8487437123014168e-15	7.678661972078433e-14	1.8694620820211983e-15	9.659949415920524e-15	5.463791037199508e-16
56674.20010000032	1.782676625484046e-14	1.995461544382045e-16	2.4393043761614955e-15	3.77921367348134e-17	5.096486521567804e-15	6.485827196219256e-17	2.7059865293215114e-14	7.340995229507528e-16	8.818452089312787e-15	1.4293068637411976e-16	7.787267356081069e-14	2.2697186303930152e-15	6.120584021126355e-14	1.8959129923180204e-15	7.622167728005243e-14	1.85909089876325e-15	9.728673331292931e-15	5.510430154340628e-16
56674.250100000325	1.7839717547607756e-14	1.9867146905300982e-16	2.455540746029374e-15	3.8380302259085487e-17	5.1214065655497796e-15	6.563796496010738e-17	2.70617359351188e-14	7.3168080975296815e-16	8.854566764943218e-15	1.4685674217071437e-16	7.750148726358722e-14	2.255553628462219e-15	6.109583413068284e-14	1.9516916119775406e-15	7.565212788939117e-14	1.849687813200862e-15	9.79554040285602e-15	5.588629513421432e-16
56674.30010000033	1.785262590377764e-14	1.978264118427797e-16	2.4716401977392702e-15	3.8990102274572427e-17	5.146279492407386e-15	6.644371176760106e-17	2.70633509913737e-14	7.293598373869175e-16	8.890426840084355e-15	1.5081459310604874e-16	7.712604047194062e-14	2.241983415729553e-15	6.09709558508406e-14	2.0141824451183266e-15	7.507822233562884e-14	1.8410488619016257e-15	9.860530795032506e-15	5.693166771431998e-16
56674.35010000033	1.7865489529312845e-14	1.9701038881591283e-16	2.487604407979793e-15	3.9618207110444615e-17	5.1711046335353345e-15	6.7271315668927e-17	2.706470904587993e-14	7.27133807928416e-16	8.926035190625275e-15	1.5478898444011707e-16	7.67463924096614e-14	2.228907449941051e-15	6.083190904164086e-14	2.0811335987182273e-15	7.450021362708566e-14	1.8329777141076244e-15	9.923625254866107e-15	5.818262840891952e-16
56674.40010000033	1.787830663012914e-14	1.9622279839068298e-16	2.5034350530582445e-15	4.0261423432309e-17	5.1958813199775586e-15	6.811684546076623e-17	2.7065808677160396e-14	7.249999113352008e-16	8.961394679393634e-15	1.58765564946064e-16	7.636260221920514e-14	2.2162302963774206e-15	6.067938338399694e-14	2.150437870664703e-15	7.391835470830927e-14	1.8252880703606724e-15	9.984803669291412e-15	5.958068616692046e-16
56674.45010000034	1.7891075412087964e-14	1.9546303212996854e-16	2.5191338088818726e-15	4.0916706079442814e-17	5.220608882425997e-15	6.897663221073169e-17	2.7066648458339084e-14	7.229553293828646e-16	8.996508174263546e-15	1.627308714331384e-16	7.59747289627782e-14	2.203862108841876e-15	6.051405499616549e-14	2.2201865527687548e-15	7.333289846378556e-14	1.8178047860743654e-15	1.0044045057072726e-14	6.106954257166485e-16
56674.50010000034	1.7903794080990528e-14	1.9473047548558045e-16	2.534702350981869e-15	4.158116540980121e-17	5.245286651212399e-15	6.984726308721779e-17	2.7067226957120076e-14	7.20997239549225e-16	9.031378538656365e-15	1.6667230122916538e-16	7.55828316234278e-14	2.1917190442148446e-15	6.033658685315536e-14	2.2886896851013006e-15	7.274409772166181e-14	1.81036474477893e-15	1.0101327560515847e-14	6.259694993506778e-16
56674.55010000034	1.791646084258034e-14	1.940245085519547e-16	2.5501423545047433e-15	4.2252070949145053e-17	5.269913956307221e-15	7.072557300499886e-17	2.7067542735765438e-14	7.19122818836056e-16	9.066008641039903e-15	1.7057807725511022e-16	7.518696910612726e-14	2.1797236147739728e-15	6.0147629199403e-14	2.354475042690598e-15	7.215220525745571e-14	1.802817509526392e-15	1.0156628436948186e-14	6.411570296399949e-16
56674.600100000345	1.7929073902540033e-14	1.9334450682414503e-16	2.565455494228072e-15	4.292685210432074e-17	5.2944901273130196e-15	7.16086347218142e-17	2.7067594351074032e-14	7.173292475156973e-16	9.100401350772532e-15	1.7443720884088986e-16	7.478720023886147e-14	2.167804983191654e-15	5.994781995490159e-14	2.4162754017524035e-15	7.155747379777235e-14	1.7950257839228774e-15	1.0209924049965072e-14	6.558399808789098e-16
56674.65010000035	1.794163146648941e-14	1.9268984195823023e-16	2.5806434445503744e-15	4.360309658504312e-17	5.319014493461195e-15	7.249374791009238e-17	2.7067380354359547e-14	7.156137127932197e-16	9.134559530385052e-15	1.7823944920108268e-16	7.438358377370742e-14	2.155899205542242e-15	5.973778511496992e-14	2.4730105839020336e-15	7.096015602402471e-14	1.7868657151668884e-15	1.0261189860442282e-14	6.696538305742095e-16
56674.70010000035	1.795413173998211e-14	1.92059882532968e-16	2.5957078795154837e-15	4.427854710155671e-17	5.343486383606192e-15	7.337842763924563e-17	2.7066899291429208e-14	7.139734123732113e-16	9.16848604537677e-15	1.8197525491847003e-16	7.397617838792215e-14	2.1439494278106185e-15	5.951813914384258e-14	2.523768269162181e-15	7.03605045761317e-14	1.7782270707406586e-15	1.031040041730884e-14	6.822847342563771e-16
56674.750100000354	1.7966572928505646e-14	1.9145399481032525e-16	2.610650472799799e-15	4.495109683209006e-17	5.367905126223025e-15	7.426039260592441e-17	2.7066149702561514e-14	7.124055579233906e-16	9.202183764512356e-15	1.856357437863509e-16	7.356504268502648e-14	2.131906041287247e-15	5.928948536226176e-14	2.5677857982699312e-15	6.975877205624925e-14	1.7690133184617547e-15	1.0357529348080778e-14	6.934656046945853e-16
56674.80010000036	1.797895323747971e-14	1.9087154348631178e-16	2.6254728977321558e-15	4.561878403332444e-17	5.392270049401268e-15	7.513755338196863e-17	2.7065130122484503e-14	7.10907378426529e-16	9.23565555002576e-15	1.892126564569542e-16	7.31502351958771e-14	2.11972680196532e-15	5.905241632924773e-14	2.6044340560405533e-15	6.91552110324681e-14	1.7591416370873965e-15	1.040254934915292e-14	7.029719071429594e-16
56674.85010000036	1.7991270872249927e-14	1.903118924431755e-16	2.6401768272780812e-15	4.6279786125657265e-17	5.4165804808414425e-15	7.600800088127944e-17	2.7063839080354038e-14	7.094761234141501e-16	9.268904274540704e-15	1.926983195164933e-16	7.273181437975701e-14	2.107376918563952e-15	5.880751421822336e-14	2.633203866614854e-15	6.855007404253301e-14	1.7485428814927115e-15	1.0445432175845672e-14	7.106176447829249e-16
56674.90010000036	1.8003524038095316e-14	1.8977440548117623e-16	2.6547639340701616e-15	4.693241350131483e-17	5.4408357478500656e-15	7.686999519347894e-17	2.7062275099731646e-14	7.081090660756848e-16	9.30193279880689e-15	1.9608561048687457e-16	7.230983862544744e-14	2.0948291132381655e-15	5.85553511876639e-14	2.653694979234993e-15	6.794361359755885e-14	1.7371615233529572e-15	1.0486148632203677e-14	7.162517895776335e-16
56674.950100000366	1.8015710940209563e-14	1.8925844704985112e-16	2.6692358903885463e-15	4.757510324386678e-17	5.4650351773349425e-15	7.772195489106981e-17	2.7060436698562204e-14	7.068035062380938e-16	9.334743992776384e-15	1.99367926264553e-16	7.188436625230732e-14	2.082063658281905e-15	5.829648974644324e-14	2.665607561804523e-15	6.733608218573207e-14	1.7249555849382307e-15	1.0524668560544272e-14	7.197552790347904e-16
56675.00010000037	1.802782978372479e-14	1.8876338295721039e-16	2.6835943681898173e-15	4.820641291465887e-17	5.489178095801839e-15	7.856244687646163e-17	2.7058322389152225e-14	7.055567732116901e-16	9.367340713042977e-15	2.0253915432176406e-16	7.14554555113572e-14	2.0690683913560513e-15	5.8031483114043e-14	2.6687360707094644e-15	6.672773227602704e-14	1.7118965805411502e-15	1.0560960830756396e-14	7.210386238581754e-16
56675.05010000037	1.8039878773682112e-14	1.8828858107004294e-16	2.69784103908637e-15	4.882501450902144e-17	5.513263829349364e-15	7.939017681360294e-17	2.7055930678147402e-14	7.043662284987918e-16	9.399725837276852e-15	2.0559364566693778e-16	7.102316458634154e-14	2.0558387108622073e-15	5.776087557579182e-14	2.6629653812493415e-15	6.611881632191853e-14	1.6979694770054005e-15	1.0594993329340698e-14	7.200401351226268e-16
56675.100100000374	1.805185611504546e-14	1.8783341199041865e-16	2.7119775743719054e-15	4.9429688661628027e-17	5.537291703664062e-15	8.020398016245094e-17	2.7053260066510294e-14	7.032292683626338e-16	9.43190222118125e-15	2.0852619150370097e-16	7.058755159481873e-14	2.04237755213662e-15	5.748520283329582e-14	2.648269116168328e-15	6.550958676509233e-14	1.6831726818576014e-15	1.062673294819396e-14	7.16724768300343e-16
56675.15010000038	1.8063760012698694e-14	1.8739724972007727e-16	2.7260056450135584e-15	5.0019319156735545e-17	5.5612610440163076e-15	8.10028138205416e-17	2.7050309049498173e-14	7.021433262548181e-16	9.463872734411386e-15	2.1133200135352481e-16	7.01486745892258e-14	2.028695344122678e-15	5.720499235022407e-14	2.6247101859099285e-15	6.490029603914947e-14	1.6675180646660425e-15	1.0656145573132045e-14	7.110835860791326e-16
56675.20010000038	1.807558867144224e-14	1.869794722981598e-16	2.7399269216661453e-15	5.0592887769218e-17	5.585171175256702e-15	8.178574836322734e-17	2.7047076116640404e-14	7.01105875100487e-16	9.495640243653974e-15	2.1400668384356907e-16	6.970659155795827e-14	2.0148099451155627e-15	5.692076369360634e-14	2.592443646961312e-15	6.429119657333198e-14	1.6510310141853299e-15	1.0683196072150162e-14	7.03133857002401e-16
56675.25010000038	1.8087340295984718e-14	1.8657946242248642e-16	2.7537430746654148e-15	5.114946946611478e-17	5.609021421810261e-15	8.255196086476081e-17	2.7043559751715942e-14	7.001144294403582e-16	9.527207612627215e-15	2.1654623013025033e-16	6.926136042643371e-14	2.000746555046298e-15	5.6633028870801053e-14	2.5517220918848305e-15	6.36825407962151e-14	1.6337505307521788e-15	1.0707848283416289e-14	6.929198295450445e-16
56675.300100000386	1.8099013090953786e-14	1.861966080478723e-16	2.767455774044544e-15	5.168822796458107e-17	5.632811107672318e-15	8.330072827718067e-17	2.7039758432731e-14	6.991665474308659e-16	9.558577708314674e-15	2.189469984695599e-16	6.881303905817662e-14	1.986537600635558e-15	5.63422926622897e-14	2.50290390551918e-15	6.307458113942776e-14	1.6157293497321417e-15	1.0730065002995533e-14	6.805142497856414e-16
56675.35010000039	1.8110605260880775e-14	1.8583030295387977e-16	2.7810666895311416e-15	5.220841165555575e-17	5.656539556404994e-15	8.403142133862477e-17	2.7035670631896285e-14	6.982598327025933e-16	9.589753394434555e-15	2.2120570149153226e-16	6.83616852558744e-14	1.9722225885667895e-15	5.6049052950449663e-14	2.446464853532058e-15	6.24675700413677e-14	1.597034087829688e-15	1.0749807972301334e-14	6.660207242720068e-16
56675.40010000039	1.8122115010205974e-14	1.854799472980536e-16	2.794577490559242e-15	5.2709349881228644e-17	5.6802060911319586e-15	8.474349898202905e-17	2.7031294815604255e-14	6.973919360789789e-16	9.620737535892467e-15	2.2331939498067533e-16	6.7907356762462e-14	1.957847920641603e-15	5.5753801044458925e-14	2.383013602037541e-15	6.186175995090147e-14	1.5777453992325897e-15	1.0767037865273672e-14	6.495770662589654e-16
56675.450100000395	1.813354054327574e-14	1.8514494813599106e-16	2.807989846262934e-15	5.319044955616352e-17	5.70381003453336e-15	8.543650321114817e-17	2.7026629444406353e-14	6.965605571572856e-16	9.651533000859371e-15	2.2528546813458223e-16	6.745011126217862e-14	1.9434666637421647e-15	5.545702200148193e-14	2.3133118742729477e-15	6.125740333107951e-14	1.5579581228311852e-15	1.0781714275276184e-14	6.313597989476565e-16
56675.5001000004	1.8144880064348306e-14	1.8482471992078934e-16	2.8213054254879843e-15	5.36511921199269e-17	5.7273507088424525e-15	8.611005441402067e-17	2.7021672972990027e-14	6.957634457541501e-16	9.68214265038182e-15	2.271016361080366e-16	6.699000638164461e-14	1.929138266308899e-15	5.515919494428485e-14	2.2382999738987097e-15	6.065475266284978e-14	1.5377813950672128e-15	1.079379570171253e-14	6.11590013714501e-16
56675.5501000004	1.8156131777573575e-14	1.845186849714516e-16	2.834525896802333e-15	5.4091130807351584e-17	5.75082743584081e-15	8.676384708093747e-17	2.7016423850156254e-14	6.94998403218873e-16	9.712569352037076e-15	2.2876593324061877e-16	6.652709969092466e-14	1.9149282121005063e-15	5.486079337542818e-14	2.1591282253014277e-15	6.005406044876959e-14	1.5173386948872386e-15	1.0803239536359237e-14	5.905407732584139e-16
56675.6001000004	1.8167293887006124e-14	1.8422627391823735e-16	2.8476529284927214e-15	5.4509888214951934e-17	5.774239536853654e-15	8.739764589747159e-17	2.7010880518796122e-14	6.942632836173585e-16	9.742815970137045e-15	2.3027670851398634e-16	6.6061448704597e-14	1.900907601204589e-15	5.4562285488180944e-14	2.077194274665577e-15	5.94555792167056e-14	1.49676777827101e-15	1.0810002049408114e-14	5.685461668592243e-16
56675.65010000041	1.817836459659608e-14	1.8394692612135204e-16	2.8606881885680655e-15	5.4907154152350963e-17	5.797586332745152e-15	8.801128218218775e-17	2.7005041415867937e-14	6.935559947906236e-16	9.772885365728274e-15	2.3163262184683387e-16	6.559311088281637e-14	1.8871526477559114e-15	5.42641344743014e-14	1.994184770479815e-15	5.885956152356413e-14	1.476220449589069e-15	1.08140383752191e-14	5.460118897000403e-16
56675.70010000041	1.8189342110194567e-14	1.836800900593933e-16	2.8736333447688293e-15	5.52826837619959e-17	5.820867143914798e-15	8.860465064188823e-17	2.6998904972373943e-14	6.92874499291291e-16	9.802780411731342e-15	2.32832642374432e-16	6.512214363238254e-14	1.8737440837122362e-15	5.3966798828825885e-14	1.9121170908058996e-15	5.82662599589853e-14	1.4558621063497416e-15	1.0815302497775695e-14	5.234266993613975e-16
56675.75010000041	1.820022463154367e-14	1.8342522369643344e-16	2.8864900645730244e-15	5.563629588625567e-17	5.844081290291651e-15	8.917770641573553e-17	2.6992469613337512e-14	6.922168152023773e-16	9.832503965333737e-15	2.3387604746686147e-16	6.464860430780403e-14	1.8607664583794284e-15	5.3670732652007505e-14	1.833371738382058e-15	5.767592714906653e-14	1.4358709834594935e-15	1.081374723584544e-14	5.013731077517573e-16
56675.800100000415	1.8211010364279558e-14	1.831817948157372e-16	2.8992600151992084e-15	5.596787167174985e-17	5.8672280913314166e-15	8.97304623862833e-17	2.6985733757779406e-14	6.915810168422884e-16	9.862058898268633e-15	2.347624233590123e-16	6.417255021236035e-14	1.848307324352503e-15	5.337638594854521e-14	1.7606982540090141e-15	5.708881576007015e-14	1.4164370142471081e-15	1.0809324227834374e-14	4.805339838556022e-16
56675.85010000042	1.822169751192815e-14	1.8294928133326158e-16	2.9119448636034863e-15	5.627735339316718e-17	5.890306866010717e-15	9.026298672916393e-17	2.6978695818694505e-14	6.909652353605442e-16	9.89144807276998e-15	2.354916673328732e-16	6.369403859916661e-14	1.8364563022330997e-15	5.308420492424006e-14	1.697167865546397e-15	5.6505178502136984e-14	1.3977602199498283e-15	1.0801983916337877e-14	4.616893196338369e-16
56675.90010000042	1.823228427790023e-14	1.827271715836573e-16	2.9245462765001315e-15	5.656474347960518e-17	5.913316932822753e-15	9.077540068351786e-17	2.6971354203028655e-14	6.903676592280679e-16	9.92067435077488e-15	2.3606399067065494e-16	6.321312698667748e-14	1.825302991795099e-15	5.2794587010950414e-14	1.6459383679843783e-15	5.5925267039977554e-14	1.380047168582973e-15	1.0791688313537395e-14	4.456876797083104e-16
56675.950100000424	1.8242768865501358e-14	1.8251496457635295e-16	2.9370659203529618e-15	5.683010373646296e-17	5.936257609773122e-15	9.126787651887189e-17	2.696370731165495e-14	6.897865346273301e-16	9.949740593626732e-15	2.364799237109775e-16	6.27298849260172e-14	1.814897410799671e-15	5.2507254345347335e-14	1.6086427649582629e-15	5.534929109599027e-14	1.3634570038937756e-15	1.0778889265601276e-14	4.331350166105439e-16
56676.00010000043	1.8253149477915093e-14	1.823121702329377e-16	2.949505461387339e-15	5.707355474124473e-17	5.959128214376447e-15	9.174063567968615e-17	2.6955753539350326e-14	6.892201657456227e-16	9.978649673652411e-15	2.367403215805345e-16	6.224439753247744e-14	1.805237841290284e-15	5.22214110527712e-14	1.5856224672532103e-15	5.477740618205649e-14	1.348084176210336e-15	1.076467209546366e-14	4.24277967732831e-16
56676.05010000043	1.8263424318210628e-14	1.821183095968877e-16	2.961866565591666e-15	5.729527540179501e-17	5.9819280636482625e-15	9.219394708971694e-17	2.694749127477151e-14	6.886669149768537e-16	1.000740445457012e-14	2.3684637186115584e-16	6.175675091121127e-14	1.796318477379108e-15	5.193624434473021e-14	1.577051306074127e-15	5.4209764268769405e-14	1.334021341371397e-15	1.0750163467784013e-14	4.1932464923292436e-16
56676.10010000043	1.827359158933794e-14	1.8193291501801916e-16	2.9741508987170146e-15	5.749550267257789e-17	6.0046564741060674e-15	9.262812559698813e-17	2.6938918900431802e-14	6.881252030356681e-16	1.0036007800098066e-14	2.3679960304635717e-16	6.126703112376562e-14	1.7881328845209496e-15	5.165093713853142e-14	1.5829751058316288e-15	5.3646517385642826e-14	1.3213630599733869e-15	1.0736489677810131e-14	4.18457529663812e-16
56676.150100000435	1.8283649494122347e-14	1.8175553031587473e-16	2.9863601262996194e-15	5.767453140060177e-17	6.027312761758648e-15	9.304353054443401e-17	2.6930034792676997e-14	6.875935089881977e-16	1.0064462569204842e-14	2.3660189554389755e-16	6.077532418965038e-14	1.7806739971213384e-15	5.1364667592685e-14	1.6033076604455769e-15	5.3087817623353475e-14	1.3102045409365466e-15	1.072477701248416e-14	4.21816055389022e-16
56676.20010000044	1.829359623527517e-14	1.8158571092044852e-16	2.998495913645881e-15	5.783271429996995e-17	6.049896242107016e-15	9.344056444899649e-17	2.6920837321661484e-14	6.8707037020362785e-16	1.0092771631842518e-14	2.3625549302839677e-16	6.028171608792538e-14	1.7739340322120939e-15	5.107660863946775e-14	1.6378125900044176e-15	5.253381713599497e-14	1.3006399333811081e-15	1.071615211152143e-14	4.2947577195760207e-16
56676.25010000044	1.8303430015369976e-14	1.8142302398949957e-16	3.0105599258417404e-15	5.797046203839699e-17	6.072406230135922e-15	9.381967177481225e-17	2.6911324851324626e-14	6.865543822310089e-16	1.0120937850838746e-14	2.357630165868946e-16	5.978629926686343e-14	1.7678957829243992e-15	5.078611933341598e-14	1.6855923883148969e-15	5.1984658417078785e-14	1.2927485131613088e-15	1.0711624559854569e-14	4.4135575377388406e-16
56676.300100000444	1.8313149036863985e-14	1.8126704850563816e-16	3.0225538277691742e-15	5.808824342020063e-17	6.09484204031195e-15	9.418133778656211e-17	2.6901495739366188e-14	6.860441986045623e-16	1.0148964088130627e-14	2.3512747971373973e-16	5.928921392880821e-14	1.7624784369907417e-15	5.049331538253989e-14	1.74369558805435e-15	5.1440412604724975e-14	1.2865187046153555e-15	1.0711340145385327e-14	4.567577076273644e-16
56676.35010000045	1.832275150207895e-14	1.811173753550306e-16	3.034479284099448e-15	5.818658564712433e-17	6.117202986577913e-15	9.452608746762053e-17	2.689134833722274e-14	6.855385305817474e-16	1.0176853211889125e-14	2.343523051816463e-16	5.879062154183021e-14	1.7575731178451258e-15	5.019849606590647e-14	1.8087882628912686e-15	5.0901119072875687e-14	1.2818957288133934e-15	1.0715060290527718e-14	4.747290650124375e-16
56676.40010000045	1.8332235613206548e-14	1.8097360738090658e-16	3.0463379592964884e-15	5.826607465369497e-17	6.139488382347661e-15	9.485448449221096e-17	2.6880880990043213e-14	6.850361468177793e-16	1.0204608084645044e-14	2.3344134446808693e-16	5.829068364022258e-14	1.7530718970163596e-15	4.9901954908707244e-14	1.8778296546216403e-15	5.036681711854534e-14	1.2788208507973163e-15	1.0722545653451594e-14	4.943759138431e-16
56676.45010000045	1.834159957231329e-14	1.8083535942440164e-16	3.0581315176315074e-15	5.83273554850301e-17	6.161697540503359e-15	9.516713023554053e-17	2.6870092036664724e-14	6.845358729797403e-16	1.0232231568335483e-14	2.323988978572209e-16	5.778956172950506e-14	1.7488690401357453e-15	4.960397988491309e-14	1.9481632391604318e-15	4.9837546108781015e-14	1.2772325688225393e-15	1.0733557823469714e-14	5.149053130509164e-16
