MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_g'	sdss_g'_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err	sdss_z'	sdss_z'_err
56538.23000000466	-4.176026276541246e-16	1.0387634260537075e-15	3.9678939596028176e-16	2.7805026153350357e-18	5.053153213518579e-16	5.1429048007959965e-18	nan	nan	5.330099360042438e-16	8.075629646921414e-18	5.151095688515484e-16	5.197589195672897e-18	3.6328572437282103e-16	1.1853542945474433e-17	4.826844880034802e-16	2.6581154198904346e-18	nan	nan
56538.28000000466	-4.2043538566034213e-16	1.046358533234454e-15	3.9644584005223174e-16	2.7856845069395447e-18	5.048802597808236e-16	5.1527264294115195e-18	nan	nan	5.325199378166403e-16	8.106550455266713e-18	5.144542353818566e-16	5.188753041739972e-18	3.6282731627063084e-16	1.1968707934627233e-17	4.823685989973977e-16	2.806080511636501e-18	nan	nan
56538.330000004666	-4.2323883686240565e-16	1.0539393477459773e-15	3.961025735942242e-16	2.7908730765915264e-18	5.044455595626391e-16	5.1613270225752535e-18	nan	nan	5.320303844225613e-16	8.134034381947299e-18	5.138122168827774e-16	5.217270997024933e-18	3.6239724151007066e-16	1.2050658549288963e-17	4.820402821643149e-16	2.9829118658462833e-18	nan	nan
56538.38000000467	-4.2601317023584226e-16	1.0615057203900528e-15	3.957595967876299e-16	2.7957254058415585e-18	5.040112203274635e-16	5.168122987278111e-18	nan	nan	5.315412757083155e-16	8.156649324206463e-18	5.131855246961732e-16	5.2944873215623924e-18	3.6199532546516536e-16	1.2099249917293816e-17	4.816999189745895e-16	3.1822648886836248e-18	nan	nan
56538.43000000467	-4.287585737132824e-16	1.069057505064916e-15	3.954169098495667e-16	2.7999569092630038e-18	5.035772415924994e-16	5.17268942657105e-18	nan	nan	5.310526115633696e-16	8.173377987414079e-18	5.125761403866402e-16	5.430431926461258e-18	3.6162139385988304e-16	1.2114452676641138e-17	4.813478909715176e-16	3.398312668039265e-18	nan	nan
56538.480000004674	-4.314752341908892e-16	1.0765945587150812e-15	3.9507451298951753e-16	2.8033472829541004e-18	5.031436229642216e-16	5.1747681059500745e-18	nan	nan	5.305643918778219e-16	8.183634646216914e-18	5.119848842969685e-16	5.62762110931467e-18	3.6127527276544143e-16	1.2096349833459688e-17	4.809845796011444e-16	3.625974894823238e-18	nan	nan
56538.53000000468	-4.3416333753279584e-16	1.0841167412825742e-15	3.947324064222143e-16	2.8057446061028532e-18	5.027103640053795e-16	5.17427179805405e-18	nan	nan	5.300766165304017e-16	8.187273502270948e-18	5.114110685167988e-16	5.879423009729888e-18	3.6095678859826373e-16	1.2045135555015936e-17	4.806103664148698e-16	3.8609468396987965e-18	nan	nan
56538.58000000468	-4.368230685770055e-16	1.0916239156587957e-15	3.943905903537997e-16	2.8070680986106836e-18	5.022774643078727e-16	5.171285811765275e-18	nan	nan	5.29589285409944e-16	8.184589733307838e-18	5.108539040830733e-16	6.177492671959854e-18	3.606657681177473e-16	1.1961115784886178e-17	4.802256328425308e-16	4.09962976749519e-18	nan	nan
56538.63000000468	-4.3945461114000565e-16	1.0991159476375595e-15	3.9404906500043716e-16	2.807309392573904e-18	5.018449234144103e-16	5.166066381758571e-18	nan	nan	5.291023984109684e-16	8.176313912079187e-18	5.103126022788281e-16	6.513206715171482e-18	3.6040203842383715e-16	1.1844710669101475e-17	4.798307603787978e-16	4.339026869830368e-18	nan	nan
56538.680000004686	-4.4205814802236497e-16	1.106592705868878e-15	3.9370783057017805e-16	2.806532607859582e-18	5.014127409114261e-16	5.159036149410366e-18	nan	nan	5.286159554178888e-16	8.16359883509726e-18	5.09786374284083e-16	6.878332398935879e-18	3.601654269551415e-16	1.1696458887819373e-17	4.794261305588626e-16	4.576637300970612e-18	nan	nan
56538.73000000469	-4.446338610140033e-16	1.1140540618136166e-15	3.9336688727966305e-16	2.804873185917213e-18	5.009809163853544e-16	5.150776280140417e-18	nan	nan	5.281299563132241e-16	8.147997439939099e-18	5.092744312903043e-16	7.265395962569629e-18	3.599557614864695e-16	1.1517024095847415e-17	4.790121248044575e-16	4.81036283484318e-18	nan	nan
56538.78000000469	-4.47181930899007e-16	1.1214998896991286e-15	3.930262353417153e-16	2.8025353996024768e-18	5.005494494116975e-16	5.142014478934094e-18	nan	nan	5.276444010009682e-16	8.131429519823794e-18	5.087759844946811e-16	7.667825080278017e-18	3.597728701266358e-16	1.1307203800113378e-17	4.785891246264617e-16	5.038430673745514e-18	nan	nan
56538.830000004695	-4.497025374610254e-16	1.1289300664755882e-15	3.9268587495961444e-16	2.7997884103597645e-18	5.001183395586709e-16	5.133608624330179e-18	nan	nan	5.271592893617451e-16	8.116133984273739e-18	5.082902451172954e-16	8.079950674005027e-18	3.596165813161317e-16	1.1067941155913638e-17	4.781575114628159e-16	5.2593315751850774e-18	nan	nan
56538.8800000047	-4.52195859488312e-16	1.1363444717732266e-15	3.9234580635429567e-16	2.7969606936121517e-18	4.99687586390846e-16	5.126524752018332e-18	nan	nan	5.266746212761788e-16	8.104603921020245e-18	5.078164244469058e-16	8.496936102921324e-18	3.594867238253293e-16	1.080034035726293e-17	4.777176668365556e-16	5.471771386693548e-18	nan	nan
56538.9300000047	-4.546620747787183e-16	1.143742987860312e-15	3.920060297323789e-16	2.794432611710315e-18	4.992571894673286e-16	5.1218090796230755e-18	nan	nan	5.261903966463686e-16	8.099501234817023e-18	5.073537336578092e-16	8.914677382362135e-18	3.593831267517889e-16	1.050568654955728e-17	4.7726997220588235e-16	5.674633094562314e-18	nan	nan
56538.9800000047	-4.571013601449119e-16	1.1511254996019053e-15	3.9166654530907313e-16	2.7926267896102735e-18	4.988271483982372e-16	5.120553212061202e-18	nan	nan	5.257066153554649e-16	8.103542330218492e-18	5.069013839872568e-16	9.329699278788671e-18	3.593056195182226e-16	1.0185471527074277e-17	4.768148089965805e-16	5.8669474986173486e-18	nan	nan
56539.03000000471	-4.595138914191927e-16	1.1584918944194627e-15	3.9132735329386137e-16	2.791996219065495e-18	4.983974628574557e-16	5.123491853805401e-18	nan	nan	5.252232772442998e-16	8.117910005921884e-18	5.064585867011148e-16	9.73905953296116e-18	3.592540318705215e-16	9.841426922142003e-18	4.763525587195294e-16	6.0478701473121235e-18	nan	nan
56539.08000000471	-4.618998434589133e-16	1.1658420622509772e-15	3.909884538995668e-16	2.792999849418113e-18	4.979681329287906e-16	5.1298934423087054e-18	nan	nan	5.247403820103279e-16	8.140392882780558e-18	5.060245529679571e-16	1.0140265577484885e-17	3.5922819387508923e-16	9.475567179365284e-18	4.758836028207739e-16	6.216663462248122e-18	nan	nan
56539.13000000471	-4.642593901508416e-16	1.1731758955120688e-15	3.9064984718392846e-16	2.7957096279186415e-18	4.97539158845442e-16	5.138669471717064e-18	nan	nan	5.242579293491088e-16	8.16832164036909e-18	5.055984941452197e-16	1.0531204715036388e-17	3.5922793591689466e-16	9.090245374332168e-18	4.754083227828284e-16	6.3726826388001834e-18	nan	nan
56539.180000004715	-4.665927044167576e-16	1.180493289057632e-15	3.9031153300665474e-16	2.7996925011734564e-18	4.971105408096381e-16	5.148776725025667e-18	nan	nan	5.237759189511495e-16	8.199132241703633e-18	5.051796214071994e-16	1.0910086799851302e-17	3.592530886976503e-16	8.68822589156624e-18	4.749271000314773e-16	6.515364595953509e-18	nan	nan
56539.23000000472	-4.688999582179667e-16	1.1877941401441994e-15	3.8997351121600183e-16	2.8044943971147057e-18	4.9668227901632e-16	5.159251880484065e-18	nan	nan	5.232943505094833e-16	8.230462749875986e-18	5.047671460827168e-16	1.1275397547671763e-17	3.593034832327009e-16	8.272779091470382e-18	4.744403160573391e-16	6.644219136972696e-18	nan	nan
56539.28000000472	-4.711813225604178e-16	1.1950783483929854e-15	3.8963578166499766e-16	2.8096887836483722e-18	4.962543737077972e-16	5.16923948278079e-18	nan	nan	5.228132237139852e-16	8.2602284026681e-18	5.043602793746843e-16	1.1625860747997136e-17	3.593789508498681e-16	7.847804180275357e-18	4.739483523226675e-16	6.758822030269797e-18	nan	nan
56539.330000004724	-4.73436967499419e-16	1.2023458157536269e-15	3.892983441990352e-16	2.8148888759244492e-18	4.958268250753666e-16	5.1780136647691786e-18	nan	nan	5.223325382520039e-16	8.286677460819735e-18	5.039582325833069e-16	1.1960407883970963e-17	3.5947932318649023e-16	7.417987018892373e-18	4.734515902370384e-16	6.85880953456269e-18	nan	nan
56539.38000000473	-4.7566706214478e-16	1.2095964464684656e-15	3.8896119866971087e-16	2.819757585671806e-18	4.953996333267223e-16	5.1849945165158224e-18	nan	nan	5.218522938254156e-16	8.308430854415271e-18	5.035602169229431e-16	1.2278153410914698e-17	3.5960443218751144e-16	6.988998300689792e-18	4.729504113153831e-16	6.943873978191585e-18	nan	nan
56539.43000000473	-4.778717746653259e-16	1.2168301470375416e-15	3.8862434492528077e-16	2.8240152026894593e-18	4.949727986768457e-16	5.189759855922775e-18	nan	nan	5.213724901152526e-16	8.324508888562895e-18	5.031654437052443e-16	1.2578374886053795e-17	3.597541101034105e-16	6.567731650219834e-18	4.724451969834861e-16	7.013760446217248e-18	nan	nan
56539.48000000473	-4.800512722940156e-16	1.2240468261841629e-15	3.8828778281925e-16	2.8274451836219258e-18	4.945463213407183e-16	5.192052908774818e-18	nan	nan	5.208931268214959e-16	8.334347625676171e-18	5.02773124270477e-16	1.2860496765566135e-17	3.5992818948790754e-16	6.162565483006886e-18	4.71936328667132e-16	7.068264143872631e-18	nan	nan
56539.530000004735	-4.822057213325302e-16	1.2312463948210736e-15	3.8795151219510284e-16	2.8298982105797854e-18	4.941202015333215e-16	5.1917868456643495e-18	nan	nan	5.204142036333892e-16	8.337807128387513e-18	5.02382469724261e-16	1.3124077085185989e-17	3.6012650319576835e-16	5.783598291149998e-18	4.714241878771998e-16	7.107228379996166e-18	nan	nan
56539.58000000474	-4.843352871560889e-16	1.2384287660172067e-15	3.8761553290825316e-16	2.83129486218266e-18	4.936944394587055e-16	5.189046153661419e-18	nan	nan	5.19935720250282e-16	8.335172630283875e-18	5.019926914984326e-16	1.3368796614006832e-17	3.6034888438068027e-16	5.442744438578992e-18	4.709091560030049e-16	7.130543392527592e-18	nan	nan
56539.63000000474	-4.864401342181137e-16	1.2455938549650526e-15	3.8727984480457113e-16	2.8316268555836793e-18	4.93269035328208e-16	5.184085073158113e-18	nan	nan	5.194576763569964e-16	8.327149054284285e-18	5.016030007386732e-16	1.3594449729011355e-17	3.6059516649306527e-16	5.153487108306534e-18	4.703916145513744e-16	7.138145356906532e-18	nan	nan
56539.680000004744	-4.885204260554734e-16	1.2527415789484463e-15	3.8694444773803904e-16	2.8309571650398468e-18	4.928439893513448e-16	5.177323090835955e-18	nan	nan	5.189800716522503e-16	8.314848240455516e-18	5.012126088024188e-16	1.3800936759822026e-17	3.608651832779201e-16	4.930008463586138e-18	4.6987194492378e-16	7.130016212758248e-18	nan	nan
56539.73000000475	-4.905763252922406e-16	1.259871857311113e-15	3.8660934155548146e-16	2.829418827152185e-18	4.92419301750385e-16	5.169337060229536e-18	nan	nan	5.185029058246557e-16	8.299767567674324e-18	5.008207268925816e-16	1.3988257469185423e-17	3.611587687725052e-16	4.785475443215215e-18	4.693505285946317e-16	7.106183754490292e-18	nan	nan
56539.78000000475	-4.926079936453142e-16	1.2669846114255185e-15	3.8627452610992634e-16	2.827212513358763e-18	4.919949727220911e-16	5.160849357898173e-18	nan	nan	5.180261785798783e-16	8.283757748581413e-18	5.004265664295518e-16	1.4156505274404556e-17	3.6147522681342963e-16	4.726637239864306e-18	4.688277470099747e-16	7.066722348900787e-18	nan	nan
56539.83000000475	-4.946155919284031e-16	1.2740797646624877e-15	3.8594000124724383e-16	2.824602633776387e-18	4.915710024850884e-16	5.1527116787742885e-18	nan	nan	5.175498896040033e-16	8.268977202039593e-18	5.000293384960569e-16	1.430586213015025e-17	3.6181173955358646e-16	4.7432612668904396e-18	4.683039816077499e-16	7.011754144878574e-18	nan	nan
56539.880000004756	-4.965992800571696e-16	1.2811572423610333e-15	3.8560576681950757e-16	2.821911967301653e-18	4.911473912543583e-16	5.1458831132581826e-18	nan	nan	5.170740385888009e-16	8.257829975341236e-18	4.996282544266402e-16	1.4436593675683633e-17	3.6216495889962675e-16	4.818515641052306e-18	4.677796138380545e-16	6.941450816201187e-18	nan	nan
56539.93000000476	-4.985592170532891e-16	1.2882169717990531e-15	3.8527182267831384e-16	2.819514287317611e-18	4.907241392394167e-16	5.141402569979421e-18	nan	nan	5.165986252393052e-16	8.25288483162537e-18	4.992225255501224e-16	1.454904461231691e-17	3.6253153695953287e-16	4.934532697162539e-18	4.672550251590901e-16	6.856036116916307e-18	nan	nan
56539.98000000476	-5.004955610496434e-16	1.2952588821641327e-15	3.849381686762135e-16	2.8178250396630067e-18	4.903012466643544e-16	5.1403542893178055e-18	nan	nan	5.161236492453913e-16	8.256766804394273e-18	4.988113630121849e-16	1.4643634038866496e-17	3.629081259991789e-16	5.0744780871414184e-18	4.667305970047453e-16	6.755788933640562e-18	nan	nan
56540.030000004765	-5.02408469294406e-16	1.3022829045251061e-15	3.846048046595538e-16	2.8172897307976754e-18	4.898787136603465e-16	5.143468356837532e-18	nan	nan	5.15649110274196e-16	8.270619701893125e-18	4.983939782217714e-16	1.4720850557952332e-17	3.632913783991222e-16	5.223719115050155e-18	4.662067108494303e-16	6.641047519856914e-18	nan	nan
56540.08000000477	-5.042980981559076e-16	1.309288971803987e-15	3.8427173047993125e-16	2.8183600553088402e-18	4.89456540256543e-16	5.15001855168196e-18	nan	nan	5.151750079328526e-16	8.292302217478586e-18	4.979695823245636e-16	1.4781246960734467e-17	3.636779466106927e-16	5.370210219961365e-18	4.656837481148775e-16	6.512214740980149e-18	nan	nan
56540.13000000477	-5.061646031267969e-16	1.3162770187483449e-15	3.839389459331119e-16	2.8211069048435293e-18	4.890347263363438e-16	5.158924390361206e-18	nan	nan	5.147013418202831e-16	8.319234150152831e-18	4.97537386603597e-16	1.4825434437027925e-17	3.6406448311321114e-16	5.504399855837186e-18	4.651620902390276e-16	6.369764580469829e-18	nan	nan
56540.18000000477	-5.080081388288556e-16	1.3232469819041504e-15	3.836064507533053e-16	2.8251041691979e-18	4.886132718833521e-16	5.169150639148312e-18	nan	nan	5.142281115309883e-16	8.348939848120924e-18	4.970966023190149e-16	1.4854075851721453e-17	3.6444764037022067e-16	5.6189262891227085e-18	4.646421187003429e-16	6.214250536340073e-18	nan	nan
56540.230000004776	-5.098288590176132e-16	1.3301987995890627e-15	3.8327424466899484e-16	2.8299053801160847e-18	4.881921767991866e-16	5.179741553202216e-18	nan	nan	5.137553166721013e-16	8.37914002983688e-18	4.966464407366841e-16	1.486787813946151e-17	3.648240707861539e-16	5.708267449019953e-18	4.641242149408164e-16	6.046316025189232e-18	nan	nan
56540.28000000478	-5.11626916586305e-16	1.3371324118661225e-15	3.8294232740293786e-16	2.8350913590938045e-18	4.877714410437658e-16	5.189848415424118e-18	nan	nan	5.132829568330697e-16	8.407823215228064e-18	4.961861130881321e-16	1.4867583419234128e-17	3.6519042666316023e-16	5.768424522857874e-18	4.636087603902847e-16	5.866707566042273e-18	nan	nan
56540.33000000478	-5.134024635704861e-16	1.344047760517941e-15	3.826106986836177e-16	2.8402821186457134e-18	4.873510645496804e-16	5.198751133400303e-18	nan	nan	5.128110316203952e-16	8.433299176900377e-18	4.9571483055910215e-16	1.4853958654113294e-17	3.6554336015722137e-16	5.7966680264983936e-18	4.630961365231579e-16	5.6762914941261316e-18	nan	nan
56540.380000004785	-5.151556511529233e-16	1.350944789021181e-15	3.822793582390406e-16	2.8451465638285982e-18	4.869310472294803e-16	5.2058743844081356e-18	nan	nan	5.123395406241572e-16	8.4542371469864e-18	4.952318425827849e-16	1.4827745554266132e-17	3.6587952323535235e-16	5.791350658675099e-18	4.625867247490119e-16	5.476074927189959e-18	nan	nan
56540.43000000479	-5.168866296671748e-16	1.3578234425215704e-15	3.8194830579768997e-16	2.8494099631165412e-18	4.865113890521935e-16	5.210799256874734e-18	nan	nan	5.118684834521205e-16	8.469691691755132e-18	4.947371805045743e-16	1.4788904986344416e-17	3.6619556763188593e-16	5.751782234698826e-18	4.620809065665694e-16	5.267232690042518e-18	nan	nan
56540.48000000479	-5.185955486027086e-16	1.3646836678092152e-15	3.816175410856633e-16	2.8528596564070632e-18	4.860920899212607e-16	5.213270962581706e-18	nan	nan	5.113978597051018e-16	8.479118755767009e-18	4.942316082604312e-16	1.473666681964833e-17	3.6648814480496233e-16	5.678160639573768e-18	4.615790633773024e-16	5.051141167991966e-18	nan	nan
56540.530000004794	-5.202825566085841e-16	1.3715254132943917e-15	3.8128706382905813e-16	2.8553490014966194e-18	4.856731497984225e-16	5.213203213405402e-18	nan	nan	5.109276689738123e-16	8.482383762313993e-18	4.937159181328083e-16	1.467024616006047e-17	3.667539058934983e-16	5.57155477182021e-18	4.610815767042462e-16	4.829421367958717e-18	nan	nan
56540.5800000048	-5.21947801498494e-16	1.3783486289835902e-15	3.8095687375683504e-16	2.8567999556439333e-18	4.852545686144474e-16	5.210679542578239e-18	nan	nan	5.10457910870438e-16	8.479762866507417e-18	4.931909023927121e-16	1.4588883661127492e-17	3.669895016733654e-16	5.433938801203343e-18	4.605888279650811e-16	4.603992878155567e-18	nan	nan
56540.6300000048	-5.235914302542697e-16	1.3851532664560955e-15	3.806269705974774e-16	2.8572043833708716e-18	4.848363462982822e-16	5.205951914707994e-18	nan	nan	5.099885849882165e-16	8.471937582028279e-18	4.926573531623489e-16	1.4491856045183308e-17	3.67191582514315e-16	5.268280715307077e-18	4.601011985774876e-16	4.377140711433815e-18	nan	nan
56540.6800000048	-5.252135890310746e-16	1.3919392788407812e-15	3.802973540770828e-16	2.8566240672829286e-18	4.844184827898052e-16	5.199436071507597e-18	nan	nan	5.095196909317544e-16	8.459982468128404e-18	4.921160627527868e-16	1.4378485106092403e-17	3.673567983364319e-16	5.078691153676569e-18	4.596190700563965e-16	4.151595698837918e-18	nan	nan
56540.730000004805	-5.268144231607833e-16	1.3987066207933902e-15	3.799680239255661e-16	2.855189580120107e-18	4.840009780416475e-16	5.1917038083261135e-18	nan	nan	5.09051228299342e-16	8.445344276958993e-18	4.915678232747859e-16	1.4248145648784786e-17	3.674817985665527e-16	4.870639163213732e-18	4.591428238519052e-16	3.9306263330416615e-18	nan	nan
56540.78000000481	-5.283940771567463e-16	1.4054552484740733e-15	3.796389798680706e-16	2.8530979524262406e-18	4.835838319572496e-16	5.1834712329329935e-18	nan	nan	5.08583196694323e-16	8.429810928738374e-18	4.910134269936294e-16	1.4100272393879187e-17	3.6756323209528833e-16	4.651235703679464e-18	4.586728414100591e-16	3.7181341161202196e-18	nan	nan
56540.83000000481	-5.299526947178245e-16	1.4121851195253397e-15	3.7931022163641977e-16	2.8506087823625834e-18	4.831670445038176e-16	5.175582600349916e-18	nan	nan	5.081155957250936e-16	8.41546763101122e-18	4.904536660773085e-16	1.3934366149964393e-17	3.6759774723299796e-16	4.429564958654841e-18	4.582095042012157e-16	3.518732517081023e-18	nan	nan
56540.880000004814	-5.314904187328015e-16	1.418896193050263e-15	3.789817489557569e-16	2.8480389887230558e-18	4.827506156030111e-16	5.168988880218441e-18	nan	nan	5.076484249855229e-16	8.404637582384566e-18	4.898893327796604e-16	1.3749999461484941e-17	3.6758199166698047e-16	4.2169927197554366e-18	4.577531936552119e-16	3.337771086146808e-18	nan	nan
