MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_V	Bessell_V_err	sdss_g	sdss_g_err	sdss_i	sdss_i_err	sdss_r	sdss_r_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err
56343.568299983344	nan	nan	1.3688954184207198e-15	2.5189642972500814e-17	2.5887612176079545e-15	4.218465236471674e-17	4.404589241593736e-15	6.864188248981317e-17	5.885044716716833e-15	5.779315415121741e-17	1.806107812935439e-15	1.8328182812978266e-17	3.1523102106459754e-15	3.6654975660227625e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56343.61829998335	nan	nan	1.379256765756363e-15	2.5241816397290014e-17	2.609074576251407e-15	4.1940274748866645e-17	4.439059944012964e-15	6.81751969727601e-17	5.927369887383091e-15	5.793124089706633e-17	1.824389695666407e-15	1.8454458475664565e-17	3.1777390760615816e-15	3.673892507944456e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56343.66829998335	nan	nan	1.3895350940600008e-15	2.529608469012165e-17	2.6290679836002723e-15	4.171561314829186e-17	4.473078871772032e-15	6.769576551403714e-17	5.968855617141503e-15	5.805566797689333e-17	1.8425767847735305e-15	1.8580965384420772e-17	3.2029086016255316e-15	3.6815791367393663e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56343.71829998335	nan	nan	1.3997279269079198e-15	2.5352533784531676e-17	2.648734612962357e-15	4.151449635547913e-17	4.506634510804912e-15	6.72054747089122e-17	6.00950862956777e-15	5.816552973257335e-17	1.860661349934787e-15	1.8707418765842052e-17	3.227814801889773e-15	3.688592087535077e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56343.768299983356	nan	nan	1.4098327852562003e-15	2.541126768972689e-17	2.6680678087864124e-15	4.134065825847351e-17	4.539715332140353e-15	6.670640509649367e-17	6.049335621913566e-15	5.826054684408566e-17	1.8786356606879684e-15	1.8833593088918814e-17	3.2524536909974854e-15	3.694971555767848e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56343.81829998336	nan	nan	1.4198471871067407e-15	2.5472406740583336e-17	2.6870609251658396e-15	4.1197818777622465e-17	4.572309804229782e-15	6.620082425602067e-17	6.088343265296907e-15	5.834108835223456e-17	1.8964919864263783e-15	1.8959322713352152e-17	3.276821283296233e-15	3.7007631045199375e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56343.86829998336	nan	nan	1.4297686474305302e-15	2.5536085661440527e-17	2.705707311186153e-15	4.108963633974869e-17	4.604406623319578e-15	6.569109646325559e-17	6.126538204894403e-15	5.840818638260075e-17	1.9142225964006763e-15	1.9084501832095082e-17	3.300913592944917e-15	3.7060174494956184e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56343.918299983365	nan	nan	1.4395946780908483e-15	2.5602451523831054e-17	2.7240003108268016e-15	4.1019641752148875e-17	4.635994688974505e-15	6.517968778685173e-17	6.163927060131521e-15	5.846354358548299e-17	1.9318197596862917e-15	1.9209083842044624e-17	3.3247266339766653e-15	3.710790238850356e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56343.96829998337	nan	nan	1.4493229436517532e-15	2.5671620421356205e-17	2.7419340720796724e-15	4.099065750171826e-17	4.667062892299519e-15	6.46692408212146e-17	6.200516424873172e-15	5.850953298853441e-17	1.949275745185268e-15	1.9333080100708718e-17	3.3482564206604323e-15	3.7151417960754883e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56344.01829998337	nan	nan	1.4589523921371574e-15	2.5743376995123387e-17	2.7595094170834284e-15	4.100104686863759e-17	4.6976001077604235e-15	6.416257050961738e-17	6.236312867612546e-15	5.854918964319005e-17	1.9665828216188834e-15	1.9456558138612568e-17	3.3714989666363e-15	3.7191368549996884e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56344.06829998337	nan	nan	1.468482602232007e-15	2.5817347369940832e-17	2.7767304535888106e-15	4.1046875455237766e-17	4.727595192843549e-15	6.366265433034382e-17	6.271322931659656e-15	5.858619314881844e-17	1.983733257524579e-15	1.9579639369611062e-17	3.394450285937396e-15	3.7228442536175503e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56344.118299983376	nan	nan	1.4779131537597566e-15	2.5893167160559688e-17	2.7936013071986094e-15	4.112404518013814e-17	4.757036987714074e-15	6.317261939452529e-17	6.305553135329912e-15	5.862483988036968e-17	2.0007193212098436e-15	1.9702496258761902e-17	3.4171063923295763e-15	3.726336611530307e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56344.16829998338	nan	nan	1.487243623223715e-15	2.5970484240809123e-17	2.8101260983564238e-15	4.122838399908124e-17	4.785914314874742e-15	6.269572604446633e-17	6.3390099721320824e-15	5.867000355252347e-17	2.017533280797712e-15	1.9825349014736058e-17	3.439463299531532e-15	3.729689962385942e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56344.21829998338	nan	nan	1.4964735837921687e-15	2.6048960164666094e-17	2.826308942405009e-15	4.1355714894674666e-17	4.814216059474386e-15	6.223532484076549e-17	6.371699910955574e-15	5.872708265152738e-17	2.0341674041695868e-15	1.994846176874613e-17	3.4615170210575714e-15	3.732983357169422e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56344.268299983385	nan	nan	1.5056026052835124e-15	2.612827142140826e-17	2.8421539496446256e-15	4.150191757735515e-17	4.841931449906449e-15	6.179475332590867e-17	6.4036293962560515e-15	5.880193329553075e-17	2.050613958979376e-15	2.007213827483629e-17	3.4832635705163326e-15	3.7362984316045223e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56344.31829998339	nan	nan	1.5146302541512625e-15	2.6208110533587146e-17	2.8576652253908642e-15	4.1662982330213074e-17	4.869049797184128e-15	6.137738211248931e-17	6.434804848241115e-15	5.89007862698647e-17	2.0668652126264446e-15	2.019671711665848e-17	3.5046989614064007e-15	3.739718930186834e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56344.36829998339	9.053055519563912e-15	1.3026664193828346e-16	1.5235560934689898e-15	2.6288187007053806e-17	2.8728468700321878e-15	4.1835055874923617e-17	4.8955609126998e-15	6.098648503879817e-17	6.4652340979487475e-15	5.90300060249499e-17	2.0829135974181516e-15	2.032254391648169e-17	3.525819293491948e-15	3.7433272391272794e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56344.418299983394	9.056588444857274e-15	1.269589028132511e-16	1.5323796829151822e-15	2.6368228142496087e-17	2.887702979089276e-15	4.2014479501092247e-17	4.921463511423095e-15	6.062315256028968e-17	6.494949604096267e-15	5.919369621060842e-17	2.098754382549628e-15	2.0449602114613692e-17	3.5466221533489643e-15	3.7471562518382e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56344.4682999834	9.060011468873673e-15	1.2380807876540355e-16	1.5411005787580194e-15	2.6447979718033567e-17	2.9022376432712386e-15	4.219781996848371e-17	4.946763798926374e-15	6.028663464426885e-17	6.524004550505759e-15	5.939402307921866e-17	2.1143852248727265e-15	2.0577573518212962e-17	3.5671063782707975e-15	3.751197269713916e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
56344.5182999834	9.063323054417108e-15	1.208105428801851e-16	1.5497183338400806e-15	2.652720655215706e-17	2.916454948534816e-15	4.238189387182996e-17	4.971468195759751e-15	5.997614391206825e-17	6.552452746627551e-15	5.963317475242346e-17	2.1298038553993574e-15	2.0706156602600348e-17	3.587270844871051e-15	3.755441503692424e-17	8.6302526447462e-15	2.651396100300325e-16	1.514495105891769e-14	5.451617948099841e-16	3.0717332712332374e-14	1.1961028110775285e-15	2.374763927757873e-14	6.482880329955666e-16	2.9773111965720116e-14	9.236644201703662e-16
56344.5682999834	9.066521658909928e-15	1.1796251337295122e-16	1.5582324975629959e-15	2.6605692956025774e-17	2.9303589761408297e-15	4.256378625445818e-17	4.995583103484007e-15	5.969093767979623e-17	6.5803479822415555e-15	5.991339592677136e-17	2.1450080048739725e-15	2.0835079427145695e-17	3.607114429480332e-15	3.75988164294176e-17	8.622880240956274e-15	2.636199933306531e-16	1.5150860559505817e-14	5.401716126201691e-16	3.051448994204094e-14	1.1778274903105821e-15	2.3641597861354926e-14	6.389399822377326e-16	2.95244822573268e-14	9.005875411254633e-16
56344.618299983405	9.069605734345982e-15	1.1526008958909185e-16	1.5666426158719338e-15	2.6683243083632724e-17	2.9439538027133385e-15	4.274086428925201e-17	5.019114904856099e-15	5.943034063390116e-17	6.607736033172282e-15	6.023599072460803e-17	2.15999540392236e-15	2.096408964013633e-17	3.6266361189693146e-15	3.7645110196484185e-17	8.61549607869196e-15	2.621126980509892e-16	1.5155793091915402e-14	5.354929277949586e-16	3.031035556478422e-14	1.1611361481279178e-15	2.3535301831306803e-14	6.299181121583296e-16	2.927417887192072e-14	8.7952696380491e-16
56344.66829998341	9.07257372724283e-15	1.1269929099501155e-16	1.5749482312400978e-15	2.675968118773025e-17	2.957243500296323e-15	4.2910786831985545e-17	5.042069964016144e-15	5.919376516021794e-17	6.634627237968293e-15	6.059802612176275e-17	2.1747637835201537e-15	2.109291467684731e-17	3.645835390682062e-15	3.7693202214225226e-17	8.608100081507646e-15	2.6061772362664927e-16	1.515976397006421e-14	5.311121862650338e-16	3.01049762974397e-14	1.1459446651420938e-15	2.3428755072937004e-14	6.212221221019418e-16	2.90223117850944e-14	8.604675339192688e-16
56344.71829998341	9.075424078595292e-15	1.1027609848469467e-16	1.583148882653118e-15	2.6834851788877844e-17	2.9702321364118466e-15	4.3071510591262393e-17	5.0644546266723706e-15	5.898072909873534e-17	6.6610221140412965e-15	6.099546174994672e-17	2.189310874545227e-15	2.1221302321140552e-17	3.6647118577047634e-15	3.774300605850399e-17	8.60069217294826e-15	2.5913506944784845e-16	1.5162788278368584e-14	5.270153618247042e-16	2.989839883502846e-14	1.1321637795740188e-15	2.3321961471111496e-14	6.128514536082483e-16	2.876899093705385e-14	8.433859547360085e-16
56344.768299983414	9.07815522382736e-15	1.0798649717983158e-16	1.5912441055933313e-15	2.6908619764134862e-17	2.9829237741172608e-15	4.3221293589924306e-17	5.086275220286848e-15	5.87908707255252e-17	6.68692116207095e-15	6.142441494980606e-17	2.2036344076000038e-15	2.1349037019859103e-17	3.683265132683402e-15	3.779445763759542e-17	8.593272276549988e-15	2.576647348629087e-16	1.516488087398374e-14	5.231880395104482e-16	2.9690669851474787e-14	1.1196999560744761e-15	2.3214924910060964e-14	6.0480527448063895e-16	2.851432623491212e-14	8.2825033835251e-16
56344.81829998342	9.08076559274498e-15	1.058265197675679e-16	1.599233432023997e-15	2.6980870361267745e-17	2.9953224720629875e-15	4.335869649637139e-17	5.107538054259735e-15	5.86239607884303e-17	6.712324866364138e-15	6.18812391203085e-17	2.2177321129819446e-15	2.1475940825681315e-17	3.7014948285469506e-15	3.784751638783554e-17	8.585840315838933e-15	2.5620671918082734e-16	1.5166056389015402e-14	5.196155008612699e-16	2.948183600036727e-14	1.1084563216641241e-15	2.3107649273381494e-14	5.970824630964855e-16	2.8258427554986306e-14	8.150199398313055e-16
56344.86829998342	9.083253609488232e-15	1.0379228930918322e-16	1.6071163903734604e-15	2.7051509143534183e-17	3.0074322845498208e-15	4.348258231097542e-17	5.128249420114606e-15	5.847991144871878e-17	6.737233694862446e-15	6.236258601899034e-17	2.231601720689696e-15	2.1601873864997016e-17	3.719400557768449e-15	3.7902166223829584e-17	8.578396214332992e-15	2.54761021674228e-16	1.5166329232702782e-14	5.162828098951556e-16	2.927194391571688e-14	1.0983336391124962e-15	2.3000138444059523e-14	5.896815931766867e-16	2.8001404745089926e-14	8.036451029319235e-16
56344.91829998342	9.085617692483475e-15	1.0188006036523534e-16	1.6148925055191869e-15	2.71204618693794e-17	3.0192572615870376e-15	4.359211479530709e-17	5.148415591681237e-15	5.835878200297316e-17	6.761648099150764e-15	6.286545273305286e-17	2.2452409604476833e-15	2.1726734348007087e-17	3.7369819331353765e-15	3.7958416152052355e-17	8.570939895539588e-15	2.5332764158190834e-16	1.5165713593573452e-14	5.13174898680865e-16	2.9061040212718104e-14	1.0892312881922445e-15	2.2892396304474607e-14	5.826009191904554e-16	2.77433676268306e-14	7.940674325827053e-16
56344.968299983426	9.087856254394978e-15	1.000862572271202e-16	1.622561298771725e-15	2.718767431058807e-17	3.0308014489482307e-15	4.368675593652276e-17	5.1680428252795776e-15	5.826078128111634e-17	6.785568514465885e-15	6.338721427039289e-17	2.258647561664303e-15	2.1850458150236444e-17	3.754238566979277e-15	3.801630048374641e-17	8.563471282957525e-15	2.5190657811087097e-16	1.5164223441570034e-14	5.10276651458811e-16	2.8849171488507135e-14	1.0810482271175074e-15	2.278442673640531e-14	5.75838362618726e-16	2.7484425997900748e-14	7.862201928693871e-16
56345.01829998343	9.089967702077623e-15	9.840750801928173e-17	1.6301222878586402e-15	2.7253112011749327e-17	3.042068888230795e-15	4.376626265064712e-17	5.187137359903501e-15	5.818626663770128e-17	6.8089953597032385e-15	6.39256428687598e-17	2.271819253438684e-15	2.197301800744375e-17	3.77117007177319e-15	3.8075878780568295e-17	8.555990300075708e-15	2.504978304384472e-16	1.5161872530149206e-14	5.075729863637525e-16	2.863638432292106e-14	1.0736839097573101e-15	2.267623363456591e-14	5.693914537420698e-16	2.722468963437181e-14	7.800289119240759e-16
56345.06829998343	9.091950436527887e-15	9.684067344518751e-17	1.6375749869082494e-15	2.7316759993106148e-17	3.0530636169114767e-15	4.3830682841619785e-17	5.205705417402707e-15	5.813573947678758e-17	6.831929037424042e-15	6.447891516633262e-17	2.2847537645846683e-15	2.209442230558721e-17	3.787776059911549e-15	3.813723536536977e-17	8.548496870373603e-15	2.4910139771368895e-16	1.515867439835309e-14	5.050489339198765e-16	2.8422725279256743e-14	1.0670391385503096e-15	2.2567821542053884e-14	5.632551824243804e-16	2.696426537491942e-14	7.75400143526259e-16
56345.118299983435	9.093802852835317e-15	9.5382868993977e-17	1.6449189064334282e-15	2.7378622398259832e-17	3.0637896684042934e-15	4.388035085726449e-17	5.223753202665705e-15	5.810983727521881e-17	6.854369933863266e-15	6.504560835033637e-17	2.2974488235933037e-15	2.2214713524314654e-17	3.804056143380019e-15	3.820047856162334e-17	8.540990917321064e-15	2.477172790586522e-16	1.5154642372853372e-14	5.026897116095004e-16	2.8208240905029463e-14	1.0610168379308017e-15	2.2459195923587527e-14	5.574210842883941e-16	2.670324711452452e-14	7.721815893417286e-16
56345.16829998344	9.09552334013459e-15	9.403147950121613e-17	1.6521535533151891e-15	2.7438722087511105e-17	3.0742510721177886e-15	4.391588230462588e-17	5.241286903801483e-15	5.81093220990327e-17	6.876318418934171e-15	6.562468632575645e-17	2.3099021586469867e-15	2.233396630972456e-17	3.820009934604475e-15	3.8265739599159664e-17	8.53347236437829e-15	2.4634547356961668e-16	1.5149789569968277e-14	5.004807939534972e-16	2.7992977732731388e-14	1.0555227381136982e-15	2.235036231361969e-14	5.518801354790061e-16	2.644172515483565e-14	7.702033258911883e-16
56345.21829998344	9.097110281556142e-15	9.278416507017229e-17	1.6592784307862473e-15	2.7497100177052316e-17	3.084451853512671e-15	4.393816812009442e-17	5.25831269232071e-15	5.813506564170409e-17	6.897774846236643e-15	6.621547684489514e-17	2.3221114976139284e-15	2.2452285209566364e-17	3.8356370453347546e-15	3.8333171079720196e-17	8.525941134996056e-15	2.449859803175401e-16	1.5144128897652754e-14	4.984079776801091e-16	2.7776982280589437e-14	1.0504659639151147e-15	2.224132624606805e-14	5.46623022244036e-16	2.6179789784134652e-14	7.692955913692911e-16
56345.26829998344	9.098562054177773e-15	9.163885750564084e-17	1.6662930384145191e-15	2.7553815523648417e-17	3.0943960341574065e-15	4.39483677240464e-17	5.274836723318064e-15	5.818803085500777e-17	6.918739553060395e-15	6.681764043098564e-17	2.3340745680555325e-15	2.256980206073963e-17	3.850937087776628e-15	3.8402945275100035e-17	8.518397152614964e-15	2.436387983482381e-16	1.513767305746191e-14	4.964574416929785e-16	2.7560301053323252e-14	1.0457595275814948e-15	2.213209325431856e-14	5.416401763118139e-16	2.5917531279358673e-14	7.692915105078612e-16
56345.318299983446	9.099877028975183e-15	9.059374659168259e-17	1.6731968720864423e-15	2.760894415398918e-17	3.104087631787138e-15	4.3947901027192986e-17	5.2908651356519194e-15	5.826925028898616e-17	6.939212860392288e-15	6.743113182811387e-17	2.345789097190734e-15	2.268667305060512e-17	3.865909673538436e-15	3.847525202274337e-17	8.510840340665967e-15	2.423039266824912e-16	1.5130434546488162e-14	4.946158016757274e-16	2.734298054290416e-14	1.0413207282412622e-15	2.202266887124937e-14	5.369218123209316e-16	2.5655039907986107e-14	7.700294048634604e-16
56345.36829998345	9.101053452729809e-15	8.964707558687429e-17	1.6799894239903553e-15	2.7662578637427632e-17	3.1135306603597058e-15	4.3938439001727255e-17	5.3064040169760876e-15	5.837968730217323e-17	6.959194995183282e-15	6.805598622407607e-17	2.3572528952676547e-15	2.2803054530433603e-17	3.8805545143921885e-15	3.8550271649797e-17	8.503270622570228e-15	2.409813643152528e-16	1.5122425659272072e-14	4.928701592857367e-16	2.7125067229310977e-14	1.0370714634525782e-15	2.1913058629238435e-14	5.324579668710903e-16	2.53924059299309e-14	7.713546525767638e-16
56345.41829998345	9.102087538031295e-15	8.879420085750167e-17	1.6866701825996509e-15	2.7714827400436073e-17	3.1227291301127625e-15	4.392189248036162e-17	5.321458835198919e-15	5.851836829546014e-17	6.97868483255441e-15	6.868955111393978e-17	2.3684652038574416e-15	2.2918761533653347e-17	3.8948730381300206e-15	3.862777556473176e-17	8.495687921739058e-15	2.396711102149825e-16	1.511365848968733e-14	4.912081459914197e-16	2.6906607581288703e-14	1.0329384603919979e-15	2.1803268060172178e-14	5.282385387463936e-16	2.512971959943318e-14	7.731210991767771e-16
56345.468299983455	9.102973784293667e-15	8.802811520112352e-17	1.6932386326559179e-15	2.7765813980864435e-17	3.1316870476207923e-15	4.390039880330524e-17	5.336034534266329e-15	5.868269872343325e-17	6.9976801072395025e-15	6.932695108917191e-17	2.379426469153196e-15	2.303332504191739e-17	3.908868117048485e-15	3.870719400425903e-17	8.488092161573848e-15	2.383731633223795e-16	1.510414493279981e-14	4.896179616943657e-16	2.6687648057106573e-14	1.028853435588053e-15	2.169330269547597e-14	5.242533298790456e-16	2.48670711669486e-14	7.751920495583095e-16
56345.51829998346	9.103706631228429e-15	8.734205522347012e-17	1.699694255151991e-15	2.7815676219756235e-17	3.1404084158521752e-15	4.387630590741237e-17	5.350136026706867e-15	5.887009052056213e-17	7.0161785025190354e-15	6.996349391732115e-17	2.3901371746008194e-15	2.3146288221416873e-17	3.922542668188416e-15	3.878796358803918e-17	8.480483265465759e-15	2.37087522548325e-16	1.509389668670123e-14	4.880884083490139e-16	2.646823510531332e-14	1.0247531928158705e-15	2.1583168066109285e-14	5.204920866048411e-16	2.460455088103912e-14	7.774408899340106e-16
56345.56829998346	9.104280511897627e-15	8.672966069681546e-17	1.7060365273148867e-15	2.786456538836128e-17	3.1488972342259244e-15	4.385215343208634e-17	5.363768209621711e-15	5.907804257526226e-17	7.034177685191369e-15	7.059478794900137e-17	2.4005978033148105e-15	2.3257218949344457e-17	3.9358996086692555e-15	3.886954205309329e-17	8.472861156796045e-15	2.3581418677194826e-16	1.5082925254317328e-14	4.866089188487469e-16	2.6248415165496928e-14	1.02057966895058e-15	2.1472869702590982e-14	5.169445407573216e-16	2.4342248990263364e-14	7.797513982051473e-16
56345.618299983464	9.104689852545806e-15	8.618503982154123e-17	1.7122649225886854e-15	2.7912645247842456e-17	3.157157498668892e-15	4.38306504258132e-17	5.3769359648295304e-15	5.930416558307679e-17	7.051675305500578e-15	7.121677399965837e-17	2.410808838097328e-15	2.3365712461565596e-17	3.9489418554532285e-15	3.895141146661935e-17	8.465225758935854e-15	2.345531548380449e-16	1.5071241945191023e-14	4.85169581488361e-16	2.6028234669038967e-14	1.0162799373711207e-15	2.1362413135005546e-14	5.136004502042808e-16	2.4080255745067473e-14	7.820178037159396e-16
56345.66829998347	9.10492907243287e-15	8.570282079106925e-17	1.7183789106172854e-15	2.7960091039273e-17	3.1651932016714605e-15	4.381464926044844e-17	5.389644159009033e-15	5.954620273342756e-17	7.0686689970619956e-15	7.182574893458208e-17	2.4207707614006844e-15	2.347139357735073e-17	3.961672325329619e-15	3.903308106187245e-17	8.457576995246111e-15	2.3330442555358744e-16	1.5058857877240525e-14	4.837611603403104e-16	2.5807740039873248e-14	1.0118061779788984e-15	2.1251803893026638e-14	5.104496384179379e-16	2.3818661399675268e-14	7.841446547515677e-16
56345.71829998347	9.104992583666527e-15	8.527818924535827e-17	1.724377957227107e-15	2.800708840140669e-17	3.1730083323462224e-15	4.3807115422841536e-17	5.40189764384183e-15	5.980204635895665e-17	7.085156376784061e-15	7.241838218626905e-17	2.4304840553746885e-15	2.357391857131254e-17	3.974093935182042e-15	3.9114089810277115e-17	8.449914789077605e-15	2.3206799768440783e-16	1.5045783978492756e-14	4.823751118970279e-16	2.558697769524257e-14	1.0071156221962368e-15	2.1141047505912935e-14	5.074820327367701e-16	2.355755621397928e-14	7.860465463690415e-16
56345.76829998347	9.104874791034402e-15	8.490691154704074e-17	1.7302615244096892e-15	2.805383221398963e-17	3.1806068764825785e-15	4.3811092938048634e-17	5.413701256156482e-15	6.006975074013466e-17	7.101135044797758e-15	7.299172632427163e-17	2.439949201835289e-15	2.367297667247124e-17	3.986209601721174e-15	3.919400848269435e-17	8.4422390637709e-15	2.3084386995084264e-16	1.503203098879226e-14	4.810035983352947e-16	2.5365994046454216e-14	1.002170480487968e-15	2.1030149502547284e-14	5.046877009931351e-16	2.3297030455429968e-14	7.876477537488606e-16
56345.818299983475	9.104570091836543e-15	8.458534408037275e-17	1.7360290703042006e-15	2.8100525364659866e-17	3.1879928166051334e-15	4.382966530774652e-17	5.425059818069235e-15	6.034754129516316e-17	7.116602584377242e-15	7.354322266595715e-17	2.449166682284863e-15	2.376829127067501e-17	3.998022241563357e-15	3.927244163503808e-17	8.434549742656348e-15	2.29632041023411e-16	1.5017609461485696e-14	4.796394977528485e-16	2.514483549963834e-14	9.969378590706151e-16	2.091911541142526e-14	5.020568862286863e-16	2.303717440092955e-14	7.888818084370287e-16
56345.86829998348	9.10407287571718e-15	8.431042896456819e-17	1.7416800491798506e-15	2.814737743759345e-17	3.1951701320293374e-15	4.386591200367313e-17	5.435978137126986e-15	6.063382040760358e-17	7.131556561865425e-15	7.407070277300288e-17	2.458136977885166e-15	2.3859620828902645e-17	4.009534771293494e-15	3.934902905468131e-17	8.426846749053572e-15	2.28432509517335e-16	1.5002529765082228e-14	4.782764117132971e-16	2.4923548456503517e-14	9.913896716316306e-16	2.0807950760684616e-14	4.995800392812327e-16	2.277807833871712e-14	7.896910473069849e-16
56345.91829998348	9.103377527719587e-15	8.407964800092937e-17	1.7472139215870242e-15	2.819459952233244e-17	3.2021427830991023e-15	4.3922815068839613e-17	5.44646100644832e-15	6.09271701494592e-17	7.145994526597064e-15	7.457238653288864e-17	2.4668605695065146e-15	2.394675954303225e-17	4.020750107260657e-15	3.942344708801767e-17	8.419130006271721e-15	2.2724527398682286e-16	1.498680208488993e-14	4.769086704147657e-16	2.470217931509277e-14	9.855025510251311e-16	2.069666107811567e-14	4.972478490387708e-16	2.2519832570266574e-14	7.900261573255159e-16
56345.968299983484	9.10247857956201e-15	8.388964760951976e-17	1.7526306321602965e-15	2.824222427664535e-17	3.2089139679087246e-15	4.4001065177645355e-17	5.456513204865908e-15	6.122635215241324e-17	7.159914010822207e-15	7.504687738468974e-17	2.4753379376656916e-15	2.4029537752735265e-17	4.03167116589253e-15	3.94954096097421e-17	8.411399437610177e-15	2.260703329188511e-16	1.4970436424628413e-14	4.755313357713421e-16	2.4480774470541822e-14	9.79257765167267e-16	2.0585251891167544e-14	4.950512702417984e-16	2.2262527412171228e-14	7.898457334118552e-16
56346.01829998349	9.10137077459161e-15	8.373565157002671e-17	1.7579308150683714e-15	2.8290028838185726e-17	3.215485802728965e-15	4.4098129617232993e-17	5.466139497066077e-15	6.153030486413257e-17	7.173312529628055e-15	7.549315511694661e-17	2.483569562587429e-15	2.4107822148515997e-17	4.042300863569629e-15	3.956466883978064e-17	8.403654966356997e-15	2.2490768472631015e-16	1.495344260801787e-14	4.741402026659279e-16	2.42593803158332e-14	9.726411406314776e-16	2.0473728726972405e-14	4.929815487034399e-16	2.2006253198041172e-14	7.891158619205112e-16
