MJD	Bessell_B	Bessell_B_err	Bessell_U	Bessell_U_err	Bessell_V	Bessell_V_err	sdss_i'	sdss_i'_err	sdss_r'	sdss_r'_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
53787.75000000027	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9.48462852002713e-16	5.970698831587297e-18	1.3346598550238827e-15	1.1055098015624547e-17	nan	nan	8.401415746227019e-16	1.8324244326910695e-17	3.951634622793968e-16	4.596233465721096e-17	5.209647983643065e-16	3.3534120857435337e-18
53787.80000000027	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9.561919204748794e-16	6.0139641807440305e-18	1.3451180044022083e-15	1.1137104834853961e-17	nan	nan	8.433996441824044e-16	1.8521816547115708e-17	3.982819326145221e-16	4.6238315771075933e-17	5.251157077477046e-16	3.376550334942388e-18
53787.850000000275	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9.638657426065392e-16	6.0565629536581544e-18	1.3555353724529387e-15	1.1218397367303315e-17	nan	nan	8.470996924654168e-16	1.8687822200965054e-17	4.01309837378509e-16	4.6511954391540776e-17	5.292370083736513e-16	3.3998842779816007e-18
53787.90000000028	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9.71484702814875e-16	6.0983437371381075e-18	1.3659242169411165e-15	1.129771170762489e-17	nan	nan	8.513353502747321e-16	1.8826654709985085e-17	4.043639474234416e-16	4.678343285891413e-17	5.33329593080605e-16	3.4234326768248387e-18
53787.95000000028	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9.790495415206693e-16	6.139092946669869e-18	1.3762943535065186e-15	1.137465730204136e-17	nan	nan	8.560922275331428e-16	1.894867221385534e-17	4.0742171374807115e-16	4.705285065794745e-17	5.37394940366705e-16	3.447097322917943e-18
53788.000000000284	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9.865612107211492e-16	6.1785654387861736e-18	1.3866533151716863e-15	1.14494713663221e-17	nan	nan	8.612978156903538e-16	1.906235119698077e-17	4.1047581010963552e-16	4.7320283983132435e-17	5.414351465336615e-16	3.470645085856346e-18
53788.05000000029	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	9.940207535097037e-16	6.216550859607804e-18	1.3970064657862366e-15	1.1522766379968942e-17	nan	nan	8.668567408958677e-16	1.9172527707148788e-17	4.1352365360966425e-16	4.758579871609366e-17	5.45452974683835e-16	3.493718479217735e-18
53788.10000000029	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0014292051067295e-15	6.2529865913497926e-18	1.4073570273684075e-15	1.1595306147272595e-17	nan	nan	8.726730199143771e-16	1.9281249090352317e-17	4.165629808106925e-16	4.7849452416003875e-17	5.494519150420724e-16	3.5158969801932456e-18
53788.15000000029	1.02749314509575e-15	1.443563611314711e-17	nan	nan	6.463356327487891e-16	1.9470268312096997e-17	nan	nan	3.707108145186907e-16	4.979532192068293e-18	1.0087875132299537e-15	6.288129261167592e-18	1.417705995086375e-15	1.1667814153030621e-17	nan	nan	8.786621817515069e-16	1.9389080825408004e-17	4.1959214895061723e-16	4.811129599344007e-17	5.53436250002598e-16	3.536839350192837e-18
53788.200000000295	1.0344292804156704e-15	1.4106304635739316e-17	1.2040788504423534e-15	6.823197902988937e-17	6.504909755889127e-16	1.9082549339906525e-17	nan	nan	3.750270080599496e-16	4.871419116821317e-18	1.0160964759547784e-15	6.3227966736668725e-18	1.4280519254779042e-15	1.174080613643185e-17	nan	nan	8.847562901061394e-16	1.9496035570722365e-17	4.226100516628704e-16	4.837137504674764e-17	5.574111161392024e-16	3.556544780091234e-18
53788.2500000003	1.0413949141290937e-15	1.3830065717104763e-17	1.2047379592405994e-15	6.676349266341077e-17	6.546578221314751e-16	1.8703703138952758e-17	nan	nan	3.793595483200569e-16	4.800505262497393e-18	1.0233566955146508e-15	6.3586893471894895e-18	1.438390594382022e-15	1.1814442453801433e-17	nan	nan	8.909045283763853e-16	1.9602031497741038e-17	4.2561597245500657e-16	4.862973301485038e-17	5.613825541652426e-16	3.575775431527984e-18
53788.3000000003	1.0483869003386949e-15	1.3604176350156298e-17	1.2053750133484441e-15	6.533753410777548e-17	6.588351918653501e-16	1.8333514313380176e-17	nan	nan	3.837068810405827e-16	4.763996319525924e-18	1.030568546814002e-15	6.398793216970559e-18	1.4487145313154404e-15	1.1888411860727167e-17	nan	nan	8.970714185350085e-16	1.9707041426901753e-17	4.286093778677391e-16	4.8886440142302315e-17	5.653575365147141e-16	3.5966791332124e-18
53788.350000000304	1.0554020765650093e-15	1.3425362690426631e-17	1.2059882028405777e-15	6.39527135169558e-17	6.630221043411339e-16	1.7971764362416524e-17	nan	nan	3.880676413451645e-16	4.758339316725063e-18	1.0377321597224318e-15	6.447848825232603e-18	1.459012447380783e-15	1.1961884792505003e-17	nan	nan	9.03234132964443e-16	1.9811101099405073e-17	4.3158957335673544e-16	4.9142865230069814e-17	5.693439608645384e-16	3.623625865226167e-18
53788.40000000031	1.062437280653681e-15	1.3289962645540743e-17	1.2065757162457224e-15	6.260764798084318e-17	6.672175791648492e-16	1.761823254662863e-17	nan	nan	3.924404644958245e-16	4.77954044824291e-18	1.044847414522084e-15	6.512842793241837e-18	1.469268584693872e-15	1.2033609195762914e-17	nan	nan	9.093798226595552e-16	1.991427796585576e-17	4.3455895146230963e-16	4.944019664376295e-17	5.733505965988416e-16	3.6642012108906844e-18
53788.45000000031	1.0694893507197173e-15	1.3194026261496787e-17	1.2071357404698567e-15	6.130097532477575e-17	6.714206359913256e-16	1.7272696805811197e-17	nan	nan	3.9682398587731822e-16	4.823400909728093e-18	1.0519139501404348e-15	6.603431262348424e-18	1.4794620269913555e-15	1.2102262941351349e-17	nan	nan	9.155034596542988e-16	2.001664168520968e-17	4.375267729285084e-16	5.048857610870171e-17	5.773869699862697e-16	3.7301519678376455e-18
53788.50000000031	1.076555125091703e-15	1.3133425755313999e-17	1.207666460719334e-15	6.003136877258531e-17	6.756302945178083e-16	1.6934934725811628e-17	nan	nan	4.012168409819708e-16	4.885734090476969e-18	1.0589311850626381e-15	6.73214654630874e-18	1.4895660239325495e-15	1.2167219381447353e-17	nan	nan	9.21606372702786e-16	2.0118244967661035e-17	4.4041132578471184e-16	8.35817303604494e-17	5.814631728091496e-16	3.837845781984364e-18
53788.550000000316	1.0836314422560132e-15	1.3103966223241068e-17	1.2081660604239802e-15	5.879755243057483e-17	6.798455744775966e-16	1.6604724551370928e-17	nan	nan	4.05617665394095e-16	4.962538971502276e-18	1.0658983510173846e-15	6.914189486354008e-18	1.4995473955550946e-15	1.2229917710508132e-17	nan	nan	9.27695420436903e-16	2.0219115233796378e-17	4.429386892031212e-16	2.978023159898807e-16	5.855895784485833e-16	4.00759231508774e-18
53788.60000000032	1.0907151408011117e-15	1.31014891038895e-17	1.2086327211601126e-15	5.759831754535265e-17	6.840654956334722e-16	1.628184624154374e-17	nan	nan	4.100250947745982e-16	5.0501198401802096e-18	1.072814539721598e-15	7.166617617112364e-18	1.5093660983406812e-15	1.2296036915132806e-17	nan	nan	9.337825680736686e-16	2.0319265519089528e-17	4.449750545561954e-16	5.86000757982283e-16	5.897764491337127e-16	4.261277217224264e-18
53788.65000000032	1.0978030593617002e-15	1.3121962457351684e-17	1.2090646225734973e-15	5.643253948407815e-17	6.882890777712559e-16	1.5966082564037938e-17	nan	nan	4.1443776484568e-16	5.145154769724341e-18	1.0796787630928984e-15	7.506857969446257e-18	1.5189750500200818e-15	1.2378604213124119e-17	nan	nan	9.398844885795163e-16	2.0418750332524643e-17	4.464559378774219e-16	8.968171148570755e-16	5.940334183536681e-16	4.618486192151734e-18
53788.700000000325	1.1048920365629625e-15	1.3161554495350829e-17	1.209459942302239e-15	5.529919538116279e-17	6.925153406934671e-16	1.5657220224252102e-17	nan	nan	4.1885431137530948e-16	5.244722403866301e-18	1.0864900274394863e-15	7.950709230402359e-18	1.5283203261862613e-15	1.250192935929854e-17	nan	nan	9.460216829754027e-16	2.0517808712208224e-17	4.473377978000645e-16	1.2070617798860136e-15	5.983688334797095e-16	5.092349291181886e-18
53788.75000000033	1.111978910964887e-15	1.3216689071158391e-17	1.2098168558996095e-15	5.4197382389237785e-17	6.967433042127662e-16	1.5355051024850114e-17	nan	nan	4.2327337016183255e-16	5.346298873131887e-18	1.0932474221581044e-15	8.510246897237348e-18	1.5373418569974628e-15	1.2705691733942748e-17	nan	nan	9.522165067508229e-16	2.06171329906271e-17	4.475978085381027e-16	1.5015815915595496e-15	6.027889456371613e-16	5.686666584915231e-18
53788.80000000033	1.119060521006348e-15	1.3284083680415935e-17	1.210133536756783e-15	5.3126336463739773e-17	7.00971988145444e-16	1.5059373051057522e-17	nan	nan	4.27693577018729e-16	5.447735832759918e-18	1.0999502234482197e-15	9.192126724369519e-18	1.5459747659034815e-15	1.3047508885851441e-17	nan	nan	9.5848941683481e-16	2.0718243854165723e-17	4.472337402226421e-16	1.7694023586134642e-15	6.072969369982761e-16	6.394948059168883e-18
53788.85000000033	1.1261337049494718e-15	1.336077178563903e-17	1.2104081560255233e-15	5.208545159761568e-17	7.052004123052509e-16	1.4769991876809785e-17	nan	nan	4.3211356775893046e-16	5.547228342687612e-18	1.1065980134663046e-15	9.9966031907014e-18	1.5541515029250084e-15	1.3601189635351358e-17	nan	nan	9.648527502131595e-16	2.082380283458432e-17	4.462639461267448e-16	2.002196193348902e-15	6.118918392104038e-16	7.200891803625213e-18
53788.900000000336	1.1331953008238264e-15	1.34441119663052e-17	1.2106388825407818e-15	5.107429940415731e-17	7.094275964965744e-16	1.4486721786703425e-17	nan	nan	4.365319781796273e-16	5.643278773632753e-18	1.1131908151669919e-15	1.091725734628804e-17	1.5618049309951393e-15	1.4447870666085118e-17	nan	nan	9.713014652926597e-16	2.0937452249551226e-17	4.447274567201015e-16	2.1934880270487633e-15	6.165691554251755e-16	8.08287320250073e-18
53788.95000000034	1.1402421463704628e-15	1.3531786613161885e-17	1.2108238827432051e-15	5.0092648919014677e-17	7.136525605082183e-16	1.4209387008287914e-17	nan	nan	4.409474440467362e-16	5.734660716949212e-18	1.1197292426131224e-15	1.1941188254072276e-17	1.568872523303049e-15	1.5660044600998945e-17	nan	nan	9.778005901349275e-16	2.106256653914361e-17	4.426841809353623e-16	2.338185561111523e-15	6.213237516987585e-16	9.021787338211461e-18
53789.00000000034	1.1472710789864837e-15	1.3621792768796211e-17	1.2109613206015944e-15	4.91404864554488e-17	7.178743241069948e-16	1.3937822949036633e-17	nan	nan	4.453586010796072e-16	5.820385202489019e-18	1.126214557094507e-15	1.3050342575182919e-17	1.5753018202627592e-15	1.7283409059031077e-17	nan	nan	9.84269708996064e-16	2.119950463719788e-17	4.402152153746722e-16	2.4322776770937786e-15	6.261504998486547e-16	1.000241429200344e-17
53789.050000000345	1.154278935669008e-15	1.3712427400287895e-17	1.2110493575352413e-15	4.821803529641455e-17	7.220919070309554e-16	1.367187743170822e-17	nan	nan	4.497640849355314e-16	5.8996703715002016e-18	1.1326482599534338e-15	1.4226692523216028e-17	1.5810572741898406e-15	1.9323698430293298e-17	nan	nan	9.90565761013648e-16	2.1342266993588058e-17	4.374232626566776e-16	2.4726313714977012e-15	6.310442769056832e-16	1.101280234546378e-17
53789.10000000035	1.1612625529593843e-15	1.3802268984128836e-17	1.211086152336197e-15	4.7325774941213986e-17	7.263043289834455e-16	1.3411411922126446e-17	nan	nan	4.541625311943481e-16	5.971915011758635e-18	1.1390318467683516e-15	1.5454918030904982e-17	1.5861285753881328e-15	2.1741880402804717e-17	nan	nan	9.964667842158484e-16	2.147873739789298e-17	4.344331604730589e-16	2.4568516422178834e-15	6.359999630230404e-16	1.2043581102752157e-17
53789.15000000035	1.1682187576105422e-15	1.3890151193617522e-17	1.2110698610914638e-15	4.6464459540180256e-17	7.305106096261735e-16	1.3156302741420637e-17	nan	nan	4.585525753430025e-16	6.036675923577693e-18	1.1453667992299719e-15	1.672232988987894e-17	1.5905376277037701e-15	2.445895411871347e-17	nan	nan	1.0016610294945368e-15	2.1604402464680012e-17	4.313925233638163e-16	2.3831848234558554e-15	6.410124393843821e-16	1.3087379677151619e-17
53789.20000000035	1.175144015165818e-15	1.3974926870552888e-17	1.2109986371050665e-15	4.5635135047154797e-17	7.347097685729364e-16	1.2906442256005067e-17	nan	nan	4.629328527602721e-16	6.0936488500224215e-18	1.1516545853255791e-15	1.8018527010690662e-17	1.5943236219926216e-15	2.738903594040167e-17	nan	nan	1.0057480255251267e-15	2.17665058216522e-17	4.2847249964007293e-16	2.2504544276768316e-15	6.460765861099573e-16	1.413837627551841e-17
53789.25000000036	1.1820343220520347e-15	1.4055385047371556e-17	1.2108706308200605e-15	4.4839154494860484e-17	7.389008253833535e-16	1.2661740035405902e-17	nan	nan	4.673019987011956e-16	6.142652594948536e-18	1.1578966595255463e-15	1.9335022301242064e-17	1.5975267895211594e-15	3.046486331258764e-17	nan	nan	1.0082604999134537e-15	2.2157025780613563e-17	4.258686463155019e-16	2.0580241290793294e-15	6.51187280160395e-16	1.5191960069224703e-17
53789.30000000036	1.1888856426859774e-15	1.4130506297817527e-17	1.2106839897404141e-15	4.407819065535293e-17	7.430827995560505e-16	1.2422123968744707e-17	nan	nan	4.716586482817485e-16	6.183615921009885e-18	1.1640944629649315e-15	2.0664901558524087e-17	1.6001872651625122e-15	3.363719542515664e-17	nan	nan	1.0087181780955492e-15	2.3240849258830153e-17	4.2380192535261984e-16	1.805788315335421e-15	6.563393932375475e-16	1.6244478267382677e-17
53789.35000000036	1.195693940713243e-15	1.4199470688891985e-17	1.2104368583528158e-15	4.335424518964559e-17	7.47254710522532e-16	1.2187541328217561e-17	nan	nan	4.760014364633226e-16	6.216566826708756e-18	1.1702494236243042e-15	2.200253434906643e-17	1.6023450934014728e-15	3.687116127059243e-17	nan	nan	1.0067257846468967e-15	2.578916003859454e-17	4.2251982498587327e-16	1.4942034542354223e-15	6.615277896815837e-16	1.7293044790315715e-17
53789.400000000365	1.2024551789371516e-15	1.4261646676540526e-17	1.2101273780483736e-15	4.266965322758507e-17	7.514155776405496e-16	1.1957959765969811e-17	nan	nan	4.803289980375707e-16	6.241623830167851e-18	1.176362956510727e-15	2.3343336358438087e-17	1.6040402343208467e-15	4.0142829063405594e-17	nan	nan	1.0021271887432693e-15	3.059050740809751e-17	4.2229761033972434e-16	1.124426854581443e-15	6.667473243639988e-16	1.8335392575613412e-17
53789.45000000037	1.2091653192475716e-15	1.4316580370532707e-17	1.2097536870441979e-15	4.202708216439908e-17	7.5556442018769e-16	1.1733368229414234e-17	nan	nan	4.846399676106565e-16	6.258988920885177e-18	1.182436463833512e-15	2.468357579949466e-17	1.605312569587364e-15	4.343640232905535e-17	nan	nan	9.952241505073455e-16	3.793544110782041e-17	4.2343970805869366e-16	6.990116505623698e-16	6.719928405757284e-16	1.936975653118307e-17
53789.50000000037	1.2158203225500375e-15	1.4363985339867885e-17	1.2093139203049e-15	4.142952333589224e-17	7.597002573549214e-16	1.151377777661625e-17	nan	nan	4.889329795880108e-16	6.2689418753379876e-18	1.1884713351816259e-15	2.602021510480136e-17	1.6062019084263077e-15	4.6741994165350305e-17	nan	nan	9.86937300423492e-16	4.746915779076816e-17	4.262812301488015e-16	2.317059819184609e-16	6.772591679098992e-16	2.039477793122077e-17
53789.550000000374	1.2224161486946722e-15	1.4403733031675925e-17	1.2088062094639535e-15	4.088027516829519e-17	7.63822108240146e-16	1.129922227043129e-17	nan	nan	4.932066681590284e-16	6.271835659281464e-18	1.194468910609553e-15	2.735075650405073e-17	1.606747687689895e-15	5.005357826181593e-17	nan	nan	9.784036066663926e-16	5.87748136335686e-17	4.3115987433581285e-16	3.343661641248778e-16	6.825412197251601e-16	2.140935080761614e-17
53789.60000000038	1.2289487564049049e-15	1.4435843800121442e-17	1.208228682744986e-15	4.038291642645473e-17	7.679289918417454e-16	1.1089758927329324e-17	nan	nan	4.974596672813569e-16	6.268092662817572e-18	1.2004290760949305e-15	2.867224881517189e-17	1.6069773920959512e-15	5.335792915615472e-17	nan	nan	9.701275435261588e-16	7.139075977176968e-17	4.3800177833544476e-16	8.463363105924225e-16	6.8783538161806425e-16	2.2411537966040097e-17
53789.65000000038	1.2354141032066314e-15	1.4460478482109272e-17	1.2075794648829067e-15	3.994126834498049e-17	7.720199270520461e-16	1.0885468691700208e-17	nan	nan	5.016906106657029e-16	6.2582015259723875e-18	1.2063498323390233e-15	2.998095029279197e-17	1.60690300231804e-15	5.663102546570876e-17	nan	nan	9.62119986742233e-16	8.481911791542795e-17	4.464237082991512e-16	1.3529553978654623e-15	6.931391668483432e-16	2.3398794322682144e-17
53789.70000000038	1.2418081453568123e-15	1.4477930410605435e-17	1.2068566770449579e-15	3.955934475938858e-17	7.760939326511296e-16	1.0686456403873836e-17	nan	nan	5.058981317603599e-16	6.242714319596229e-18	1.2122290422085513e-15	3.127340398424305e-17	1.6065354120013824e-15	5.985007892850163e-17	nan	nan	9.543791491013808e-16	9.868681906257068e-17	4.56065276512781e-16	1.8446120323568946e-15	6.984500976090245e-16	2.436878237385186e-17
53789.750000000386	1.2481268377726451e-15	1.448861771959567e-17	1.206058436751629e-15	3.9241289887857105e-17	7.801500272999468e-16	1.0492850723657721e-17	nan	nan	5.100808637356858e-16	6.222243843896765e-18	1.218064555551469e-15	3.2546495683885924e-17	1.6058854617704257e-15	6.299441525900172e-17	nan	nan	9.46903277989331e-16	1.1271065235047205e-16	4.665959062500356e-16	2.3176638037648607e-15	7.037656744038396e-16	2.5319389548796405e-17
53789.80000000039	1.254366133960184e-15	1.4493075765273755e-17	1.2051828577974622e-15	3.899130415812659e-17	7.8418722953431355e-16	1.0304803768993301e-17	nan	nan	5.142374394688599e-16	6.19746079833956e-18	1.223854208842865e-15	3.3797433651507784e-17	1.604963940858943e-15	6.604540579773252e-17	nan	nan	9.396906551573237e-16	1.2666788928258998e-16	4.777131182585758e-16	2.7695547318864214e-15	7.090833749231871e-16	2.6248721889009495e-17
53789.85000000039	1.2605219859432195e-15	1.4491949464645996e-17	1.2042280501716997e-15	3.88135594066217e-17	7.882045577580383e-16	1.0122490422842012e-17	nan	nan	5.183664915281711e-16	6.16909056444078e-18	1.229595824827618e-15	3.502372969711645e-17	1.6037815887308454e-15	6.898635781932088e-17	nan	nan	9.327395965249602e-16	1.4037761746726554e-16	4.891409522083356e-16	3.1982744930500307e-15	7.144006529112299e-16	2.7155096811498092e-17
53789.900000000394	1.266590344192094e-15	1.4485985333980317e-17	1.2031921199788648e-15	3.871210583377871e-17	7.922010302367869e-16	9.94610725983154e-18	nan	nan	5.224666521578747e-16	6.137909326240127e-18	1.2352872121594063e-15	3.622318196585085e-17	1.6023490966998362e-15	7.180239196453895e-17	nan	nan	9.260484519619269e-16	1.5368906029144773e-16	5.006285170859977e-16	3.602192883792575e-15	7.197149370243483e-16	2.803703567152235e-17
53789.9500000004	1.2725671575525912e-15	1.4476022995486648e-17	1.2020731693591486e-15	3.8690774172475224e-17	7.961756650914581e-16	9.775871039769029e-18	nan	nan	5.265365532625601e-16	6.104739239407328e-18	1.2409261650420158e-15	3.739385953395398e-17	1.6006771095344361e-15	7.448032215692763e-17	nan	nan	9.19615605075603e-16	1.6647410695424613e-16	5.119486650277092e-16	3.979974158099119e-15	7.250236296796257e-16	2.8893256565313946e-17
53790.0000000004	1.2784483731744707e-15	1.446298591306638e-17	1.2008692964087323e-15	3.8753077467516404e-17	8.001274802917083e-16	9.61201671536064e-18	nan	nan	5.305748263918579e-16	6.070442349753265e-18	1.246510462865215e-15	3.853408879749342e-17	1.5987762270651594e-15	7.700854582318556e-17	nan	nan	9.134394730066225e-16	1.7862237519133402e-16	5.228967835159969e-16	4.330519448441407e-15	7.303241058941548e-16	2.9722667633492176e-17
53790.0500000004	1.2842299364404775e-15	1.4447871115932815e-17	1.1995785950998961e-15	3.8902117508610776e-17	8.0405549364971e-16	9.454794902243923e-18	nan	nan	5.345801027248182e-16	6.035912963628773e-18	1.2520378698403128e-15	3.964244156362404e-17	1.5966570057863893e-15	7.937694800501533e-17	nan	nan	9.075185062380762e-16	1.9003783359176826e-16	5.332897013227109e-16	4.652923207533471e-15	7.356137121138243e-16	3.052436100860232e-17
53790.100000000406	1.289907790894908e-15	1.443173767784882e-17	1.1981991552010794e-15	3.914050115513783e-17	8.07958722813318e-16	9.304468763005177e-18	nan	nan	5.385510130546175e-16	6.0020681907286196e-18	1.2575061346324185e-15	4.071772471720801e-17	1.5943299604453355e-15	8.157682065839776e-17	nan	nan	9.018511883823153e-16	2.0063641560258772e-16	5.42964704007989e-16	4.946438430913339e-15	7.408897650320043e-16	3.129760747390147e-17
53790.15000000041	1.2954779201897026e-15	1.4415661323900684e-17	1.196729110762119e-15	3.947013966587284e-17	8.118362106084509e-16	9.161288667645747e-18	3.0090899665080467e-16	4.2894594205948e-18	5.424861333075689e-16	5.969803122494265e-18	1.2629129899934535e-15	4.1758971319574506e-17	1.591805565636932e-15	8.360079726718962e-17	nan	nan	8.964360359981088e-16	2.1034428624985887e-16	5.517786551957709e-16	5.210448155492703e-15	7.461495503972455e-16	3.204185185088095e-17
53790.20000000041	1.3009373594397513e-15	1.4400096528348e-17	1.1951678376250323e-15	3.988966374701972e-17	8.156871635882436e-16	9.02523690705467e-18	3.02589690996392e-16	4.13928465963336e-18	5.463840217474197e-16	5.93950717597184e-18	1.2682561523902317e-15	4.276543299170461e-17	1.5890942573825504e-15	8.544280237090384e-17	nan	nan	8.91271598396568e-16	2.1909655358647525e-16	5.596072202490683e-16	5.444441792210531e-15	7.513903218099672e-16	3.2756709100763435e-17
