MJD	Bessell_B	Bessell_B_err	Bessell_I	Bessell_I_err	Bessell_R	Bessell_R_err	Bessell_V	Bessell_V_err	sdss_g	sdss_g_err	sdss_r	sdss_r_err	swift_B	swift_B_err	swift_U	swift_U_err	swift_UVM2	swift_UVM2_err	swift_UVW1	swift_UVW1_err	swift_UVW2	swift_UVW2_err	swift_V	swift_V_err
57655.55000000032	1.367831541620211e-15	1.5394302754169385e-17	nan	nan	nan	nan	1.0534494447096965e-15	1.1061972664588635e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57655.600000000326	1.3904764181959362e-15	1.517104620272299e-17	nan	nan	nan	nan	1.0712401536440236e-15	1.1024424429985662e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57655.65000000033	1.413136299247948e-15	1.494294648996038e-17	nan	nan	nan	nan	1.0890719150685345e-15	1.097490239171887e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57655.70000000033	1.435803103506346e-15	1.4712548595479886e-17	nan	nan	nan	nan	1.1069372194187843e-15	1.0914665355596788e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57655.750000000335	1.4584687497259488e-15	1.4482747472689088e-17	nan	nan	nan	nan	1.124828557361223e-15	1.084545508056501e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57655.80000000034	1.4811251565632911e-15	1.4256789764450018e-17	nan	nan	nan	nan	1.1427384197382323e-15	1.0769484347073684e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57655.85000000034	1.5037642424541274e-15	1.403826441644264e-17	nan	nan	nan	nan	1.1606592975161917e-15	1.0689412444002714e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57655.90000000034	1.5263779254914857e-15	1.3831078119743143e-17	nan	nan	nan	nan	1.178583681722974e-15	1.0608303838856305e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57655.950000000346	1.5489581233021151e-15	1.3639411064213004e-17	nan	nan	nan	nan	1.196504063400419e-15	1.0529565065687586e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57656.00000000035	1.5714967529253861e-15	1.3467648516775331e-17	nan	nan	nan	nan	1.2144129335431565e-15	1.0456854661551945e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57656.05000000035	1.5939867640999285e-15	1.3320051145191723e-17	nan	nan	nan	nan	1.2323034258746814e-15	1.039376954492018e-17	1.622106481627251e-15	2.2722451418456278e-17	1.1522298297010115e-15	1.263366324229726e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57656.100000000355	1.6164288908568608e-15	1.3198175205243691e-17	nan	nan	nan	nan	1.2501776052261851e-15	1.0340804479152884e-17	1.6158176336404173e-15	6.298073969991573e-17	1.1669291684630072e-15	1.406962366708384e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57656.15000000036	1.6388263982250629e-15	1.3101191872272771e-17	nan	nan	nan	nan	1.2680421911686108e-15	1.0295340954242714e-17	1.613422640464995e-15	1.0726891853912448e-16	1.1818476886727012e-15	1.6955853300049036e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57656.20000000036	1.6611823329667892e-15	1.3028199548039425e-17	nan	nan	nan	nan	1.2859034062610756e-15	1.0254651487420565e-17	1.6147924128832656e-15	1.4917864294137856e-16	1.1969168716511302e-15	2.0153311103228204e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57656.250000000364	1.6834997411291722e-15	1.2978490013599786e-17	nan	nan	nan	nan	1.3037674730195763e-15	1.0216357529484473e-17	1.619803298827637e-15	1.864165452803994e-16	1.2120682179150798e-15	2.3131473798540444e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57656.30000000037	1.705781668087014e-15	1.2951640426191754e-17	nan	nan	nan	nan	1.3216406139637734e-15	1.017858119833915e-17	1.6283361305895965e-15	2.175284384126064e-16	1.2272332290408138e-15	2.5664713221591716e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57656.35000000037	1.7280311585887119e-15	1.2947591383767703e-17	nan	nan	nan	nan	1.3395290516634048e-15	1.0140077051987884e-17	1.6402752540189656e-15	2.415182170137621e-16	1.2423433895267357e-15	2.765423889181281e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57656.40000000037	1.7502512568002373e-15	1.2966708084252739e-17	nan	nan	nan	nan	1.3574390087811927e-15	1.0100346409213186e-17	1.6555075340835529e-15	2.5771796635195647e-16	1.2573301486510015e-15	2.905752909187223e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57656.450000000375	1.772445006349156e-15	1.3009822095019105e-17	nan	nan	nan	nan	1.3753767081214868e-15	1.0059736514458505e-17	1.6739213309304864e-15	2.6572479145001384e-16	1.2721249023214784e-15	2.9860371498798996e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57656.50000000038	1.7946154503696638e-15	1.3078251686735465e-17	nan	nan	nan	nan	1.3933483726741806e-15	1.0019525523892768e-17	1.6954054403325075e-15	2.6536859660428943e-16	1.2866589749134693e-15	3.0065067389589636e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57656.55000000038	1.816765631546376e-15	1.3173799133361512e-17	nan	nan	nan	nan	1.411360225659266e-15	9.981991807701872e-18	1.7198479921115733e-15	2.5669997666467653e-16	1.300863601091975e-15	2.96852757665084e-17	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
57656.600000000384	1.838898592159426e-15	1.3298723959986593e-17	nan	nan	nan	nan	1.4294184905759536e-15	9.95046265850774e-18	1.7471352998092922e-15	2.399951325750378e-16	1.314669907615328e-15	2.8743968728998316e-17	nan	nan	1.1710645245363209e-15	6.672173465370549e-17	nan	nan	nan	nan	nan	nan	nan	nan
57656.65000000039	1.8610173741279357e-15	1.3455691955712105e-17	nan	nan	nan	nan	1.4475293912437224e-15	9.929333371329361e-18	1.777150654515626e-15	2.1577923411957881e-16	1.3280088951160251e-15	2.7273217262692154e-17	nan	nan	1.1798757896786635e-15	6.564472642794153e-17	nan	nan	nan	nan	nan	nan	nan	nan
57656.70000000039	1.8831250190553063e-15	1.3647700954667328e-17	nan	nan	nan	nan	1.4656991518508561e-15	9.924043391913736e-18	1.809773055370386e-15	1.8487510877721708e-16	1.340811419855279e-15	2.531557556440722e-17	nan	nan	1.1887286047627266e-15	6.462126644354315e-17	nan	nan	nan	nan	nan	nan	nan	nan
57656.75000000039	1.9052245682732397e-15	1.387798593442279e-17	nan	nan	nan	nan	1.4839339969998467e-15	9.940992983073654e-18	1.8448758688183247e-15	1.4849588261220548e-16	1.3530081754480976e-15	2.292767542776726e-17	1.5804049705522852e-15	1.3241819656250017e-16	1.197624410523825e-15	6.365106368161361e-17	4.473218682067408e-16	3.769189531164927e-17	7.753560820182719e-16	7.308262492894648e-17	4.442593322431023e-16	4.162567283147356e-17	1.429692634030417e-15	1.3871666477022836e-16
57656.800000000396	1.927319062885503e-15	1.4149907764707556e-17	nan	nan	nan	nan	1.5022401517505678e-15	9.98738340849619e-18	1.8823254082222037e-15	1.0843765461630568e-16	1.364529674555378e-15	2.0188007422609608e-17	1.6033373975578419e-15	1.2895161789870799e-16	1.2065645814994102e-15	6.273350311062985e-17	4.468772179934119e-16	3.742509232874841e-17	7.775144802904589e-16	7.195706000454554e-17	4.448188845931539e-16	4.112503875204452e-17	1.4484281713558025e-15	1.3567689476343985e-16
57656.8500000004	1.949411543813496e-15	1.4466831713337047e-17	nan	nan	nan	nan	1.5206238416688652e-15	1.0070968166895781e-17	1.9219794249152304e-15	6.760724049360191e-17	1.375306230538201e-15	1.721405291160898e-17	1.6264173291632598e-15	1.2574534984764453e-16	1.2155504060764322e-15	6.186757239297623e-17	4.464302466243658e-16	3.716017878308556e-17	7.796778826528023e-16	7.085053103550575e-17	4.453776624919148e-16	4.063128543692856e-17	1.4672636626663517e-15	1.3277391705002244e-16
57656.9000000004	1.9715050518398264e-15	1.4832003224515052e-17	nan	nan	nan	nan	1.5390912928710028e-15	1.019971413574297e-17	1.9636855012096375e-15	3.258047636510952e-17	1.3852679390721961e-15	1.420194120979739e-17	1.6496407169946261e-15	1.2278875531562919e-16	1.2245831674776517e-15	6.105216255832466e-17	4.459809498283204e-16	3.689717218469513e-17	7.818462013891176e-16	6.976305298478633e-17	4.459356878069566e-16	4.01445455531596e-17	1.486192911326179e-15	1.3000462202550882e-16
57656.950000000405	1.9936023845048445e-15	1.5248179239202568e-17	nan	nan	nan	nan	1.5576486723027751e-15	1.0381264349324986e-17	2.0059422531817304e-15	2.3102096038718256e-17	1.394347903663988e-15	1.1509251160798973e-17	1.6730035166248816e-15	1.2007036605711471e-16	1.233664149579596e-15	6.028609424308333e-17	4.455293233214337e-16	3.663609030317246e-17	7.840193487590309e-16	6.86946470180821e-17	4.464929823498032e-16	3.9664954958680004e-17	1.5052097226078396e-15	1.2736574110752557e-16
57657.00000000041	2.015704542278197e-15	1.5715943141505247e-17	nan	nan	nan	nan	1.5763012532825877e-15	1.0620764670647272e-17	2.0272068201359123e-15	2.2426630838752257e-17	1.4025406417508805e-15	9.676378274305688e-18	1.696501687447154e-15	1.1757803154196323e-16	1.2427946369318724e-15	5.956812353970516e-17	4.450753628072876e-16	3.637695116808144e-17	7.861972369949476e-16	6.764534124622715e-17	4.470495678763152e-16	3.9192652653677745e-17	1.5243079035520485e-15	1.2485386852074752e-16
57657.05000000041	2.0378110836646045e-15	1.6234292117126638e-17	nan	nan	nan	nan	1.5950547554626954e-15	1.0920610403266367e-17	1.9976557541773098e-15	1.9249726185536723e-17	1.409920373875952e-15	9.546314159127696e-18	1.7201311925478838e-15	1.15299091007887e-16	1.2519759147765871e-15	5.889694866628844e-17	4.446190639769019e-16	3.6119773068946545e-17	7.883797782989968e-16	6.661517144698094e-17	4.476054660870437e-16	3.872778071014423e-17	1.5434812628267276e-15	1.2246548547725086e-16
57657.10000000041	2.0599190539656526e-15	1.680021775426565e-17	nan	nan	nan	nan	1.6139184558505191e-15	1.1280001797574926e-17	nan	nan	nan	nan	1.7438879985800762e-15	1.1322056300867905e-16	1.2612092690675954e-15	5.827121736863608e-17	4.441604225086886e-16	3.586457455484059e-17	7.905668848399552e-16	6.56041817593321e-17	4.481606986276038e-16	3.82704841776443e-17	1.5627236105872091e-15	1.2019698645395899e-16
57657.150000000416	2.0820262861306616e-15	1.7409915396212427e-17	nan	nan	nan	nan	1.6328972181652199e-15	1.1695172534343093e-17	nan	nan	nan	nan	1.7677680756365913e-15	1.1132934573757299e-16	1.270495986489872e-15	5.768953494949284e-17	4.4369943406843627e-16	3.561137443352241e-17	7.927584687502139e-16	6.461242534283193e-17	4.487152870890368e-16	3.7820910963186784e-17	1.5820287583351337e-15	1.180447071920382e-16
57657.20000000042	2.104132463116576e-15	1.8059278671841188e-17	nan	nan	nan	nan	1.6519890059449536e-15	1.2159803309961121e-17	nan	nan	nan	nan	1.7917673971236802e-15	1.0961242086831176e-16	1.279837354478941e-15	5.715047280144308e-17	4.432360943093162e-16	3.536019177009956e-17	7.949544421227006e-16	6.363996499356801e-17	4.492692530081826e-16	3.7379211683063014e-17	1.6013905187785847e-15	1.160049539716067e-16
57657.25000000042	2.126237391395138e-15	1.8744289622651925e-17	nan	nan	nan	nan	1.6711912508741117e-15	1.2667289899699645e-17	nan	nan	nan	nan	1.8158819396343877e-15	1.080570536321288e-16	1.2892346612401996e-15	5.66525773090985e-17	4.4277039887183446e-16	3.5111045885191757e-17	7.971547170078225e-16	6.268687370768047e-17	4.49822617868036e-16	3.6945539484474046e-17	1.6208027056913202e-15	1.1407403365416722e-16
57657.300000000425	2.14834087730097e-15	1.9461113232575578e-17	nan	nan	nan	nan	1.6905013854281175e-15	1.3211217804088633e-17	nan	nan	nan	nan	1.8401076828221636e-15	1.0665098230583646e-16	1.2986891957683568e-15	5.61943789766157e-17	4.4230234338383954e-16	3.486395635257891e-17	7.993592054104101e-16	6.175323518252396e-17	4.503754030981158e-16	3.652004983477463e-17	1.6402591337727122e-15	1.1224828393631062e-16
57657.35000000043	2.1704427270276373e-15	2.020614405810269e-17	nan	nan	nan	nan	1.7099168428547866e-15	1.3785556413825222e-17	nan	nan	nan	nan	1.864440609274375e-15	1.0538259111991976e-16	1.3082022478667012e-15	5.577440163359356e-17	4.4183192346049527e-16	3.46189429962764e-17	8.015678192866345e-16	6.083914424463126e-17	4.50927630074824e-16	3.6102900276149665e-17	1.6597536185071746e-15	1.105241032233496e-16
57657.40000000043	2.1925427466228453e-15	2.097603131499167e-17	nan	nan	nan	nan	1.7294350571525015e-15	1.4384767763152948e-17	nan	nan	nan	nan	1.8888767043860677e-15	1.0424106168281303e-16	1.317775108166632e-15	5.5391171572716966e-17	4.413591347042625e-16	3.4376025887034316e-17	8.037804705409454e-16	5.994470719293001e-17	4.514793201218034e-16	3.569425014365347e-17	1.6792799760238359e-15	1.0889797951162205e-16
57657.450000000434	2.2146407419855174e-15	2.1767688007510875e-17	nan	nan	nan	nan	1.7490534630536437e-15	1.5003852064085134e-17	nan	nan	nan	nan	1.9134119562338054e-15	1.0321649922522277e-16	1.3274090681469943e-15	5.504322647719194e-17	4.408839727048797e-16	3.413522533822145e-17	8.059970710230125e-16	5.907004204477595e-17	4.520304945103086e-16	3.529426024455868e-17	1.6988320229563508e-15	1.0736651766362108e-16
57657.50000000044	2.236736518859914e-15	2.2578288872077786e-17	nan	nan	nan	nan	1.768769496004095e-15	1.563835061648591e-17	nan	nan	nan	nan	1.9380423554492253e-15	1.0230003115583626e-16	1.3371054201535374e-15	5.4729124004666186e-17	4.404064330393579e-16	3.3896561901062334e-17	8.082175325246247e-16	5.821527867157471e-17	4.52581174459552e-16	3.490309249719078e-17	1.7184035763024433e-15	1.0592646446952198e-16
57657.55000000044	2.2588298828334287e-15	2.3405260948552133e-17	nan	nan	nan	nan	1.7885805921449166e-15	1.628432260665805e-17	nan	nan	nan	nan	1.9627638950932174e-15	1.014838765086484e-16	1.346865457418352e-15	5.4447449905754805e-17	4.399265112719452e-16	3.3660056359188454e-17	8.104417667766365e-16	5.738055881010652e-17	4.531313811370752e-16	3.4520909527508236e-17	1.7379884532836496e-15	1.045747309128314e-16
57657.60000000044	2.280920639330917e-15	2.4246269669036534e-17	nan	nan	nan	nan	1.808484188292118e-15	1.6938307783011178e-17	nan	nan	nan	nan	1.9875725705295343e-15	1.0076138576707562e-16	1.356690474079176e-15	5.419682556969703e-17	4.3944420295412827e-16	3.3425729722494e-17	8.126696854458767e-16	5.656603593495589e-17	4.536811356590945e-16	3.414787422202212e-17	1.7575804712049554e-15	1.0330841109318198e-16
57657.650000000445	2.3030085936109727e-15	2.5099202562462286e-17	nan	nan	nan	nan	1.828477721918706e-15	1.759728307250581e-17	nan	nan	nan	nan	2.012464379298865e-15	1.001270512613099e-16	1.3665817651990847e-15	5.39759149051953e-17	4.3895950362459777e-16	3.319360322023096e-17	8.149012001320765e-16	5.577187497700608e-17	4.542304465159484e-16	3.3784138577710545e-17	1.7771734473144905e-15	1.0212479730598867e-16
57657.70000000045	2.3250935507620123e-15	2.5962152032884934e-17	nan	nan	nan	nan	1.8485586311348786e-15	1.8258618184451478e-17	nan	nan	nan	nan	2.0374353209930357e-15	9.957648884524138e-17	1.376540626785714e-15	5.378343048110149e-17	4.384724088092475e-16	3.296369829334919e-17	8.171362223647696e-16	5.4998251872579307e-17	4.547792292105094e-16	3.3429775113028655e-17	1.796761198663293e-15	1.0102139083312375e-16
57657.75000000045	2.3471753156980623e-15	2.683339818156093e-17	nan	nan	nan	nan	1.868724354668482e-15	1.892003311071344e-17	nan	nan	nan	nan	2.0624813971286217e-15	9.910639190973068e-17	1.386568355810914e-15	5.3618138869186275e-17	4.379829140211374e-16	3.273603658600971e-17	8.193746636002156e-16	5.424535292765544e-17	4.553273575386742e-16	3.308482008656157e-17	1.8163375419647526e-15	9.999590806222829e-17
57657.800000000454	2.369253693154422e-15	2.77113922824546e-17	nan	nan	nan	nan	1.8889723318481244e-15	1.9579559022007426e-17	nan	nan	nan	nan	2.087598611021467e-15	9.87144590152674e-17	1.3966662502300424e-15	5.3478865147154e-17	4.3749101476050104e-16	3.251063993626301e-17	8.216164352183118e-16	5.351337398172926e-17	4.558747050448386e-16	3.2749308512684555e-17	1.835896293454649e-15	9.904628161956903e-17
57657.85000000046	2.3913284876833447e-15	2.859474126782701e-17	nan	nan	nan	nan	1.909300002580128e-15	2.023550315619589e-17	nan	nan	nan	nan	2.112782967660462e-15	9.839929659171539e-17	1.4068356094314443e-15	5.336449584715746e-17	4.3699670651469794e-16	3.228753036586595e-17	8.238614491524569e-16	5.2802518723664075e-17	4.564211452158783e-16	3.242327419516603e-17	1.855431268750492e-15	9.817065627542391e-17
57657.90000000046	2.413399503650251e-15	2.9482193399565035e-17	nan	nan	nan	nan	1.9297048073331296e-15	2.0886417771889077e-17	nan	nan	nan	nan	2.138029850596179e-15	9.815836843817097e-17	1.4170778249401745e-15	5.3273836386424693e-17	4.364999900331539e-16	3.206672899058413e-17	8.261097514428164e-16	5.21128640031337e-17	4.569665808262822e-16	3.210673972630992e-17	1.8749368806789657e-15	9.736666850739541e-17
57657.95000000046	2.4354665452296425e-15	3.03726251906255e-17	nan	nan	nan	nan	1.950184187117264e-15	2.1531072948176033e-17	nan	nan	nan	nan	2.163332152834974e-15	9.798212810013991e-17	1.427394492612642e-15	5.3205434896186887e-17	4.3600088715209713e-16	3.1848252773732925e-17	8.283616874421858e-16	5.144419431499257e-17	4.575110319791577e-16	3.179968681618231e-17	1.8944099330550212e-15	9.66293142638694e-17
57658.000000000466	2.4575294163998972e-15	3.126502956021342e-17	nan	nan	nan	nan	1.9707355834656846e-15	2.2168432858015358e-17	nan	nan	nan	nan	2.1886821455808082e-15	9.785990016171924e-17	1.4377872368789984e-15	5.315787000111861e-17	4.3549942496992476e-16	3.1632117754247395e-17	8.306176429412984e-16	5.079626176675785e-17	4.580545480636305e-16	3.1502085875136774e-17	1.9138478267020255e-15	9.595312365651942e-17
57658.05000000047	2.479587920940622e-15	3.215850516527208e-17	nan	nan	nan	nan	1.9913564384140093e-15	2.2797635102572797e-17	nan	nan	nan	nan	2.2140721009827847e-15	9.778193847522401e-17	1.4482576832616188e-15	5.312980057193745e-17	4.3499563057237865e-16	3.141834011814282e-17	8.328780036697726e-16	5.016882821120323e-17	4.58597178408128e-16	3.121390593786756e-17	1.9332479614237058e-15	9.533292359305362e-17
57658.10000000047	2.501641862427386e-15	3.3052246822556704e-17	nan	nan	nan	nan	2.012044194482854e-15	2.3417972676781703e-17	nan	nan	nan	nan	2.239494291896957e-15	9.77395267137382e-17	1.4588074583995367e-15	5.3119970364588005e-17	4.3448953103267865e-16	3.1206936190648247e-17	8.351431553069596e-16	4.956166683438045e-17	4.5913897228128505e-16	3.0935114732475673e-17	1.952607735943752e-15	9.476388330735135e-17
57658.150000000474	2.523691044227399e-15	3.3945536925368416e-17	nan	nan	nan	nan	2.0327962946592954e-15	2.4028878170488084e-17	nan	nan	nan	nan	2.2649409916481137e-15	9.772505313451653e-17	1.4694381900730507e-15	5.3127211675939125e-17	4.339811534116435e-16	3.099792242754484e-17	8.374134834928303e-16	4.897456365751901e-17	4.596799788928392e-16	3.0665678746236396e-17	1.971924547845376e-15	9.424155344193936e-17
57658.20000000048	2.545735269496574e-15	3.4837737755712477e-17	nan	nan	nan	nan	2.0536101823748356e-15	2.4629909841144016e-17	nan	nan	nan	nan	2.2904044737919276e-15	9.773206205037799e-17	1.480151507228296e-15	5.315044805668519e-17	4.334705247578058e-16	3.079131540571911e-17	8.396893738388161e-16	4.840731893368417e-17	4.602202473945394e-16	3.0405563287395e-17	1.9911957935109115e-15	9.376189855864812e-17
57658.25000000048	2.5677743411740636e-15	3.5728284593923444e-17	nan	nan	nan	nan	2.0744833014886728e-15	2.5220739239193428e-17	nan	nan	nan	nan	2.3158770118764187e-15	9.775528462969894e-17	1.4909490400018302e-15	5.318869612979412e-17	4.329576721075539e-16	3.058713181286816e-17	8.419712119386711e-16	4.785974841950944e-17	4.607598268810367e-16	3.015473254225496e-17	2.0104188680612807e-15	9.332132309448238e-17
57658.30000000048	2.5898080619786e-15	3.661667953443058e-17	nan	nan	nan	nan	2.0954130962694875e-15	2.580114010326606e-17	nan	nan	nan	nan	2.3413508792039907e-15	9.779065151994243e-17	1.5018324197451026e-15	5.3241066568199775e-17	4.324426224852416e-16	3.0385388436357086e-17	8.44259383379338e-16	4.73316845020089e-17	4.612987663907851e-16	2.991314962687541e-17	2.0295911652956904e-15	9.291669088301838e-17
57658.350000000486	2.6118362344039455e-15	3.750248592309989e-17	nan	nan	nan	nan	2.1163970113731922e-15	2.6370978281745587e-17	nan	nan	nan	nan	2.3668183485932567e-15	9.783528948434081e-17	1.5128032790493505e-15	5.3306764288352844e-17	4.3192540290330217e-16	3.018610215120055e-17	8.465542737518035e-16	4.6822977160364204e-17	4.618371149069389e-16	2.968077663263317e-17	2.0487100776306426e-15	9.254533843158816e-17
57658.40000000049	2.6338586549732943e-15	3.838532178225344e-17	7.512475951950011e-16	2.6942521764832597e-17	1.5749642537384671e-15	3.787419398637948e-17	2.137432508962165e-15	2.6930196560299826e-17	nan	nan	nan	nan	2.3922716921409557e-15	9.788750382154374e-17	1.523863251769863e-15	5.3385087917099456e-17	4.3140604036239103e-16	2.9989289907126204e-17	8.488562686619353e-16	4.6333494742411947e-17	4.623749213582445e-16	2.94575746649495e-17	2.0677729960400152e-15	9.220508218059738e-17
57658.45000000049	2.6558748967567015e-15	3.926479638343376e-17	7.56131638577001e-16	2.6564524791241606e-17	1.5847711522124627e-15	3.719839130758812e-17	2.158517717735235e-15	2.7478582254136632e-17	nan	nan	nan	nan	2.4177031809834473e-15	9.794674786067026e-17	1.535013973050914e-15	5.347542858807239e-17	4.3088456185149e-16	2.9794968714730274e-17	8.511657537413708e-16	4.58631245359997e-17	4.629122346199364e-16	2.924350387447964e-17	2.086777309994177e-15	9.18942199796193e-17
57658.500000000495	2.6778842426124364e-15	4.014048853383696e-17	7.61025759821096e-16	2.6194634163724716e-17	1.5945950523262873e-15	3.653632331468047e-17	2.179651632121415e-15	2.8015693523888924e-17	nan	nan	nan	nan	2.4431050850588246e-15	9.801358033433442e-17	1.5462570793501894e-15	5.3577268122176444e-17	4.3036099434804386e-16	2.9603155630666716e-17	8.534831146583271e-16	4.5411773115686797e-17	4.63449103514642e-16	2.903852348008376e-17	2.1057204073992906e-15	9.161152700299862e-17
57658.5500000005	2.6998859557662842e-15	4.1012017139775167e-17	7.6592985601445415e-16	2.5832896366728246e-17	1.6044355617631172e-15	3.5888029867095703e-17	2.20083330471722e-15	2.8541136951489355e-17	nan	nan	nan	nan	2.468469672868479e-15	9.808961096683997e-17	1.5575942084636022e-15	5.369017664311431e-17	4.2983536481808517e-16	2.941386774189278e-17	8.558087371284895e-16	4.4979366446090054e-17	4.639855768132486e-16	2.884259178292479e-17	2.124599674536974e-15	9.135624629687508e-17
57658.6000000005	2.721879299179546e-15	4.1879044016738254e-17	7.708438242690348e-16	2.5479358858909414e-17	1.614292288237882e-15	3.525355648344802e-17	2.2220617884387967e-15	2.905458672618766e-17	nan	nan	nan	nan	2.4937892112388173e-15	9.817743420663117e-17	1.5690269995499254e-15	5.381380967563023e-17	4.293077002163333e-16	2.9227122148907793e-17	8.581430069258374e-16	4.456584972410726e-17	4.645217032358223e-16	2.8655666171085015e-17	2.1434124960034636e-15	9.112807411292228e-17
57658.6500000005	2.7438635355358966e-15	4.2741271647315093e-17	7.757675617219894e-16	2.5134070005959448e-17	1.6241648394929923e-15	3.4632954714793484e-17	2.2433361365197443e-15	2.955578374971181e-17	nan	nan	nan	nan	2.519055965082997e-15	9.828055070718587e-17	1.580557093155434e-15	5.394790477004879e-17	4.2877802748634225e-16	2.9042935948010784e-17	8.60486309893522e-16	4.417118694372747e-17	4.65057531452483e-16	2.8477703114134825e-17	2.16215625464894e-15	9.092714014154962e-17
57658.70000000051	2.7658379272290894e-15	4.3598441117299574e-17	7.807009655346957e-16	2.47970789951479e-17	1.6340528232999326e-15	3.40262824980446e-17	2.264655402498585e-15	3.004453465831295e-17	nan	nan	nan	nan	2.544262197162444e-15	9.840327593814411e-17	1.5921861312387294e-15	5.409227769295006e-17	4.2824637356060704e-16	2.88613262125409e-17	8.628390319546867e-16	4.379536016870393e-17	4.65593110084296e-16	2.8308658147155805e-17	2.1808283315170027e-15	9.075398272016258e-17
57658.75000000051	2.7878017363513145e-15	4.445033021004478e-17	7.856439328929393e-16	2.446843573001911e-17	1.6439558474582546e-15	3.343360448119127e-17	2.2860186402151483e-15	3.052071078534903e-17	nan	nan	nan	nan	2.5694001678486224e-15	9.855063521704012e-17	1.603915757195342e-15	5.4246818219306337e-17	4.277127653606993e-16	2.868230997308532e-17	8.652015591233492e-16	4.343836850058708e-17	4.661284877041656e-16	2.8148485843739e-17	2.1994261057837663e-15	9.060951906224546e-17
57658.80000000051	2.8097542246799315e-15	4.5296751642203656e-17	7.905963610061981e-16	2.414819070359547e-17	1.6538735197942366e-15	3.285499231702018e-17	2.307424903801548e-15	3.09842470733425e-17	nan	nan	nan	nan	2.5944622408012586e-15	9.872814426358114e-17	1.6157475855000602e-15	5.4411478407637835e-17	4.271772298278215e-16	2.8505904182217116e-17	8.675742769884239e-16	4.3100221484758223e-17	4.666637130211499e-16	2.7997138992577393e-17	2.217946957849112e-15	9.049500520905799e-17
57658.850000000515	2.8316946536660804e-15	4.6137551423968315e-17	7.955581471077175e-16	2.3836394849735622e-17	1.6638054481590418e-15	3.2290524914918893e-17	2.328873247676977e-15	3.14351409459892e-17	nan	nan	nan	nan	2.619444894353166e-15	9.893788844855843e-17	1.6276820509929247e-15	5.458599705476495e-17	4.266398003455057e-16	2.83321226428452e-17	8.699575507715089e-16	4.2780738900123175e-17	4.671988418288052e-16	2.785453883008009e-17	2.2363889343630692e-15	9.041087336785112e-17
57658.90000000052	2.8536222844216056e-15	4.6972607329092e-17	8.005291884543316e-16	2.3533099370824113e-17	1.6737512404319002e-15	3.174028864209615e-17	2.3503627265376146e-15	3.1873451134747725e-17	nan	nan	nan	nan	2.6443499526888834e-15	9.917731062105256e-17	1.639718055688194e-15	5.476981396222973e-17	4.2610052468428915e-16	2.816097221706886e-17	8.723517192129043e-16	4.24794898489212e-17	4.677339391385948e-16	2.772056602636356e-17	2.2547515708712857e-15	9.035531938763835e-17
57658.95000000052	2.8755363777075616e-15	4.7801827461602114e-17	8.055093823255502e-16	2.3238355540856752e-17	1.6837105045150829e-15	3.1204377468863994e-17	2.3718923953507886e-15	3.2299296459771506e-17	nan	nan	nan	nan	2.6691795945368962e-15	9.944398360532335e-17	1.6518544005334715e-15	5.496240688397001e-17	4.2555945255248115e-16	2.799245872677679e-17	8.747571194071601e-16	4.219604211625461e-17	4.68269070536913e-16	2.7595097973587547e-17	2.2730346026042347e-15	9.032649323641457e-17
